"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1MNSL0002","2014","46.9312","-91.9428","332.2","DULUTH 12.8 NE, MN US","91","N","67","N","62.7",",N,0424,","820.7",",N"
"US1MNSL0002","2017","46.9312","-91.9428","332.2","DULUTH 12.8 NE, MN US","88","N","58","N","68.8",",N,0628,","822.8",",N"
