"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1KYOL0001","2008","38.362","-85.4478","246.0","PARK LAKE 1.8 NE, KY US","139","N","92","N","67.8",",N,0404,","1343.0",",N"
"US1KYOL0001","2009","38.362","-85.4478","246.0","PARK LAKE 1.8 NE, KY US","150","N","94","N","77.7",",N,0921,","1498.1",",N"
"US1KYOL0001","2010","38.362","-85.4478","246.0","PARK LAKE 1.8 NE, KY US","119","N","76","N","64.0",",N,1126,","1088.7",",N"
"US1KYOL0001","2011","38.362","-85.4478","246.0","PARK LAKE 1.8 NE, KY US","158","N","101","N","105.7",",N,0412,","1701.9",",N"
"US1KYOL0001","2012","38.362","-85.4478","246.0","PARK LAKE 1.8 NE, KY US","132","N","80","N","54.4",",N,0927,","1293.8",",N"
"US1KYOL0001","2013","38.362","-85.4478","246.0","PARK LAKE 1.8 NE, KY US","150","N","82","N","85.3",",N,1006,","1377.6",",N"
"US1KYOL0001","2014","38.362","-85.4478","246.0","PARK LAKE 1.8 NE, KY US","160","N","86","N","91.2",",N,0404,","1386.0",",N"
"US1KYOL0001","2015","38.362","-85.4478","246.0","PARK LAKE 1.8 NE, KY US","145","N","82","N","124.0",",N,0714,","1682.3",",N"
"US1KYOL0001","2016","38.362","-85.4478","246.0","PARK LAKE 1.8 NE, KY US","144","N","89","N","79.5",",N,1218,","1233.2",",N"
"US1KYOL0001","2017","38.362","-85.4478","246.0","PARK LAKE 1.8 NE, KY US","136","N","88","N","121.2",",N,0902,","1429.3",",N"
