"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1TNDC0015","2011","36.212","-87.4058","246.0","VANLEER 2.8 SE, TN US","144","N","98","N","131.3",",N,0427,","1626.1",",N"
"US1TNDC0015","2012","36.212","-87.4058","246.0","VANLEER 2.8 SE, TN US","134","N","87","N","65.8",",N,0309,","1239.4",",N"
"US1TNDC0015","2013","36.212","-87.4058","246.0","VANLEER 2.8 SE, TN US","152","N","95","N","85.6",",N,0808,","1730.2",",N"
"US1TNDC0015","2015","36.212","-87.4058","246.0","VANLEER 2.8 SE, TN US","136","N","89","N","66.8",",N,0705,","1466.0",",N"
