"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00014940","1958","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","253.1","","253.1","0","64","0","37","0","81","","5","0","32","0","157","0","74","0","131","0","10","0","-28.9","0,0217,+","102",",0,1216,+","76",",0,1207,","73.2",",0,0603,","33.9","0,0803,","0.0","0,1001","-2.2","0,1028","-6.1","0,1106","-10.0","0,1124","-10.0","0,1124","-1.1","0,0505","-5.6","0,0429","-5.6","0,0429","-7.8","0,0321","-9.4","0,0311","4274.3","","4274.3","0","376.0",",0","277",",0","7.27","0","13.08","0","1.45","0","","","","","","","","","","","",""
"USW00014940","1959","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","430.6","","430.6","0","105","0","54","0","91","","18","0","34","0","163","0","87","0","129","0","16","0","-27.8","0,0219,+","432",",0,0306,","165",",0,0223,","59.9",",0,0520,","35.0","0,0821,","0.0","0,1009","-2.2","0,1011","-4.4","0,1012","-8.3","0,1105","-16.7","0,1106","-1.1","0,0421","-3.3","0,0413","-6.1","0,0327","-9.4","0,0322","-9.4","0,0322","4449.9","","4449.9","0","725.2",",0","1173",",0","7.01","0","12.49","0","1.52","0","","","","","","","","","","","",""
"USW00014940","1960","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","367.5","","367.5","0","86","0","39","0","75","","11","0","26","0","164","0","94","0","137","0","19","0","-28.9","0,1223,+","229",",0,0317,+","102",",0,1219,","28.4",",0,0828,","36.1","0,0722,","0.0","0,1016","-5.6","0,1019","-5.6","0,1019","-9.4","0,1020","-9.4","0,1020","-1.1","0,0508","-3.9","0,0418","-7.8","0,0410","-7.8","0,0410","-14.4","0,0325","4524.6","","4524.6","0","435.7",",0","606",",0","7.06","0","13.09","0","1.03","0","","","","","","","","","","","",""
"USW00014940","1961","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","325.5","","325.5","0","97","0","56","0","104","","20","0","31","0","171","0","78","0","128","0","14","0","-29.4","0,1213,","356",",0,0314,","229",",0,0218,","43.4",",0,1010,","36.1","0,0630,+","-1.1","0,0927","-3.3","0,0928","-4.4","0,1020","-6.7","0,1103","-10.6","0,1117","-0.6","0,0526","-2.8","0,0501","-5.6","0,0416","-8.3","0,0402","-11.1","0,0317","4504.8","","4504.8","0","649.0",",0","1384",",0","6.73","0","12.46","0","0.99","0","","","","","","","","","","","",""
"USW00014940","1962","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","271.4","","271.4","0","94","0","56","0","102","","13","0","34","0","158","0","77","0","127","0","3","0","-33.3","0,0301,","686",",0,0306,+","203",",0,0218,","81.5",",0,0830,","32.8","0,0707,","-3.3","0,1023","-3.3","0,1023","-5.0","0,1024","-6.7","0,1026","-12.8","0,1206","-3.9","0,0416","-3.9","0,0416","-5.6","0,0413","-9.4","0,0322","-9.4","0,0322","4580.0","","4580.0","0","786.7",",0","1074",",0","6.97","0","12.33","0","1.61","0","","","","","","","","","","","",""
"USW00014940","1963","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","393.4","","393.4","0","91","0","61","0","84","","14","0","46","0","155","0","75","0","161","0","12","0","-31.1","0,0123,","229",",0,0306,","152",",0,0305,","62.5",",0,0509,","36.7","0,0701,+","-1.1","0,1028","-4.4","0,1029","-4.4","0,1029","-7.2","0,1102","-10.6","0,1130","-0.6","0,0523","-3.9","0,0424","-5.6","0,0322","-7.2","0,0314","-16.1","0,0310","4303.7","","4303.7","0","840.0",",0","896",",0","7.51","0","13.49","0","1.54","0","","","","","","","","","","","",""
"USW00014940","1964","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","392.1","","392.1","0","88","0","54","0","60","","16","0","20","0","163","0","64","0","135","0","32","0","-25.0","0,0110,","178",",0,0329,","76",",0,0327,+","82.0",",0,0907,","35.0","0,0802,+","0.0","0,0927","-2.2","0,1008","-5.0","0,1009","-11.7","0,1119","-11.7","0,1119","0.0","0,0419","-2.2","0,0415","-5.0","0,0404","-6.7","0,0331","-17.8","0,0330","4005.6","","4005.6","0","788.4",",0","856",",0","7.97","0","14.10","0","1.85","0","","","","","","","","","","","",""
"USW00014940","1965","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","323.4","","323.4","0","102","0","77","0","84","","14","0","32","0","149","0","76","0","133","0","11","0","-30.0","0,0129,","381",",0,0323,+","198",",0,0212,","93.7",",0,0919,","38.3","0,0813,","-2.8","0,0926","-2.8","0,0926","-5.6","0,1104","-8.3","0,1109","-10.0","0,1114","0.0","0,0419","-2.2","0,0331","-10.6","0,0330","-10.6","0,0330","-10.6","0,0330","4606.9","","4606.9","0","1007.3",",0","1088",",0","7.20","0","12.61","0","1.78","0","","","","","","","","","","","",""
"USW00014940","1966","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","373.3","","373.3","0","81","0","53","0","66","","12","0","35","0","157","0","72","0","130","0","13","0","-33.3","0,0129,","254",",0,0325,+","178",",0,1228,+","68.3",",0,0713,","35.6","0,0710,","-0.6","0,1017","-4.4","0,1024","-4.4","0,1024","-11.7","0,1102","-11.7","0,1102","-1.1","0,0514","-3.9","0,0510","-5.6","0,0421","-10.6","0,0328","-10.6","0,0328","4292.7","","4292.7","0","700.5",",0","907",",0","7.07","0","12.58","0","1.56","0","","","","","","","","","","","",""
"USW00014940","1967","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","208.0","","208.0","0","84","0","49","0","60","","10","0","27","0","167","0","65","0","125","0","6","0","-34.4","0,0118,","229",",0,0102,+","79",",0,0116,","67.1",",0,0510,","34.4","0,0525,","-2.2","0,0928","-2.2","0,0928","-5.0","0,1025","-7.2","0,1027","-11.1","0,1028","-2.8","0,0506","-2.8","0,0506","-5.0","0,0503","-16.1","0,0318","-16.1","0,0318","4249.2","","4249.2","0","661.0",",0","457",",0","6.62","0","12.59","0","0.65","0","","","","","","","","","","","",""
"USW00014940","1968","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","284.9","","284.9","0","106","0","78","0","38","","15","0","26","0","161","0","69","0","123","0","13","0","-28.9","0,1230,","457",",0,1231,","140",",0,1230,","68.1",",0,0625,","35.6","0,0823,+","-1.1","0,1003","-3.3","0,1004","-4.4","0,1025","-7.2","0,1109","-8.9","0,1120","-2.2","0,0510","-2.2","0,0510","-8.3","0,0405","-8.3","0,0405","-8.9","0,0323","4317.6","","4317.6","0","915.3",",0","836",",0","7.31","0","13.18","0","1.44","0","","","","","","","","","","","",""
"USW00014940","1969","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","306.1","","306.1","0","106","0","65","0","116","","20","0","36","0","167","0","104","0","122","0","10","0","-27.8","0,0104,","584",",0,0113,+","178",",0,1206,","67.6",",0,0629,","33.3","0,0829,+","-3.3","0,1014","-3.3","0,1014","-4.4","0,1022","-7.8","0,1028","-11.7","0,1113","-1.7","0,0512","-3.3","0,0429","-13.9","0,0331","-13.9","0,0331","-13.9","0,0331","4746.3","","4746.3","0","948.7",",0","1284",",0","6.05","0","11.55","0","0.55","0","","","","","","","","","","","",""
"USW00014940","1970","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","427.0","","427.0","0","93","0","59","0","109","","11","0","39","0","161","0","79","0","136","0","19","0","-33.9","0,0121,","483",",0,0102,+","279",",0,1210,","45.7",",0,0727,","38.9","0,0629,","-0.6","0,1004","-2.2","0,1015","-6.7","0,1114","-6.7","0,1114","-10.0","0,1115","-2.2","0,0502","-2.2","0,0502","-7.2","0,0402","-7.2","0,0402","-16.7","0,0328","4648.1","","4648.1","0","855.3",",0","899",",0","6.79","0","12.43","0","1.15","0","","","","","","","","","","","",""
"USW00014940","1971","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","351.1","","351.1","0","88","0","61","0","116","","17","0","29","0","165","0","95","0","138","0","19","0","-31.7","0,0208,","559",",0,0107,+","279",",0,0318,+","59.2",",0,0909,","35.6","0,0813,+","0.0","0,1010","-2.2","0,1031","-6.1","0,1103","-7.8","0,1104","-9.4","0,1106","-1.7","0,0512","-3.3","0,0503","-5.6","0,0406","-11.7","0,0325","-11.7","0,0325","4673.1","","4673.1","0","905.0",",0","1582",",0","6.82","0","12.61","0","1.03","0","","","","","","","","","","","",""
"USW00014940","1972","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","344.3","","344.3","0","109","0","62","0","95","","12","0","42","0","168","0","90","0","121","0","15","0","-32.2","0,0115,","229",",0,1218,+","102",",0,1212,+","50.8",",0,0925,","35.6","0,0820,+","-1.1","0,0929","-2.2","0,1014","-4.4","0,1015","-8.3","0,1018","-11.1","0,1019","-2.2","0,0426","-2.2","0,0426","-9.4","0,0408","-9.4","0,0408","-9.4","0,0408","4552.6","","4552.6","0","922.9",",0","559",",0","5.93","0","11.41","0","0.44","0","","","","","","","","","","","",""
"USW00014940","1973","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","407.2","","407.2","0","110","0","85","0","86","","15","0","22","0","141","0","62","0","133","0","15","0","-28.9","0,1231,+","330",",0,0410,","279",",0,0409,","42.4",",0,0616,","36.1","0,0609,","0.0","0,1029","-5.6","0,1104","-5.6","0,1104","-9.4","0,1105","-9.4","0,1105","-1.1","0,0503","-6.7","0,0413","-6.7","0,0413","-6.7","0,0413","-10.0","0,0226","4355.4","","4355.4","0","946.7",",0","1491",",0","8.36","0","13.58","0","3.14","0","","","","","","","","","","","",""
"USW00014940","1974","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","338.7","","338.7","0","100","0","60","0","91","","12","0","23","0","162","0","65","0","124","0","19","0","-31.1","0,0101,","203",",0,0224,+","203",",0,0221,","50.8",",0,0510,","37.8","0,0713,+","-0.6","0,0921","-3.3","0,0922","-6.1","0,1002","-7.2","0,1115","-10.0","0,1125","-3.9","0,0506","-3.9","0,0506","-5.6","0,0408","-21.1","0,0324","-21.1","0,0324","4246.2","","4246.2","0","752.7",",0","765",",0","7.43","0","13.04","0","1.82","0","","","","","","","","","","","",""
"USW00014940","1975","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","496.1","","496.1","0","99","0","60","0","98","","21","0","18","0","158","0","96","0","134","0","29","0","-27.2","0,0209,","279",",0,0205,","127",",0,0306,+","59.7",",0,1109,","35.0","0,0730,","0.0","0,1001","-3.3","0,1019","-5.6","0,1029","-7.2","0,1114","-10.6","0,1122","-0.6","0,0422","-10.0","0,0404","-10.0","0,0404","-10.0","0,0404","-10.0","0,0404","4451.6","","4451.6","0","868.1",",0","969",",0","7.76","0","13.22","0","2.31","0","","","","","","","","","","","",""
"USW00014940","1976","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","430.2","","430.2","0","70","0","45","0","26","","10","0","33","0","171","0","65","0","143","0","26","0","-30.0","0,1231,","178",",0,0305,","127",",0,0304,","31.8",",0,0516,+","38.9","0,0709,","-0.6","0,0924","-3.3","0,1006","-6.1","0,1008","-7.8","0,1017","-9.4","0,1022","0.0","0,0508","-2.8","0,0412","-4.4","0,0322","-6.7","0,0321","-13.9","0,0308","3798.4","","3798.4","0","520.1",",0","548",",0","7.64","0","14.18","0","1.09","0","","","","","","","","","","","",""
"USW00014940","1977","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","357.8","","357.8","0","106","0","72","0","69","","14","0","43","0","143","0","73","0","145","0","15","0","-32.2","0,0109,","229",",0,1128,+","127",",0,1231,","70.4",",0,0917,","36.1","0,0705,","-0.6","0,1006","-2.2","0,1013","-4.4","0,1111","-7.8","0,1112","-11.1","0,1121","-2.2","0,0408","-2.2","0,0408","-7.8","0,0406","-7.8","0,0406","-8.9","0,0306","4497.4","","4497.4","0","925.6",",0","640",",0","7.68","0","13.45","0","1.91","0","","","","","","","","","","","",""
"USW00014940","1978","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","386.3","","386.3","0","93","0","51","0","122","","16","0","54","0","161","0","106","0","140","0","16","0","-27.2","0,0202,","305",",0,1231,+","127",",0,1229,","132.1",",0,0912,","36.1","0,0907,","0.0","0,1007","-2.2","0,1008","-5.6","0,1106","-7.8","0,1114","-10.0","0,1115","-1.1","0,0502","-2.8","0,0326","-8.3","0,0317","-8.3","0,0317","-10.0","0,0309","4680.8","","4680.8","0","875.2",",0","951",",0","6.31","0","11.99","0","0.64","0","","","","","","","","","","","",""
"USW00014940","1979","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","321.2","","321.2","0","90","0","60","0","86","","20","0","43","0","170","0","90","0","123","0","8","0","-31.7","0,0205,","838",",0,0213,+","127",",0,0201,","86.4",",0,0730,","33.9","0,0905,+","0.0","0,1004","-3.9","0,1013","-5.0","0,1107","-6.7","0,1108","-12.2","0,1110","-1.7","0,0512","-5.0","0,0410","-5.0","0,0410","-11.7","0,0406","-11.7","0,0406","5098.7","","5098.7","0","928.5",",0","1093",",0","5.73","0","11.33","0","0.13","0","","","","","","","","","","","",""
"USW00014940","1980","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","435.8","","435.8","0","78","0","45","0","55","","15","0","27","0","173","0","77","0","143","0","27","0","-25.0","0,0109,","178",",0,0207,+","102",",0,1201,+","93.5",",0,0529,","40.0","0,0707,","-1.7","0,1005","-3.9","0,1012","-5.6","0,1028","-8.3","0,1117","-9.4","0,1118","-1.1","0,0509","-2.2","0,0416","-5.6","0,0325","-14.4","0,0314","-14.4","0,0314","4296.1","","4296.1","0","938.9",",0","826",",0","7.64","0","13.36","0","1.93","0","","","","","","","","","","","",""
"USW00014940","1981","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","318.6","","318.6","0","88","0","68","0","54","","11","0","27","0","152","0","66","0","130","0","8","0","-28.3","0,0211,","178",",0,1203,+","152",",0,1130,","90.9",",0,0623,","34.4","0,0714,","0.0","0,1001","-3.3","0,1002","-5.6","0,1022","-6.7","0,1023","-10.0","0,1120","-0.6","0,0511","-3.9","0,0415","-6.7","0,0320","-6.7","0,0320","-10.0","0,0307","3905.1","","3905.1","0","900.1",",0","660",",0","8.29","0","14.07","0","2.50","0","","","","","","","","","","","",""
"USW00014940","1982","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","284.5","","284.5","0","102","0","68","0","95","","19","0","34","0","160","0","75","0","117","0","6","0","-31.7","0,0110,","787",",0,0131,+","305",",0,0122,","69.9",",0,0606,","36.1","0,0704,","-0.6","0,0921","-3.9","0,1021","-5.0","0,1022","-7.8","0,1104","-12.2","0,1112","0.0","0,0427","-3.3","0,0421","-8.3","0,0411","-8.3","0,0411","-14.4","0,0406","4591.9","","4591.9","0","989.2",",0","1189",",0","6.58","0","11.69","0","1.47","0","","","","","","","","","","","",""
"USW00014940","1983","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","549.3","","549.3","0","107","0","74","0","109","","23","0","26","0","157","0","82","0","124","0","36","0","-32.2","0,1219,+","381",",0,1225,+","152",",0,0326,+","116.1",",0,0919,","37.8","0,0816,","0.0","0,0922","-3.3","0,1012","-5.0","0,1117","-6.7","0,1123","-12.2","0,1124","-2.2","0,0515","-2.2","0,0515","-5.0","0,0418","-6.7","0,0415","-11.1","0,0323","4150.8","","4150.8","0","940.0",",0","1538",",0","7.47","0","12.43","0","2.51","0","","","","","","","","","","","",""
"USW00014940","1984","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","5.2","X","348.2","","348.2","0","111","0","75","0","90","","18","0","23","0","170","0","76","0","131","0","11","0","-30.0","0,0120,","305",",0,0101,","178",",0,1214,","100.1",",0,0607,","36.7","0,0827,","-1.7","0,0925","-3.9","0,0926","-4.4","0,1023","-8.3","0,1101","-9.4","0,1102","-0.6","0,0430","-2.8","0,0406","-7.2","0,0323","-7.2","0,0323","-10.0","0,0318","4711.2","","4711.2","0","965.7",",0","1058",",0","7.31","0","12.65","0","1.97","0","","","","","","","","","","","",""
"USW00014940","1985","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","5.3","X","377.9","","377.9","0","98","0","57","0","91","","20","0","49","0","161","0","90","0","139","0","19","0","-31.7","0,0120,+","508",",0,1205,","244",",0,1201,","84.3",",0,0905,","39.4","0,0608,","-0.6","0,1001","-3.3","0,1103","-5.6","0,1104","-7.2","0,1114","-12.8","0,1119","0.0","0,0410","-6.7","0,0409","-6.7","0,0409","-6.7","0,0409","-10.6","0,0306","4130.0","","4130.0","0","732.6",",0","1406",",0","6.63","0","12.35","0","0.91","0","","","","","","","","","","","",""
"USW00014940","1986","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","4.9","X","307.2","","307.2","0","96","0","68","0","63","","10","0","19","0","152","0","75","0","130","0","11","0","-28.9","0,0107,","254",",0,1120,+","81",",0,1118,","69.9",",0,1011,","34.4","0,0718,+","-1.7","0,1006","-2.2","0,1014","-7.8","0,1102","-7.8","0,1102","-18.3","0,1110","-5.0","0,0422","-5.0","0,0422","-5.0","0,0422","-11.1","0,0320","-11.1","0,0320","4523.6","","4523.6","0","923.0",",0","614",",0","7.70","0","12.87","0","2.55","0","","","","","","","","","","","",""
"USW00014940","1987","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","5.3","X","467.1","","467.1","0","98","0","59","0","14","","8","0","4","0","154","0","47","0","145","0","21","0","-23.9","0,0123,","254",",0,1230,+","178",",0,1227,","42.9",",0,0812,","37.8","0,0614,+","-1.7","0,1002","-2.8","0,1003","-6.7","0,1010","-6.7","0,1010","-10.6","0,1120","-1.1","0,0406","-2.8","0,0405","-4.4","0,0404","-8.9","0,0403","-8.9","0,0403","3772.1","","3772.1","0","618.1",",0","594",",0","9.53","0","15.27","0","3.79","0","","","","","","","","","","","",""
