"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00087395","1915","26.93333","-82.05","3.0","PUNTA GORDA, FL US","1716.5","","1716.5","6","","","","","","","","","0","6","0","6","0","6","319","6","125","6","3.3","6,1215,","","","","","","","35.0","6,0816,+","","","","","","","","","339.1","","339.1","6","","","","","22.09","6","27.78","6","16.40","6"
"USC00087395","1916","26.93333","-82.05","3.0","PUNTA GORDA, FL US","","","","","73","6","66","6","","","","","","","","","0","6","354","6","126","6","","","","","","","105.9",",6,0918,","35.0","6,0817,+","","","","","","","","","","","","","1156.3",",6","","","","","29.28","6","",""
"USC00087395","1920","26.93333","-82.05","3.0","PUNTA GORDA, FL US","","","","","80","6","76","6","","","","","","","","","","","","","","","","","","","","","153.7",",6,0412,","","","","","","","","","","","","","","","966.3",",6","","","","","","","",""
"USC00087395","1922","26.93333","-82.05","3.0","PUNTA GORDA, FL US","2008.3","","2008.3","6","139","6","106","6","","","","","0","6","0","6","0","6","354","6","92","6","2.8","6,0208,","","","","","81.3",",6,0818,","35.6","6,0618,","","","","","","","","","","","","","1659.1",",6","","","23.56","6","29.19","6","17.93","6"
"USC00087395","1923","26.93333","-82.05","3.0","PUNTA GORDA, FL US","1873.4","","1873.4","6","111","6","67","6","","","","","0","6","0","6","0","6","354","6","102","6","3.3","6,0219,","","","","","63.0",",6,0520,","35.6","6,0809,","","","","","","","","","101.0","","101.0","6","950.0",",6","","","23.16","6","29.11","6","17.20","6"
"USC00087395","1924","26.93333","-82.05","3.0","PUNTA GORDA, FL US","","","","","120","6","86","6","","","","","","","","","0","6","328","6","114","6","","","","","","","119.4",",6,1020,","36.1","6,0611,","","","","","","","","","","","","","1544.1",",6","","","","","28.48","6","",""
"USC00087395","1925","26.93333","-82.05","3.0","PUNTA GORDA, FL US","1825.5","","1825.5","6","119","6","89","6","","","","","0","6","0","6","0","6","346","6","104","6","2.8","6,1125,+","","","","","80.0",",6,0621,","35.0","6,0813,","","","","","","","","","","","","","1483.2",",6","","","22.93","6","28.55","6","17.30","6"
"USC00087395","1927","26.93333","-82.05","3.0","PUNTA GORDA, FL US","2082.2","","2082.2","6","76","6","52","6","","","","","0","6","2","6","0","6","347","6","137","6","-1.1","6,0116,","","","","","74.4",",6,0721,","35.6","6,0803,+","","","","","-1.1","6,0116","","","143.8","","143.8","6","764.2",",6","","","23.53","6","29.50","6","17.55","6"
"USC00087395","1928","26.93333","-82.05","3.0","PUNTA GORDA, FL US","1836.0","","1836.0","6","104","6","78","6","","","","","0","6","2","6","0","6","340","6","100","6","-2.8","6,0104,","","","","","140.2",",6,0814,","35.0","6,0704,+","","","","","-2.8","6,0104","-2.8","6,0104","219.9","","219.9","6","1625.2",",6","","","22.73","6","28.65","6","16.80","6"
"USC00087395","1929","26.93333","-82.05","3.0","PUNTA GORDA, FL US","1971.4","","1971.4","6","121","6","81","6","","","","","0","6","0","6","0","6","351","6","109","6","2.2","6,1224,","","","","","87.9",",6,0929,","35.0","6,0816,+","","","","","","","","","140.3","","140.3","6","1347.7",",6","","","23.40","6","29.15","6","17.65","6"
"USC00087395","1930","26.93333","-82.05","3.0","PUNTA GORDA, FL US","1752.1","","1752.1","6","103","6","77","6","","","","","0","6","0","6","0","6","333","6","89","6","2.8","6,1224,","","","","","116.8",",6,0530,","35.0","6,0810,+","","","","","","","","","143.1","","143.1","6","1356.7",",6","","","22.56","6","27.87","6","17.25","6"
"USC00087395","1931","26.93333","-82.05","3.0","PUNTA GORDA, FL US","1862.4","","1862.4","0","105","0","69","0","","","","","0","0","0","0","0","0","327","0","103","0","1.7","0,0115,","","","","","60.2",",0,0415,","35.6","0,0901,+","","","","","","","","","320.4","","320.4","0","1234.1",",0","","","22.85","0","28.13","0","17.57","0"
"USC00087395","1932","26.93333","-82.05","3.0","PUNTA GORDA, FL US","2100.2","","2100.2","0","89","0","57","0","","","","","0","0","0","0","0","0","354","0","108","0","5.6","0,1114,+","","","","","81.3",",0,0518,","36.7","0,0812,","","","","","","","","","49.5","","49.5","0","1110.2",",0","","","23.86","0","29.36","0","18.35","0"
"USC00087395","1933","26.93333","-82.05","3.0","PUNTA GORDA, FL US","2109.6","","2109.6","0","102","0","77","0","","","","","0","0","0","0","0","0","355","0","117","0","6.1","0,0115,+","","","","","84.3",",0,0609,","36.1","0,0607,","","","","","","","","","93.8","","93.8","0","1320.2",",0","","","23.88","0","29.33","0","18.44","0"
"USC00087395","1934","26.93333","-82.05","3.0","PUNTA GORDA, FL US","1997.3","","1997.3","0","114","0","78","0","","","","","0","0","2","0","0","0","347","0","103","0","-2.2","0,1212,","","","","","81.8",",0,0916,","35.6","0,0828,","-2.2","0,1212","-2.2","0,1212","","","","","107.1","","107.1","0","1336.4",",0","","","23.38","0","28.79","0","17.97","0"
"USC00087395","1935","26.93333","-82.05","3.0","PUNTA GORDA, FL US","1988.1","","1988.1","0","91","0","65","0","","","","","0","0","1","0","0","0","330","0","119","0","0.0","0,1227,","","","","","158.0",",0,0904,","36.1","0,0615,+","0.0","0,1227","","","","","","","176.4","","176.4","0","1203.0",",0","","","23.04","0","28.71","0","17.38","0"
"USC00087395","1936","26.93333","-82.05","3.0","PUNTA GORDA, FL US","1974.0","","1974.0","0","114","0","82","0","","","","","0","0","0","0","0","0","341","0","109","0","1.7","0,0201,","","","","","121.9",",0,0209,","35.6","0,0828,+","","","","","","","","","249.3","","249.3","0","1433.7",",0","","","23.30","0","28.45","0","18.16","0"
"USC00087395","1937","26.93333","-82.05","3.0","PUNTA GORDA, FL US","1931.4","","1931.4","0","107","0","74","0","","","","","0","0","0","0","0","0","341","0","112","0","0.6","0,1207,","","","","","63.5",",0,0725,","36.7","0,0725,","","","","","","","","","99.8","","99.8","0","1291.9",",0","","","23.20","0","28.21","0","18.19","0"
"USC00087395","1938","26.93333","-82.05","3.0","PUNTA GORDA, FL US","","","","","84","0","59","0","","","","","","","","","","","","","","","","","","","","","80.0",",0,0602,","","","","","","","","","","","168.1","","168.1","0","1117.7",",0","","","","","","","",""
"USC00087395","1939","26.93333","-82.05","3.0","PUNTA GORDA, FL US","1937.3","","1937.3","0","104","0","78","0","","","","","0","0","0","0","0","0","350","0","60","0","3.3","0,0224,+","","","","","104.1",",0,0614,","34.4","0,0804,+","","","","","","","","","","","","","1416.8",",0","","","23.29","0","28.43","0","18.15","0"
"USC00087395","1940","26.93333","-82.05","3.0","PUNTA GORDA, FL US","","","","","94","0","69","0","","","","","","","","","0","0","329","0","78","0","","","","","","","68.6",",0,0909,","35.0","0,0715,+","","","","","","","","","","","","","1409.9",",0","","","","","27.65","0","",""
"USC00087395","1941","26.93333","-82.05","3.0","PUNTA GORDA, FL US","","","","","109","0","81","0","","","","","0","0","0","0","","","","","","","2.2","0,0302,","","","","","64.3",",0,0629,","","","","","","","","","","","","","","","1154.5",",0","","","","","","","17.37","0"
"USC00087395","1942","26.93333","-82.05","3.0","PUNTA GORDA, FL US","1801.0","","1801.0","0","102","0","80","0","","","","","0","0","2","0","0","0","326","0","104","0","-0.6","0,1217,","","","","","134.4",",0,0609,","35.6","0,0908,+","-0.6","0,1217","","","0.0","0,0111","","","252.8","","252.8","0","1315.2",",0","","","22.45","0","27.96","0","16.94","0"
"USC00087395","1943","26.93333","-82.05","3.0","PUNTA GORDA, FL US","1883.3","","1883.3","0","85","0","63","0","","","","","0","0","0","0","0","0","346","0","117","0","1.7","0,0304,+","","","","","92.7",",0,0621,","35.6","0,0816,+","","","","","","","","","166.1","","166.1","0","1242.2",",0","","","22.94","0","28.56","0","17.31","0"
"USC00087395","1945","26.93333","-82.05","3.0","PUNTA GORDA, FL US","2264.8","","2264.8","0","93","0","75","0","","","","","0","0","0","0","0","0","351","0","163","0","3.9","0,0202,","","","","","175.3",",0,0623,","37.2","0,0531,","","","","","","","","","136.3","","136.3","0","1436.3",",0","","","24.17","0","30.02","0","18.32","0"
"USC00087395","1946","26.93333","-82.05","3.0","PUNTA GORDA, FL US","2373.2","","2373.2","0","96","0","67","0","","","","","0","0","0","0","0","0","357","0","148","0","5.0","0,0119,","","","","","72.1",",0,0622,","35.6","0,0411,","","","","","","","","","111.7","","111.7","0","1271.6",",0","","","24.67","0","30.32","0","19.02","0"
"USC00087395","1947","26.93333","-82.05","3.0","PUNTA GORDA, FL US","2203.5","","2203.5","0","109","0","93","0","","","","","0","0","1","0","0","0","343","0","101","0","0.0","0,0206,","","","","","187.5",",0,0918,","36.1","0,0827,","","","","","0.0","0,0206","","","135.7","","135.7","0","2237.9",",0","","","23.98","0","29.18","0","18.77","0"
"USC00087395","1948","26.93333","-82.05","3.0","PUNTA GORDA, FL US","2424.1","","2424.1","0","83","0","71","0","","","","","0","0","1","0","0","0","357","0","132","0","0.0","0,0115,","","","","","66.0",",0,0712,","37.2","0,0611,","","","","","0.0","0,0115","","","78.0","","78.0","0","1390.8",",0","","","24.85","0","30.18","0","19.52","0"
"USC00087395","1949","26.93333","-82.05","3.0","PUNTA GORDA, FL US","2213.9","","2213.9","0","84","0","74","0","0","","0","0","0","0","0","0","0","0","360","0","146","0","4.4","0,0102,+","0",",0,1231,+","0",",0,1231,+","98.6",",0,0620,","36.7","0,0526,","","","","","","","","","23.4","","23.4","0","1468.0",",0","0",",0","24.36","0","30.49","0","18.23","0"
"USC00087395","1950","26.93333","-82.05","3.0","PUNTA GORDA, FL US","2146.1","","2146.1","0","77","0","65","0","0","","0","0","0","0","0","0","0","0","360","0","146","0","1.7","0,1126,","0",",0,1231,+","0",",0,1231,+","110.2",",0,0904,","36.7","0,0822,+","","","","","","","","","54.6","","54.6","0","1053.1",",0","0",",0","23.89","0","30.12","0","17.65","0"
