"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1ILCN0004","2008","39.6509","-89.4452","173.1","EDINBURG 3.0 W, IL US","131","N","83","N","4","N","229",",N,0201,","58.7",",N,0604,","1341.0",",N","547",",N"
"US1ILCN0004","2009","39.6509","-89.4452","173.1","EDINBURG 3.0 W, IL US","147","N","78","N","","","","","60.5",",N,1023,","1250.6",",N","",""
"US1ILCN0004","2010","39.6509","-89.4452","173.1","EDINBURG 3.0 W, IL US","123","N","73","N","","","","","79.2",",N,0720,","1122.5",",N","",""
"US1ILCN0004","2011","39.6509","-89.4452","173.1","EDINBURG 3.0 W, IL US","129","N","74","N","","","","","89.2",",N,0526,","1047.3",",N","",""
"US1ILCN0004","2012","39.6509","-89.4452","173.1","EDINBURG 3.0 W, IL US","98","N","58","N","","","","","95.5",",N,0901,","793.2",",N","",""
"US1ILCN0004","2013","39.6509","-89.4452","173.1","EDINBURG 3.0 W, IL US","114","N","68","N","","","","","69.9",",N,0419,","1001.9",",N","",""
"US1ILCN0004","2014","39.6509","-89.4452","173.1","EDINBURG 3.0 W, IL US","131","N","68","N","","","","","79.0",",N,0827,","1184.2",",N","",""
"US1ILCN0004","2015","39.6509","-89.4452","173.1","EDINBURG 3.0 W, IL US","132","N","77","N","","","","","91.7",",N,1227,","1229.7",",N","",""
"US1ILCN0004","2016","39.6509","-89.4452","173.1","EDINBURG 3.0 W, IL US","135","N","75","N","","","","","69.1",",N,0714,","907.9",",N","",""
"US1ILCN0004","2017","39.6509","-89.4452","173.1","EDINBURG 3.0 W, IL US","117","N","62","N","","","","","68.6",",N,0430,","896.9",",N","",""
