"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00410639","1903","28.4575","-97.7061","77.7","BEEVILLE 5 NE, TX US","","","","","93","0","58","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","264.9",",0,0703,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1248.3",",0","0",",0","","","","","","","",""
"USC00410639","1905","28.4575","-97.7061","77.7","BEEVILLE 5 NE, TX US","","","","","82","0","59","0","0","","0","0","","","","","1","0","282","0","123","0","","","0",",0,1231,+","0",",0,1231,+","89.4",",0,0316,","40.0","0,0801,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1006.9",",0","0",",0","","","27.05","0","","","",""
"USC00410639","1906","28.4575","-97.7061","77.7","BEEVILLE 5 NE, TX US","1722.6","","1722.6","0","55","0","39","0","0","","0","0","0","0","17","0","0","0","302","0","119","0","-5.6","0,0124,","0",",0,1231,+","0",",0,1231,+","74.9",",0,1005,","40.6","0,0611,","","","-4.4","0,1121","-4.4","0,1121","-4.4","0,1121","","","","","-1.1","0,0209","-2.2","0,0208","-4.4","0,0125","","","","","","","","","","","","","793.4",",0","0",",0","21.31","0","27.77","0","14.84","0","",""
"USC00410639","1907","28.4575","-97.7061","77.7","BEEVILLE 5 NE, TX US","","","","","56","0","38","0","0","","0","0","0","0","2","0","0","0","307","0","139","0","-0.6","0,0206,","0",",0,1231,+","0","T,0,1111,","43.4",",0,0529,","41.7","0,0629,","","","","","","","","","","","","","-0.6","0,0206","","","","","","","","","","","","","","","","","485.5",",0","0","T,0","22.28","0","28.92","0","15.66","0","",""
"USC00410639","1908","28.4575","-97.7061","77.7","BEEVILLE 5 NE, TX US","","","","","56","0","43","0","0","","0","0","0","0","9","0","0","0","304","0","141","0","-5.6","0,0218,","0",",0,1231,+","0",",0,1231,+","147.3",",0,0819,","39.4","0,0807,","","","0.0","0,1114","","","","","","","","","-3.3","0,0220","-3.3","0,0220","-5.6","0,0218","","","","","573.4","","573.4","0","","","","","906.2",",0","0",",0","22.19","0","28.66","0","15.72","0","",""
"USC00410639","1909","28.4575","-97.7061","77.7","BEEVILLE 5 NE, TX US","","","","","60","0","45","0","0","","0","0","0","0","15","0","1","0","314","0","129","0","-5.0","0,0111,","0",",0,1231,+","0","T,0,1219,+","76.2",",0,0520,","41.1","0,0819,","","","0.0","0,1213","-2.2","0,1220","","","","","","","-0.6","0,0224","-4.4","0,0215","-4.4","0,0215","","","","","","","","","","","","","782.9",",0","0","T,0","22.37","0","28.66","0","16.07","0","",""
"USC00410639","1910","28.4575","-97.7061","77.7","BEEVILLE 5 NE, TX US","","","","","57","0","45","0","0","","0","0","0","0","11","0","0","0","308","0","132","0","-6.1","0,0107,","0",",0,1231,+","0","T,0,0217,","104.1",",0,0331,","39.4","0,0821,","","","-1.1","0,1207","","","","","","","","","0.0","0,0225","-5.6","0,0218","-5.6","0,0218","","","","","","","","","","","","","757.0",",0","0","T,0","21.91","0","28.61","0","15.22","0","",""
"USC00410639","1911","28.4575","-97.7061","77.7","BEEVILLE 5 NE, TX US","","","","","57","0","39","0","0","","0","0","0","0","9","0","0","0","295","0","140","0","-10.6","0,0104,","0",",0,1231,+","0",",0,1231,+","71.9",",0,0512,","39.4","0,0921,+","","","0.0","0,1126","-2.8","0,1129","-7.2","0,1130","-7.2","0,1130","","","0.0","0,0223","-2.2","0,0105","-10.6","0,0104","-10.6","0,0104","-10.6","0,0104","","","","","","","","","595.8",",0","0",",0","22.67","0","28.64","0","16.70","0","",""
"USC00410639","1912","28.4575","-97.7061","77.7","BEEVILLE 5 NE, TX US","","","","","70","0","40","0","0","","0","0","0","0","13","0","0","0","272","0","124","0","-7.2","0,0113,","0",",0,1231,+","0","T,0,0113,","92.7",",0,0506,","39.4","0,0730,","","","-1.1","0,1128","","","","","","","","","-1.7","0,0207","-4.4","0,0206","-4.4","0,0206","-7.2","0,0113","","","","","","","","","","","762.2",",0","0","T,0","21.12","0","27.12","0","15.12","0","",""
"USC00410639","1913","28.4575","-97.7061","77.7","BEEVILLE 5 NE, TX US","1564.6","","1564.6","0","86","0","54","0","0","","0","0","0","0","9","0","0","0","294","0","121","0","-3.9","0,0108,","0",",0,1231,+","0","T,0,0108,","133.4",",0,0926,","40.0","0,0804,","","","-1.1","0,1027","","","","","","","","","-1.1","0,0317","-3.9","0,0108","","","","","","","","","","","","","","","833.0",",0","0","T,0","20.87","0","27.61","0","14.12","0","",""
