"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0007M30S","1981","37.99","-107.2","3486.9","SLUMGULLION, CO US","","","","","126","T","126","T","","","","","","","","","","","","","","","","","33.0",",T,1015,","","","","","","","","","","","","","","","","","","","","","","","","","","","721.6",",T","","","","","",""
"USS0007M30S","1982","37.99","-107.2","3486.9","SLUMGULLION, CO US","","","","","120","T","120","T","","","","","","","","","","","","","","","","","45.7",",T,0823,","","","","","","","","","","","","","","","","","","","","","","","","","","","745.3",",T","","","","","",""
"USS0007M30S","1983","37.99","-107.2","3486.9","SLUMGULLION, CO US","","","","","141","T","141","T","","","","","","","","","","","","","","","","","33.0",",T,1223,","","","","","","","","","","","","","","","","","","","","","","","","","","","702.0",",T","","","","","",""
"USS0007M30S","1984","37.99","-107.2","3486.9","SLUMGULLION, CO US","","","","","148","T","148","T","","","","","","","88","T","13","T","0","T","","","","","33.0",",T,0118,","22.7","T,0706,","","","","","","","","","","","","","","","","","","","","","","","","","810.9",",T","","","7.54","T","",""
"USS0007M30S","1985","37.99","-107.2","3486.9","SLUMGULLION, CO US","","","","","134","T","134","T","","","","","","","79","T","22","T","0","T","","","","","25.4",",T,1111,+","24.6","T,0707,","","","","","","","","","","","","","","","","","","","","","","","","","749.8",",T","","","7.85","T","",""
"USS0007M30S","1986","37.99","-107.2","3486.9","SLUMGULLION, CO US","","","","","104","T","104","T","","","","","","","69","T","11","T","0","T","","","","","48.3",",T,0924,","22.7","T,0817,","","","","","","","","","","","","","","","","","","","","","","","","","740.5",",T","","","8.00","T","",""
"USS0007M30S","1987","37.99","-107.2","3486.9","SLUMGULLION, CO US","","","","","114","T","114","T","","","","","","","","","","","","","","","","","35.6",",T,0225,","","","","","","","","","","","","","","","","","","","","","","","","","","","620.5",",T","","","","","",""
"USS0007M30S","1988","37.99","-107.2","3486.9","SLUMGULLION, CO US","","","","","112","T","112","T","","","","","","","89","T","17","T","0","T","","","","","20.3",",T,1225,+","23.4","T,0719,","","","","","","","","","","","","","","","","","","","","","","","","","615.8",",T","","","7.73","T","",""
"USS0007M30S","1989","37.99","-107.2","3486.9","SLUMGULLION, CO US","","","","","69","T","69","T","","","","","","","81","T","23","T","0","T","","","","","25.4",",T,0919,","26.9","T,0704,","","","","","","","","","","","","","","","","","","","","","","","","","446.6",",T","","","7.91","T","",""
"USS0007M30S","1990","37.99","-107.2","3486.9","SLUMGULLION, CO US","0.0","","0.0","T","97","T","97","T","","","37","T","232","T","92","T","10","T","0","T","-32.5","T,1223,","","","38.1",",T,0430,","24.1","T,0628,+","-1.5","T,0917","-3.3","T,0919","-5.0","T,1003","-12.4","T,1008","-12.4","T,1008","-0.6","T,0617","-2.2","T,0603","-11.4","T,0602","-11.4","T,0602","-11.4","T,0602","","","","","740.6",",T","0.33","T","6.86","T","-6.20","T"
