"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00414474","1901","32.583333","-101.0",,"IRA, TX US","51","6","34","6","0","6","56","6","","","","","","","-13.9","6,0214,","48.5",",6,0711,","","","-1.1","6,1204","-3.9","6,1209","-4.4","6,1213","-13.3","6,1214","-13.3","6,1214","0.0","6,0418","-3.9","6,0310","-6.1","6,0306","-6.7","6,0305","-13.9","6,0214","1285.3","","1285.3","6","443.8",",6","","","","","9.95","6"
"USC00414474","1902","32.583333","-101.0",,"IRA, TX US","42","6","31","6","","","","","3","6","250","6","103","6","","","53.8",",6,0724,","43.3","6,0625,","","","","","","","","","","","","","","","","","","","","","","","","","513.7",",6","","","25.69","6","",""
"USC00414474","1903","32.583333","-101.0",,"IRA, TX US","49","6","27","6","0","6","63","6","3","6","238","6","90","6","-15.6","6,0217,","62.5",",6,1005,","41.7","6,0725,","-3.3","6,1117","-3.3","6,1117","-8.3","6,1118","-8.3","6,1118","","","0.0","6,0430","-2.8","6,0321","-5.6","6,0302","-15.6","6,0217","-15.6","6,0217","1527.6","","1527.6","6","316.8",",6","16.72","6","24.62","6","8.83","6"
"USC00414474","1904","32.583333","-101.0",,"IRA, TX US","39","6","30","6","","","","","","","","","","","","","72.9",",6,0626,","","","","","","","","","","","","","","","","","","","","","","","","","","","490.0",",6","","","","","",""
