"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1WASP0003","2011","47.7447","-117.4861","605.0","SPOKANE 6.6 NW, WA US","112","N","47","N","5","N","267",",N,0224,","24.1",",N,0426,","401.6",",N","639",",N"
