"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA007026916","1974","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","191.3","","191.3","C","178","C","102","C","","","24","C","20","C","167","C","84","C","107","C","2","C","-32.2","C,0118,","","","305",",C,1216,","30.5",",C,1216,","33.9","C,0714,","-2.2","C,0924","-2.2","C,0924","-6.1","C,1019","-7.8","C,1122","-11.7","C,1123","0.0","C,0520","-3.3","C,0502","-4.4","C,0420","-6.7","C,0410","-10.0","C,0330","","","","","1022.9",",C","2352",",C","6.10","C","10.70","C","1.50","C"
"CA007026916","1975","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","337.6","","337.6","C","155","C","105","C","","","33","C","23","C","165","C","67","C","110","C","14","C","-30.6","C,1220,","","","295",",C,0403,","35.1",",C,0720,","37.8","C,0801,","-1.1","C,1003","-5.0","C,1031","-5.0","C,1031","-8.9","C,1124","-8.9","C,1124","0.0","C,0430","-3.9","C,0422","-7.2","C,0412","-7.2","C,0412","-11.7","C,0328","4401.7","","4401.7","C","955.2",",C","2577",",C","7.16","C","12.19","C","2.12","C"
"CA007026916","1976","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4482.9","","4482.9","C","","","","","","","","","",""
"CA007026916","1983","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","284.4","","284.4","C","116","C","76","C","53","","13","C","17","C","159","C","61","C","105","C","3","C","-29.5","C,0211,","300",",C,0208,","300",",C,0207,","30.0",",C,0207,","33.5","C,0614,","-3.0","C,1010","-3.0","C,1010","-6.0","C,1020","-8.0","C,1113","-12.0","C,1114","0.0","C,0518","-4.5","C,0419","-4.5","C,0419","-9.0","C,0331","-9.0","C,0331","4117.5","","4117.5","C","802.1",",C","1255",",C","7.11","C","11.94","C","2.28","C"
"CA007026916","1984","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","220.5","","220.5","C","114","C","70","C","77","","12","C","26","C","148","C","64","C","101","C","2","C","-28.0","C,0122,","300",",C,1210,+","180",",C,0228,","76.0",",C,1111,","32.5","C,0609,+","-2.0","C,0927","-2.5","C,1005","-6.0","C,1006","-8.0","C,1108","-13.0","C,1119","-5.0","C,0422","-5.0","C,0422","-5.0","C,0422","-7.0","C,0330","-9.0","C,0329","4349.4","","4349.4","C","796.8",",C","1050",",C","6.74","C","11.95","C","1.52","C"
"CA007026916","1985","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4231.0","","4231.0","C","","","","","","","","","",""
"CA007026916","1986","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","106.3","","106.3","C","170","C","91","C","92","","18","C","28","C","166","C","80","C","82","C","0","C","-31.0","C,0207,","360",",C,0202,","300",",C,1120,","35.6",",C,0726,","29.5","C,0719,+","-2.0","C,1007","-3.5","C,1010","-7.0","C,1031","-7.0","C,1031","-9.5","C,1105","-0.5","C,0603","-4.0","C,0504","-7.0","C,0325","-7.0","C,0325","-10.5","C,0322","","","","","1027.5",",C","1750",",C","5.85","C","10.75","C","0.94","C"
"CA007026916","1987","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","189.7","","189.7","C","147","C","88","C","94","","27","C","25","C","163","C","83","C","94","C","0","C","-32.5","C,0126,","680",",C,0307,+","320",",C,0122,","36.4",",C,0802,","32.0","C,0816,+","-0.5","C,0927","-6.0","C,1012","-6.0","C,1012","-7.0","C,1107","-15.0","C,1121","-2.5","C,0519","-2.5","C,0519","-7.0","C,0402","-7.0","C,0402","-13.0","C,0315","4593.2","","4593.2","C","928.9",",C","2390",",C","6.07","C","11.05","C","1.09","C"
"CA007026916","1988","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","","","","","137","C","75","C","31","","14","C","25","C","162","C","","","","","","","-30.0","C,0206,","300",",C,0213,","180",",C,0212,","126.4",",C,0814,","","","-1.0","C,0929","-4.0","C,1010","-6.0","C,1031","-8.0","C,1123","-10.0","C,1125","-0.5","C,0514","-3.5","C,0423","-5.5","C,0329","-12.0","C,0323","-12.0","C,0323","4451.8","","4451.8","C","895.0",",C","1092",",C","","","","","1.00","C"
"CA007026916","1989","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","233.5","","233.5","C","124","C","74","C","71","","20","C","44","C","156","C","82","C","93","C","3","C","-32.0","C,1230,","250",",C,0320,+","160",",C,0317,","42.2",",C,0901,","35.0","C,0623,","-1.0","C,0927","-5.0","C,1010","-5.0","C,1010","-7.0","C,1104","-9.0","C,1119","-4.5","C,0429","-4.5","C,0429","-4.5","C,0429","-10.0","C,0324","-10.0","C,0324","","","","","770.2",",C","1454",",C","5.64","C","10.89","C","0.40","C"
"CA007026916","1990","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","","","","","","","","","42","","22","C","","","","","","","","","","","","","180",",C,0117,","120",",C,0320,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1523",",C","","","","","",""
"CA007026916","1996","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","170.1","","170.1","C","174","C","98","C","46","","13","C","27","C","156","C","65","C","104","C","0","C","-30.5","C,0107,","500",",C,0111,","90",",C,1119,","107.4",",C,1108,","30.5","C,0825,","-1.0","C,1004","-3.5","C,1005","-8.5","C,1113","-8.5","C,1113","-10.5","C,1114","-2.0","C,0429","-4.0","C,0415","-6.0","C,0406","-7.0","C,0329","-12.0","C,0328","4651.8","","4651.8","C","1161.3",",C","1150",",C","6.54","C","11.19","C","1.88","C"
"CA007026916","1997","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4447.5","","4447.5","C","","","","","","","","","",""
"CA007026916","1999","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","315.3","","315.3","C","142","C","88","C","53","","20","C","18","C","150","C","64","C","121","C","6","C","-31.5","C,0114,","460",",C,0116,","120",",C,0306,","62.0",",C,0916,","33.5","C,0717,+","0.0","C,1004","-5.5","C,1019","-5.5","C,1019","-7.0","C,1111","-9.0","C,1112","-1.0","C,0514","-2.5","C,0424","-6.0","C,0327","-7.0","C,0313","-9.5","C,0311","","","","","903.0",",C","1525",",C","8.00","C","13.24","C","2.76","C"
"CA007026916","2000","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","158.1","","158.1","C","171","C","104","C","65","","28","C","27","C","152","C","73","C","89","C","0","C","-28.0","C,0123,","790",",C,0219,+","250",",C,0409,","28.4",",C,1126,","31.0","C,0507,","-1.5","C,0928","-2.5","C,0929","-5.0","C,1023","-10.0","C,1123","-10.0","C,1123","-1.0","C,0520","-4.0","C,0414","-7.5","C,0413","-7.5","C,0413","-11.0","C,0318","4197.0","","4197.0","C","1052.8",",C","2835",",C","6.54","C","11.30","C","1.77","C"
"CA007026916","2001","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","","","","","","","","","117","","23","C","","","","","","","","","","","","","580",",C,0307,","280",",C,0305,","","","","","","","","","","","","","","","","","","","","","","","","","4458.9","","4458.9","C","","","2015",",C","","","","","",""
"CA007026916","2002","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","","","","","","","","","78","","24","C","","","","","","","","","","","","","260",",C,1119,","175",",C,1117,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1595",",C","","","","","",""
"CA007026916","2003","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","","","","","","","","","103","","","","","","","","","","","","","","","","770",",C,1216,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA007026916","2004","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","","","","","136","C","74","C","83","","16","C","","","","","","","","","","","","","430",",C,0221,","160",",C,0203,","59.8",",C,0829,","","","","","","","","","","","","","","","","","","","","","","","","","","","836.3",",C","1180",",C","","","","","",""
"CA007026916","2005","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","","","","","","","","","","","17","C","","","","","","","","","","","","","","","150",",C,1215,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1400",",C","","","","","",""
"CA007026916","2006","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","","","","","153","C","96","C","32","","10","C","6","C","129","C","45","C","96","C","3","C","-19.0","C,0116,","220",",C,0110,","65",",C,0129,","38.0",",C,1020,","35.3","C,0801,","-1.0","C,1007","-2.5","C,1022","-4.5","C,1104","-7.2","C,1203","-12.1","C,1205","-0.2","C,0507","-3.4","C,0429","-5.0","C,0408","-9.9","C,0320","-9.9","C,0320","","","","","1098.5",",C","598",",C","8.33","C","12.95","C","3.70","C"
