"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00285597","1941","41.01667","-74.53333","289.9","MILTON, NJ US","104","6","69","6","68.1",",6,1214,","1094.9",",6"
"USC00285597","1943","41.01667","-74.53333","289.9","MILTON, NJ US","126","6","78","6","73.2",",6,1109,","1147.0",",6"
"USC00285597","1945","41.01667","-74.53333","289.9","MILTON, NJ US","173","6","108","6","84.6",",6,0719,","1710.8",",6"
"USC00285597","1946","41.01667","-74.53333","289.9","MILTON, NJ US","132","6","78","6","56.4",",6,0724,","1181.0",",6"
"USC00285597","1947","41.01667","-74.53333","289.9","MILTON, NJ US","148","6","90","6","65.3",",6,1105,","1521.4",",6"
"USC00285597","1948","41.01667","-74.53333","289.9","MILTON, NJ US","162","0","102","0","86.4",",0,1231,","1387.7",",0"
"USC00285597","1949","41.01667","-74.53333","289.9","MILTON, NJ US","143","0","89","0","57.2",",0,0106,","1099.8",",0"
"USC00285597","1950","41.01667","-74.53333","289.9","MILTON, NJ US","179","0","107","0","111.8",",0,1126,","1481.4",",0"
"USC00285597","1951","41.01667","-74.53333","289.9","MILTON, NJ US","144","0","87","0","69.9",",0,0605,","1612.5",",0"
"USC00285597","1953","41.01667","-74.53333","289.9","MILTON, NJ US","134","0","90","0","54.6",",0,1207,","1304.0",",0"
"USC00285597","1955","41.01667","-74.53333","289.9","MILTON, NJ US","137","0","90","0","92.5",",0,0813,","1362.6",",0"
"USC00285597","1956","41.01667","-74.53333","289.9","MILTON, NJ US","150","0","120","0","47.0",",0,0709,","1410.0",",0"
"USC00285597","1957","41.01667","-74.53333","289.9","MILTON, NJ US","128","0","88","0","91.2",",0,1221,","1196.6",",0"
"USC00285597","1958","41.01667","-74.53333","289.9","MILTON, NJ US","131","0","99","0","54.6",",0,0928,","1398.0",",0"
"USC00285597","1959","41.01667","-74.53333","289.9","MILTON, NJ US","138","0","97","0","61.0",",0,0721,","1382.0",",0"
"USC00285597","1960","41.01667","-74.53333","289.9","MILTON, NJ US","121","0","88","0","55.9",",0,0820,","1413.8",",0"
"USC00285597","1962","41.01667","-74.53333","289.9","MILTON, NJ US","125","0","91","0","39.4",",0,0401,","1041.6",",0"
"USC00285597","1963","41.01667","-74.53333","289.9","MILTON, NJ US","98","0","75","0","51.1",",0,1130,","950.7",",0"
"USC00285597","1964","41.01667","-74.53333","289.9","MILTON, NJ US","110","0","81","0","64.0",",0,1126,","988.3",",0"
"USC00285597","1965","41.01667","-74.53333","289.9","MILTON, NJ US","114","0","81","0","50.0",",0,0925,","903.5",",0"
"USC00285597","1966","41.01667","-74.53333","289.9","MILTON, NJ US","109","0","75","0","59.2",",0,0817,","1102.6",",0"
"USC00285597","1967","41.01667","-74.53333","289.9","MILTON, NJ US","133","0","93","0","73.7",",0,0803,","1211.7",",0"
"USC00285597","1968","41.01667","-74.53333","289.9","MILTON, NJ US","117","0","87","0","61.0",",0,0425,","1193.5",",0"
"USC00285597","1969","41.01667","-74.53333","289.9","MILTON, NJ US","121","0","92","0","68.6",",0,0615,","1352.4",",0"
