"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CLIN","1992","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","911.6","","911.6","U","0","U","28","U","0","U","225","U","103","U","-5.6","U,1218,","41.7","U,0819,+","-3.3","U,1109","-3.3","U,1109","-5.6","U,1218","","","","","-1.7","U,0203","","","","","","","","","","","16.99","U","24.32","U","9.66","U"
"USR0000CLIN","1994","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","796.8","","796.8","U","0","U","39","U","0","U","221","U","100","U","-4.4","U,1208,+","40.0","U,0806,+","0.0","U,1102","-3.3","U,1103","-4.4","U,1208","","","","","-1.1","U,0323","-2.8","U,0214","-4.4","U,0212","","","1461.7","","1461.7","U","16.16","U","24.18","U","8.14","U"
"USR0000CLIN","1995","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","729.7","","729.7","U","0","U","16","U","0","U","225","U","90","U","-2.2","U,0215,","41.7","U,0716,","0.0","U,1127","","","","","","","","","-0.6","U,0409","-2.2","U,0215","","","","","1587.9","","1587.9","U","16.91","U","24.44","U","9.37","U"
"USR0000CLIN","1996","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","851.1","","851.1","U","0","U","12","U","0","U","224","U","95","U","-2.2","U,1202,","43.9","U,0810,","-0.6","U,1020","-2.2","U,1202","","","","","","","0.0","U,0323","","","","","","","1008.3","","1008.3","U","17.38","U","24.92","U","9.83","U"
"USR0000CLIN","1998","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","704.7","","704.7","U","0","U","27","U","0","U","189","U","72","U","-8.9","U,1222,","42.8","U,0804,","-1.1","U,1109","-4.4","U,1205","-4.4","U,1205","-7.2","U,1221","-8.9","U,1222","0.0","U,0309","","","","","","","","","","","15.87","U","23.05","U","8.69","U"
"USR0000CLIN","1999","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1729.9","","1729.9","","","","","","",""
"USR0000CLIN","2001","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","947.3","","947.3","U","0","U","32","U","0","U","233","U","110","U","-4.4","U,0117,","42.2","U,0703,","0.0","U,1126","-3.3","U,1127","","","","","","","0.0","U,0409","-2.8","U,0131","-4.4","U,0117","","","","","","","17.28","U","25.33","U","9.22","U"
"USR0000CLIN","2002","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","918.1","","918.1","U","0","U","30","U","0","U","230","U","112","U","-5.6","U,0130,","45.0","U,0710,","-1.1","U,1101","","","","","","","","","0.0","U,0317","-2.2","U,0308","-5.6","U,0130","","","1299.1","","1299.1","U","17.22","U","25.53","U","8.90","U"
"USR0000CLIN","2003","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","1108.8","","1108.8","U","0","U","20","U","0","U","217","U","123","U","-3.3","U,1122,","43.3","U,0720,","-0.6","U,1121","-3.3","U,1122","","","","","","","0.0","U,0228","-2.2","U,0208","","","","","1250.8","","1250.8","U","17.85","U","25.80","U","9.89","U"
"USR0000CLIN","2004","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","1057.4","","1057.4","U","0","U","20","U","0","U","225","U","123","U","-3.9","U,1129,","42.8","U,0811,","-3.9","U,1129","-3.9","U,1129","","","","","","","0.0","U,0209","-2.2","U,0104","","","","","1115.1","","1115.1","U","17.83","U","25.77","U","9.90","U"
