"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000GSTE","2004","31.2569","-81.6106","2.1","STERLING GEORGIA, GA US","1404.3","","1404.3","U","0","U","30","U","0","U","278","U","76","U","-5.6","U,0129,","36.7","U,0530,","-1.1","U,1214","-3.3","U,1215","","","","","0.0","U,0311","-5.6","U,0129","-5.6","U,0129","","","1033.0","","1033.0","U","19.42","U","25.51","U","13.34","U"
"USR0000GSTE","2005","31.2569","-81.6106","2.1","STERLING GEORGIA, GA US","1376.0","","1376.0","U","0","U","16","U","0","U","271","U","75","U","-7.2","U,0124,","37.2","U,0916,+","-1.1","U,1203","-2.2","U,1222","","","","","-0.6","U,0302","-7.2","U,0124","-7.2","U,0124","-7.2","U,0124","900.2","","900.2","U","19.53","U","25.50","U","13.56","U"
"USR0000GSTE","2006","31.2569","-81.6106","2.1","STERLING GEORGIA, GA US","1375.7","","1375.7","U","0","U","23","U","0","U","285","U","98","U","-3.9","U,1209,","37.8","U,0804,+","0.0","U,1024","-3.3","U,1208","","","","","-0.6","U,0327","-3.3","U,0214","","","","","890.8","","890.8","U","19.77","U","26.76","U","12.78","U"
"USR0000GSTE","2007","31.2569","-81.6106","2.1","STERLING GEORGIA, GA US","1357.5","","1357.5","U","0","U","21","U","0","U","289","U","80","U","-5.0","U,0217,","38.3","U,0809,+","0.0","U,1116","-2.2","U,1217","","","","","0.0","U,0409","-2.8","U,0408","-5.0","U,0217","","","827.2","","827.2","U","19.81","U","26.36","U","13.26","U"
"USR0000GSTE","2008","31.2569","-81.6106","2.1","STERLING GEORGIA, GA US","1318.8","","1318.8","U","0","U","37","U","0","U","284","U","88","U","-5.6","U,0104,+","37.8","U,0807,+","0.0","U,1117","-2.8","U,1118","","","","","0.0","U,0416","-3.3","U,0228","-5.6","U,0104","","","822.7","","822.7","U","19.41","U","26.20","U","12.62","U"
"USR0000GSTE","2009","31.2569","-81.6106","2.1","STERLING GEORGIA, GA US","1422.7","","1422.7","U","0","U","34","U","0","U","279","U","84","U","-7.2","U,0206,","37.2","U,0811,+","0.0","U,1201","-2.2","U,1229","","","","","-0.6","U,0305","-3.3","U,0304","-5.0","U,0221","-7.2","U,0206","995.1","","995.1","U","19.55","U","25.90","U","13.21","U"
"USR0000GSTE","2010","31.2569","-81.6106","2.1","STERLING GEORGIA, GA US","1459.7","","1459.7","U","0","U","58","U","0","U","264","U","114","U","-7.8","U,0111,","39.4","U,0709,","0.0","U,1107","-2.8","U,1202","-4.4","U,1207","-6.7","U,1208","-0.6","U,0308","-2.8","U,0306","-5.0","U,0113","-7.8","U,0111","1127.8","","1127.8","U","18.76","U","25.72","U","11.79","U"
"USR0000GSTE","2011","31.2569","-81.6106","2.1","STERLING GEORGIA, GA US","1419.9","","1419.9","U","0","U","30","U","0","U","287","U","116","U","-7.8","U,0114,","38.3","U,0804,+","-0.6","U,1111","-2.2","U,1112","","","","","-1.1","U,0312","-2.8","U,0213","-4.4","U,0124","-7.8","U,0114","1118.6","","1118.6","U","19.66","U","26.74","U","12.58","U"
"USR0000GSTE","2012","31.2569","-81.6106","2.1","STERLING GEORGIA, GA US","1388.4","","1388.4","U","0","U","25","U","0","U","300","U","75","U","-7.8","U,0213,","37.8","U,0729,+","-0.6","U,1123","-2.2","U,1125","","","","","-1.7","U,0214","-7.8","U,0213","-7.8","U,0213","-7.8","U,0213","708.6","","708.6","U","20.09","U","26.59","U","13.59","U"
"USR0000GSTE","2013","31.2569","-81.6106","2.1","STERLING GEORGIA, GA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","882.7","","882.7","U","","","","","",""
