"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00465600","1949","37.7447","-81.8873","223.1","MAN, WV US","91","0","82","0","1","","0","0","25",",0,0131,","13",",0,0314,","57.2",",0,0817,","1069.8",",0","13",",0"
"USC00465600","1951","37.7447","-81.8873","223.1","MAN, WV US","117","0","99","0","","","","","","","","","66.8",",0,0827,","1354.6",",0","",""
"USC00465600","1952","37.7447","-81.8873","223.1","MAN, WV US","109","0","93","0","","","2","0","","","33",",0,1213,","40.9",",0,0127,","1162.0",",0","91",",0"
"USC00465600","1955","37.7447","-81.8873","223.1","MAN, WV US","121","0","100","0","12","","8","0","152",",0,0119,","152",",0,0119,","48.3",",0,0514,","1172.0",",0","494",",0"
"USC00465600","1956","37.7447","-81.8873","223.1","MAN, WV US","142","0","116","0","4","","6","0","51",",0,1230,+","76",",0,0116,","45.0",",0,0314,","1343.1",",0","307",",0"
"USC00465600","1980","37.7447","-81.8873","223.1","MAN, WV US","153","0","95","0","27","","3","0","203",",0,0302,","178",",0,0302,","81.5",",0,0728,","1259.2",",0","427",",0"
"USC00465600","1981","37.7447","-81.8873","223.1","MAN, WV US","149","0","96","0","16","","4","0","76",",0,0113,","38",",0,1216,","38.1",",0,0202,","1158.5",",0","283",",0"
"USC00465600","1982","37.7447","-81.8873","223.1","MAN, WV US","164","0","114","0","","","2","0","","","64",",0,0115,","65.3",",0,0530,","1446.4",",0","210",",0"
"USC00465600","1983","37.7447","-81.8873","223.1","MAN, WV US","157","0","84","0","","","4","0","","","216",",0,0116,","56.4",",0,1022,","982.7",",0","438",",0"
"USC00465600","1984","37.7447","-81.8873","223.1","MAN, WV US","171","0","107","0","13","","8","0","152",",0,0119,","102",",0,0229,+","62.2",",0,0507,","1241.7",",0","435",",0"
"USC00465600","1985","37.7447","-81.8873","223.1","MAN, WV US","148","0","96","0","36","","8","0","330",",0,0214,+","330",",0,0213,","59.4",",0,0801,","1225.0",",0","780",",0"
"USC00465600","1986","37.7447","-81.8873","223.1","MAN, WV US","157","0","96","0","","","8","0","","","165",",0,0215,","47.8",",0,0702,","1116.6",",0","511",",0"
"USC00465600","1988","37.7447","-81.8873","223.1","MAN, WV US","125","0","78","0","","","","","","","","","32.3",",0,0712,","889.0",",0","",""
"USC00465600","1989","37.7447","-81.8873","223.1","MAN, WV US","","","","","","","2","0","","","64",",0,0109,","","","","","168",",0"
"USC00465600","1992","37.7447","-81.8873","223.1","MAN, WV US","121","0","89","0","","","","","","","","","51.1",",0,0815,","1047.7",",0","",""
"USC00465600","1993","37.7447","-81.8873","223.1","MAN, WV US","125","0","96","0","","","","","","","","","139.7",",0,0313,","1281.0",",0","",""
"USC00465600","1994","37.7447","-81.8873","223.1","MAN, WV US","125","0","93","0","21","","5","0","178",",0,0119,+","178",",0,0118,","48.3",",0,0805,","1436.1",",0","384",",0"
"USC00465600","1995","37.7447","-81.8873","223.1","MAN, WV US","119","0","81","0","14","","13","0","178",",0,0209,","152",",0,0309,+","50.8",",0,0701,","1249.1",",0","746",",0"
"USC00465600","1996","37.7447","-81.8873","223.1","MAN, WV US","155","0","106","0","24","","12","0","483",",0,0109,+","254",",0,0107,","82.3",",0,0516,","1461.5",",0","964",",0"
"USC00465600","1997","37.7447","-81.8873","223.1","MAN, WV US","123","0","85","0","4","","6","0","102",",0,1231,","76",",0,1231,","27.4",",0,0724,","878.9",",0","227",",0"
"USC00465600","1998","37.7447","-81.8873","223.1","MAN, WV US","142","0","97","0","9","","6","0","127",",0,1231,+","127",",0,0206,","56.4",",0,0610,","1252.5",",0","317",",0"
"USC00465600","1999","37.7447","-81.8873","223.1","MAN, WV US","111","0","70","0","8","","2","0","76",",0,0101,","51",",0,0304,","61.0",",0,1126,","938.2",",0","115",",0"
"USC00465600","2000","37.7447","-81.8873","223.1","MAN, WV US","149","0","86","0","31","","10","0","76",",0,1227,+","51",",0,0130,+","63.5",",0,0731,","1252.1",",0","414",",0"
"USC00465600","2001","37.7447","-81.8873","223.1","MAN, WV US","117","0","78","0","8","","4","0","51",",0,0306,+","127",",0,0223,","50.8",",0,0517,","977.6",",0","285",",0"
"USC00465600","2002","37.7447","-81.8873","223.1","MAN, WV US","135","0","99","0","10","","4","0","102",",0,0119,+","102",",0,0119,+","54.6",",0,0720,","1364.9",",0","254",",0"
"USC00465600","2003","37.7447","-81.8873","223.1","MAN, WV US","136","0","113","0","16","","11","0","127",",0,0119,+","76",",0,0118,+","71.1",",0,0904,","1541.1",",0","528",",0"
"USC00465600","2004","37.7447","-81.8873","223.1","MAN, WV US","122","0","104","0","","","8","0","","","76",",0,0109,","105.4",",0,0531,","1511.8",",0","264",",0"
"USC00465600","2005","37.7447","-81.8873","223.1","MAN, WV US","123","0","98","0","6","","3","0","76",",0,0124,+","76",",0,0121,","56.6",",0,0708,","1063.5",",0","142",",0"
