"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0009D21S","2001","45.24","-109.46","1792.2","BURNT MOUNTAIN, MT US","128.5","","128.5","T","79","T","79","T","","","4","T","171","T","23","T","107","T","5","T","-22.2","T,0208,+","","","71.1",",T,0613,","33.9","T,0802,","-4.8","T,1004","-4.8","T,1004","-4.8","T,1004","-10.5","T,1126","-10.5","T,1126","-1.2","T,0604","-3.1","T,0506","-5.0","T,0416","-8.4","T,0331","-15.6","T,0227","","","","","539.9",",T","7.68","T","13.89","T","1.46","T"
"USS0009D21S","2002","45.24","-109.46","1792.2","BURNT MOUNTAIN, MT US","100.7","","100.7","T","109","T","109","T","","","11","T","179","T","37","T","76","T","3","T","-22.5","T,0225,","","","25.4",",T,0827,+","34.6","T,0714,+","-0.2","T,0923","-2.8","T,1011","-4.6","T,1012","-8.5","T,1022","-16.5","T,1029","-4.5","T,0523","-4.5","T,0523","-4.5","T,0523","-6.9","T,0425","-10.0","T,0420","4260.0","","4260.0","T","632.5",",T","6.27","T","12.19","T","0.35","T"
"USS0009D21S","2003","45.24","-109.46","1792.2","BURNT MOUNTAIN, MT US","184.5","","184.5","T","101","T","101","T","181","","9","T","154","T","33","T","100","T","2","T","-26.0","T,0223,","787",",T,0327,","30.5",",T,0509,+","33.7","T,0723,","-1.7","T,0917","-7.3","T,1029","-7.3","T,1029","-7.3","T,1029","-10.8","T,1030","-1.5","T,0520","-4.8","T,0519","-4.8","T,0519","-19.4","T,0309","-19.4","T,0309","4184.2","","4184.2","T","651.0",",T","7.65","T","13.38","T","1.92","T"
"USS0009D21S","2004","45.24","-109.46","1792.2","BURNT MOUNTAIN, MT US","46.2","","46.2","T","93","T","93","T","135","","7","T","148","T","18","T","70","T","0","T","-27.8","T,0104,","965",",T,0229,","48.3",",T,0228,","30.9","T,0717,","-0.3","T,0921","-2.2","T,1017","-6.7","T,1101","-6.7","T,1101","-11.8","T,1128","-2.5","T,0524","-2.5","T,0524","-6.8","T,0512","-6.8","T,0512","-10.4","T,0303","3951.2","","3951.2","T","597.6",",T","7.42","T","13.22","T","1.63","T"
"USS0009D21S","2005","45.24","-109.46","1792.2","BURNT MOUNTAIN, MT US","122.9","","122.9","T","104","T","104","T","155","","12","T","141","T","28","T","81","T","3","T","-24.9","T,0114,","432",",T,0511,","81.3",",T,0511,","34.6","T,0713,","-0.1","T,0928","-3.2","T,1003","-6.1","T,1108","-7.7","T,1112","-11.2","T,1114","-4.4","T,0512","-4.4","T,0512","-4.4","T,0512","-10.6","T,0429","-10.6","T,0429","4103.5","","4103.5","T","823.6",",T","7.47","T","13.44","T","1.50","T"
"USS0009D21S","2006","45.24","-109.46","1792.2","BURNT MOUNTAIN, MT US","153.3","","153.3","T","80","T","80","T","138","","4","T","151","T","23","T","98","T","6","T","-30.3","T,0217,","432",",T,0320,+","35.6",",T,0915,","34.8","T,0715,","-0.3","T,1008","-4.5","T,1010","-4.5","T,1010","-12.4","T,1030","-12.4","T,1030","-1.0","T,0510","-2.7","T,0509","-5.3","T,0327","-9.4","T,0322","-9.4","T,0322","3825.6","","3825.6","T","545.3",",T","8.18","T","14.10","T","2.25","T"
"USS0009D21S","2007","45.24","-109.46","1792.2","BURNT MOUNTAIN, MT US","187.9","","187.9","T","91","T","91","T","145","","4","T","139","T","31","T","94","T","9","T","-27.0","T,0112,+","406",",T,1119,","50.8",",T,0606,","34.2","T,0723,","-0.3","T,0930","-2.4","T,1018","-7.2","T,1114","-7.2","T,1114","-9.7","T,1120","-0.7","T,0504","-3.4","T,0413","-4.4","T,0412","-8.2","T,0408","-9.0","T,0303","3954.3","","3954.3","T","577.4",",T","7.87","T","14.05","T","1.70","T"
"USS0009D21S","2008","45.24","-109.46","1792.2","BURNT MOUNTAIN, MT US","88.0","","88.0","T","110","T","110","T","171","","11","T","168","T","23","T","87","T","0","T","-31.4","T,1215,","762",",T,1011,","58.4",",T,0522,","31.8","T,0726,","-0.8","T,1008","-3.6","T,1010","-4.4","T,1012","-8.5","T,1202","-11.4","T,1203","-1.2","T,0611","-4.7","T,0426","-4.7","T,0426","-11.0","T,0421","-11.0","T,0421","4269.2","","4269.2","T","757.0",",T","6.78","T","12.82","T","0.73","T"
"USS0009D21S","2009","45.24","-109.46","1792.2","BURNT MOUNTAIN, MT US","73.7","","73.7","T","102","T","102","T","201","","15","T","171","T","33","T","78","T","0","T","-28.1","T,1207,","1092",",T,0404,","38.1",",T,0403,","30.8","T,0723,","-0.4","T,0928","-4.1","T,1005","-4.7","T,1006","-13.9","T,1009","-13.9","T,1009","-0.1","T,0516","-3.3","T,0513","-4.7","T,0425","-9.5","T,0405","-9.5","T,0405","4176.0","","4176.0","T","738.0",",T","6.55","T","12.51","T","0.58","T"
"USS0009D21S","2010","45.24","-109.46","1792.2","BURNT MOUNTAIN, MT US","70.4","","70.4","T","109","T","109","T","169","","8","T","159","T","24","T","74","T","1","T","-26.1","T,1124,","711",",T,0219,","40.6",",T,0512,+","32.6","T,0821,","-0.8","T,1012","-4.8","T,1109","-4.8","T,1109","-7.3","T,1111","-9.0","T,1117","-0.7","T,0523","-5.1","T,0508","-5.1","T,0508","-7.3","T,0507","-12.3","T,0222","4344.5","","4344.5","T","627.8",",T","7.03","T","12.90","T","1.15","T"
