"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00414058","1908","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","29","0","27","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","54.6",",0,0420,","","","","","","","","","","","","","","","","","","","","","","","431.6",",0","0",",0","","","","","",""
"USC00414058","1910","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","23","0","21","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","57.2",",0,0914,","","","","","","","","","","","","","","","","","","","","","","","312.4",",0","0",",0","","","","","",""
"USC00414058","1911","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","33","0","30","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","31.8",",0,0209,","","","","","","","","","","","","","","","","","","","","","","","385.3",",0","0",",0","","","","","",""
"USC00414058","1912","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","32","0","30","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","45.5",",0,0618,","","","","","","","","","","","","","","","","","","","","","","","540.9",",0","0",",0","","","","","",""
"USC00414058","1913","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","40","0","34","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","228.6",",0,0924,","","","","","","","","","","","","","","","","","","","","","","","722.7",",0","0",",0","","","","","",""
"USC00414058","1916","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","39","0","32","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","77.5",",0,0819,","","","","","","","","","","","","","","","","","","","","","","","499.8",",0","0",",0","","","","","",""
"USC00414058","1917","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","519.0","","519.0","0","","","","","","","","","",""
"USC00414058","1918","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","40","0","29","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","81.3",",0,0503,","","","","","","","","","","","","","","","","","","","","","","","399.1",",0","0",",0","","","","","",""
"USC00414058","1919","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","45","0","42","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","215.9",",0,0914,","","","","","","","","","","","","","","","","","","","","","","","920.1",",0","0",",0","","","","","",""
"USC00414058","1920","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","26","0","21","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","55.9",",0,0605,","","","","","","","","","","","","","","","","","","","","","","","322.2",",0","0",",0","","","","","",""
"USC00414058","1921","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","14","0","13","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","135.6",",0,0320,","","","","","","","","","","","","","","","","","","","","","","","366.6",",0","0",",0","","","","","",""
"USC00414058","1922","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","31","0","30","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","62.7",",0,0920,","","","","","","","","","","","","","","","","","","","","","","","399.3",",0","0",",0","","","","","",""
"USC00414058","1923","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","33","0","30","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","152.4",",0,0326,","","","","","","","","","","","","","","","","","","","","","","","561.0",",0","0",",0","","","","","",""
"USC00414058","1924","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","29","0","28","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","54.6",",0,0511,","","","","","","","","","","","","","","","","","","","","","","","478.3",",0","0",",0","","","","","",""
"USC00414058","1925","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","29","0","26","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,1231,+","127.0",",0,0907,","","","","","","","","","","","","","","","","","","","","","","","568.8",",0","0","T,0","","","","","",""
"USC00414058","1926","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","48","0","38","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,0101,","47.5",",0,1014,","","","","","","","","","","","","","","","","","","","","","","","474.4",",0","0","T,0","","","","","",""
"USC00414058","1928","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","41","0","37","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","133.9",",0,0922,","","","","","","","","","","","","","","","","","","","","","","","588.9",",0","0",",0","","","","","",""
"USC00414058","1929","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","32","0","28","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","33.0",",0,0725,","","","","","","","","","","","","","","","","","","","","","","","368.4",",0","0",",0","","","","","",""
"USC00414058","1930","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","52","0","46","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","65.8",",0,0610,","","","","","","","","","","","","","","","","","","","","","","","662.7",",0","0",",0","","","","","",""
"USC00414058","1931","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","43","0","41","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","134.6",",0,0627,","","","","","","","","","","","","","","","","","","","","","","","738.1",",0","0",",0","","","","","",""
"USC00414058","1932","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","47","0","42","0","1","","1","0","","","","","","","","","","","","","25",",0,0310,","25",",0,0310,","43.2",",0,0515,","","","","","","","","","","","","","","","","","","","","","","","538.2",",0","25",",0","","","","","",""
"USC00414058","1933","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","49","0","42","0","0","","0","0","","","","","0","0","345","0","193","0","","","0",",0,1231,+","0",",0,1231,+","75.7",",0,0905,","42.2","0,0705,","","","","","","","","","","","","","","","","","","","","","689.2",",0","0",",0","","","31.23","0","",""
"USC00414058","1934","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","33","0","29","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","68.6",",0,0725,","","","","","","","","","","","","","","","","","","","301.1","","301.1","","403.2",",0","0",",0","","","","","",""
"USC00414058","1935","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","47","0","42","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","146.1",",0,0904,","","","","","","","","","","","","","","","","","","","","","","","934.9",",0","0",",0","","","","","",""
"USC00414058","1936","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","34","0","33","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","162.3",",0,0913,","","","","","","","","","","","","","","","","","","","","","","","673.3",",0","0",",0","","","","","",""
"USC00414058","1937","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","31","0","29","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","60.7",",0,0513,","","","","","","","","","","","","","","","","","","","","","","","358.7",",0","0",",0","","","","","",""
"USC00414058","1938","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","38","0","34","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","120.7",",0,0827,","","","","","","","","","","","","","","","","","","","","","","","488.2",",0","0",",0","","","","","",""
"USC00414058","1939","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","32","0","30","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","53.6",",0,0911,","","","","","","","","","","","","","","","","","","","","","","","433.6",",0","0",",0","","","","","",""
"USC00414058","1940","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","46","0","40","0","0","","1","0","","","","","","","","","","","","","0",",0,1231,+","76",",0,0120,","58.7",",0,1025,","","","","","","","","","","","","","","","","","","","","","","","611.2",",0","76",",0","","","","","",""
"USC00414058","1941","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","61","0","47","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","93.5",",0,0910,","","","","","","","","","","","","","","","","","","","","","","","954.6",",0","0",",0","","","","","",""
"USC00414058","1942","27.3194","-98.6775","176.8","HEBBRONVILLE, TX US","","","","","37","0","29","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","93.5",",0,0706,","","","","","","","","","","","","","","","","","","","","","","","400.6",",0","0",",0","","","","","",""
