"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"RQC00664126","1956","18.0741","-66.4966","112.8","GUAYABAL, PR US","156","0","80","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","98.0",",0,0617,","1122.5",",0","0",",0"
"RQC00664126","1957","18.0741","-66.4966","112.8","GUAYABAL, PR US","132","0","73","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","45.0",",0,1107,","1047.1",",0","0",",0"
"RQC00664126","1958","18.0741","-66.4966","112.8","GUAYABAL, PR US","158","0","101","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","85.1",",0,0721,","1449.6",",0","0",",0"
"RQC00664126","1959","18.0741","-66.4966","112.8","GUAYABAL, PR US","155","0","95","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","99.6",",0,0329,","1386.8",",0","0",",0"
"RQC00664126","1960","18.0741","-66.4966","112.8","GUAYABAL, PR US","148","0","98","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","126.0",",0,1008,+","1891.1",",0","0",",0"
"RQC00664126","1961","18.0741","-66.4966","112.8","GUAYABAL, PR US","139","0","91","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","103.4",",0,0827,","1580.1",",0","0",",0"
"RQC00664126","1962","18.0741","-66.4966","112.8","GUAYABAL, PR US","141","0","94","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","76.2",",0,1014,","1529.3",",0","0",",0"
"RQC00664126","1963","18.0741","-66.4966","112.8","GUAYABAL, PR US","144","0","99","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","166.6",",0,0828,","1457.5",",0","0",",0"
"RQC00664126","1964","18.0741","-66.4966","112.8","GUAYABAL, PR US","118","0","62","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","68.1",",0,0908,","884.3",",0","0",",0"
"RQC00664126","1965","18.0741","-66.4966","112.8","GUAYABAL, PR US","137","0","80","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","99.6",",0,0920,","1370.2",",0","0",",0"
"RQC00664126","1966","18.0741","-66.4966","112.8","GUAYABAL, PR US","107","0","76","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","76.7",",0,1110,","1242.4",",0","0",",0"
"RQC00664126","1967","18.0741","-66.4966","112.8","GUAYABAL, PR US","90","0","56","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","71.9",",0,1009,","880.6",",0","0",",0"
"RQC00664126","1968","18.0741","-66.4966","112.8","GUAYABAL, PR US","106","0","79","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","91.7",",0,0927,","1436.7",",0","0",",0"
"RQC00664126","1969","18.0741","-66.4966","112.8","GUAYABAL, PR US","113","0","76","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","99.8",",0,0521,","1307.2",",0","0",",0"
"RQC00664126","1970","18.0741","-66.4966","112.8","GUAYABAL, PR US","103","0","72","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","171.5",",0,1009,","1651.8",",0","0",",0"
"RQC00664126","1971","18.0741","-66.4966","112.8","GUAYABAL, PR US","","","","","0","","0","0","0",",0,1231,+","0",",0,1231,+","","","","","0",",0"
