"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00382159","1930","34.75","-82.1","214.0","CRESCENT 1 S, SC US","86","6","62","6","","","","","","","","","68.6",",6,1206,","1079.1",",6","",""
"USC00382159","1932","34.75","-82.1","214.0","CRESCENT 1 S, SC US","106","6","74","6","","","0","6","","","0","T,6,0309,","125.2",",6,1017,","1800.7",",6","0","T,6"
"USC00382159","1933","34.75","-82.1","214.0","CRESCENT 1 S, SC US","","","","","","","0","6","","","0",",6,1231,+","","","","","0",",6"
"USC00382159","1934","34.75","-82.1","214.0","CRESCENT 1 S, SC US","99","6","78","6","","","0","6","","","13",",6,0320,","111.8",",6,0225,","1745.8",",6","13",",6"
"USC00382159","1935","34.75","-82.1","214.0","CRESCENT 1 S, SC US","","","","","","","1","6","","","356",",6,1228,","","","","","366",",6"
"USC00382159","1936","34.75","-82.1","214.0","CRESCENT 1 S, SC US","","","","","","","2","6","","","157",",6,0130,","","","","","277",",6"
"USC00382159","1938","34.75","-82.1","214.0","CRESCENT 1 S, SC US","74","6","61","6","","","0","6","","","0",",6,1231,+","83.8",",6,1120,","1055.9",",6","0",",6"
"USC00382159","1939","34.75","-82.1","214.0","CRESCENT 1 S, SC US","","","","","","","0","6","","","0","T,6,1226,+","","","","","0","T,6"
"USC00382159","1940","34.75","-82.1","214.0","CRESCENT 1 S, SC US","","","","","","","1","6","","","147",",6,0124,","","","","","147",",6"
"USC00382159","1941","34.75","-82.1","214.0","CRESCENT 1 S, SC US","65","6","55","6","","","","","","","","","89.2",",6,1223,","1050.0",",6","",""
"USC00382159","1942","34.75","-82.1","214.0","CRESCENT 1 S, SC US","73","6","63","6","","","","","","","","","95.3",",6,0216,","1254.0",",6","",""
"USC00382159","1943","34.75","-82.1","214.0","CRESCENT 1 S, SC US","57","6","48","6","","","","","","","","","93.5",",6,0118,","1171.5",",6","",""
"USC00382159","1948","34.75","-82.1","214.0","CRESCENT 1 S, SC US","90","0","76","0","","","","","","","","","58.7",",0,0711,","1513.1",",0","",""
"USC00382159","1949","34.75","-82.1","214.0","CRESCENT 1 S, SC US","82","0","58","0","0","","0","0","0",",0,1231,+","0","T,0,0131,","95.3",",0,0906,","1483.8",",0","0","T,0"
"USC00382159","1950","34.75","-82.1","214.0","CRESCENT 1 S, SC US","69","0","44","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","79.2",",0,1207,","803.5",",0","0",",0"
"USC00382159","1951","34.75","-82.1","214.0","CRESCENT 1 S, SC US","","","","","0","","0","0","0",",0,1231,+","0",",0,1231,+","","","774.2",",0","0",",0"
"USC00382159","1952","34.75","-82.1","214.0","CRESCENT 1 S, SC US","64","0","47","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","116.8",",0,0801,","1064.2",",0","0",",0"
"USC00382159","1954","34.75","-82.1","214.0","CRESCENT 1 S, SC US","","","","","0","","0","0","0",",0,1231,+","0",",0,1231,+","","","","","0",",0"
"USC00382159","1955","34.75","-82.1","214.0","CRESCENT 1 S, SC US","69","0","60","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","42.7",",0,0207,","866.6",",0","0",",0"
"USC00382159","1957","34.75","-82.1","214.0","CRESCENT 1 S, SC US","113","0","90","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","63.5",",0,1118,","1286.2",",0","0",",0"
"USC00382159","1958","34.75","-82.1","214.0","CRESCENT 1 S, SC US","91","0","78","0","0","","0","0","0",",0,1231,+","0","T,0,0130,","53.3",",0,0416,","1135.7",",0","0","T,0"
"USC00382159","1959","34.75","-82.1","214.0","CRESCENT 1 S, SC US","91","0","81","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","106.7",",0,0930,","1449.5",",0","0",",0"
"USC00382159","1960","34.75","-82.1","214.0","CRESCENT 1 S, SC US","86","0","76","0","","","","","","","","","52.1",",0,0303,","1223.5",",0","",""
"USC00382159","1961","34.75","-82.1","214.0","CRESCENT 1 S, SC US","96","0","83","0","","","","","","","","","82.8",",0,0221,","1344.5",",0","",""
"USC00382159","1962","34.75","-82.1","214.0","CRESCENT 1 S, SC US","84","0","76","0","","","","","","","","","77.7",",0,0603,","1225.6",",0","",""
"USC00382159","1963","34.75","-82.1","214.0","CRESCENT 1 S, SC US","86","0","71","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","102.4",",0,0929,","1331.3",",0","0",",0"
"USC00382159","1964","34.75","-82.1","214.0","CRESCENT 1 S, SC US","90","0","70","0","0","","0","0","0",",0,1231,+","0","T,0,0113,","73.7",",0,0408,","1444.1",",0","0","T,0"
"USC00382159","1965","34.75","-82.1","214.0","CRESCENT 1 S, SC US","94","0","80","0","","","","","","","","","50.8",",0,1122,","1143.5",",0","",""
"USC00382159","1966","34.75","-82.1","214.0","CRESCENT 1 S, SC US","94","0","86","0","","","","","","","","","67.8",",0,0304,","1213.4",",0","",""
"USC00382159","1967","34.75","-82.1","214.0","CRESCENT 1 S, SC US","83","0","79","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","55.9",",0,0910,","1263.5",",0","0",",0"
"USC00382159","1968","34.75","-82.1","214.0","CRESCENT 1 S, SC US","82","0","78","0","0","","0","0","0",",0,1231,+","0","T,0,0124,+","99.1",",0,0608,","1192.2",",0","0","T,0"
"USC00382159","1969","34.75","-82.1","214.0","CRESCENT 1 S, SC US","71","0","71","0","1","","0","0","76",",0,0216,","0",",0,1231,+","50.8",",0,0416,+","1207.8",",0","0",",0"
