"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003935","1971","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","885.6","","885.6","0","110","0","68","0","8","","5","0","0","0","87","0","18","0","207","0","56","0","-16.1","0,0209,","51",",0,0303,+","51",",0,1123,+","91.7",",0,0715,","37.8","0,0709,+","-1.1","0,1104","-4.4","0,1107","-4.4","0,1107","-6.7","0,1218","","","-1.7","0,0407","-3.3","0,0403","-6.1","0,0324","-8.3","0,0304","-11.7","0,0214","2483.4","","2483.4","0","1169.9",",0","272",",0","14.41","0","20.53","0","8.28","0","","","","","","","","","","","",""
"USW00003935","1972","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","849.4","","849.4","0","120","0","75","0","9","","2","0","2","0","94","0","14","0","186","0","62","0","-18.9","0,0116,","51",",0,1218,+","76",",0,1215,","113.8",",0,0415,","37.2","0,0820,","0.0","0,1019","-4.4","0,1123","-4.4","0,1123","-8.9","0,1206","-8.9","0,1206","-0.6","0,0409","-2.8","0,0408","-5.6","0,0309","-8.3","0,0208","-10.0","0,0207","2131.1","","2131.1","0","1367.6",",0","119",",0","13.88","0","19.61","0","8.15","0","","","","","","","","","","","",""
"USW00003935","1973","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","937.5","","937.5","0","124","0","86","0","4","","3","0","1","0","72","0","17","0","189","0","56","0","-18.3","0,1221,","127",",0,1220,","97",",0,1219,","139.7",",0,0526,","38.9","0,0721,","-2.2","0,1106","-2.2","0,1106","-6.1","0,1110","-6.7","0,1216","-13.9","0,1220","-2.8","0,0411","-2.8","0,0411","-6.7","0,0222","-6.7","0,0222","-11.7","0,0217","2374.4","","2374.4","0","1735.5",",0","194",",0","14.90","0","20.29","0","9.51","0","","","","","","","","","","","",""
"USW00003935","1974","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","724.9","","724.9","0","117","0","85","0","3","","1","0","0","0","81","0","14","0","186","0","37","0","-15.6","0,0101,","25",",0,0324,+","30",",0,0323,","71.4",",0,0928,","37.8","0,0719,","0.0","0,1003","-2.8","0,1115","-5.6","0,1203","-7.2","0,1204","","","-1.7","0,0409","-5.0","0,0325","-5.0","0,0325","-11.7","0,0324","-11.7","0,0324","2119.7","","2119.7","0","1159.6",",0","87",",0","14.11","0","19.56","0","8.67","0","","","","","","","","","","","",""
"USW00003935","1975","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","846.2","","846.2","0","117","0","88","0","6","","5","0","0","0","88","0","9","0","179","0","50","0","-11.7","0,1218,+","152",",0,0310,","170",",0,1225,","62.5",",0,0222,","35.0","0,0902,+","-2.2","0,1113","-2.2","0,1113","-5.6","0,1114","-9.4","0,1217","-9.4","0,1217","-1.7","0,0412","-2.2","0,0330","-5.0","0,0315","-7.2","0,0303","-11.1","0,0210","2442.5","","2442.5","0","1384.3",",0","503",",0","14.11","0","19.31","0","8.91","0","","","","","","","","","","","",""
"USW00003935","1976","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","632.8","","632.8","0","81","0","56","0","5","","2","0","1","0","106","0","16","0","181","0","35","0","-18.9","0,1231,","51",",0,0204,+","38",",0,0202,","63.5",",0,0618,","37.2","0,0724,","-1.1","0,1017","-3.9","0,1018","-4.4","0,1028","-7.2","0,1105","-13.3","0,1129","0.0","0,0410","-3.9","0,0317","-4.4","0,0209","-11.7","0,0207","-11.7","0,0207","2204.0","","2204.0","0","833.7",",0","84",",0","13.01","0","19.23","0","6.78","0","","","","","","","","","","","",""
"USW00003935","1977","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","985.9","","985.9","0","112","0","72","0","29","","5","0","12","0","87","0","31","0","196","0","46","0","-27.8","0,0111,","305",",0,0112,+","224",",0,0109,","170.9",",0,0327,","37.8","0,0611,","-1.1","0,1013","-2.2","0,1112","-6.7","0,1125","-6.7","0,1125","-11.1","0,1126","-1.7","0,0307","-5.0","0,0228","-5.0","0,0228","-8.3","0,0221","-10.0","0,0216","2829.0","","2829.0","0","1238.6",",0","446",",0","14.05","0","19.68","0","8.41","0","","","","","","","","","","","",""
"USW00003935","1978","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","897.0","","897.0","0","103","0","74","0","56","","9","0","5","0","98","0","42","0","188","0","57","0","-20.6","0,0123,","356",",0,0118,+","305",",0,0116,","73.4",",0,0829,","38.3","0,0825,","-0.6","0,1008","-2.2","0,1027","-6.7","0,1208","-6.7","0,1208","-8.9","0,1210","0.0","0,0326","-5.0","0,0318","-5.0","0,0318","-15.6","0,0305","-15.6","0,0305","2895.0","","2895.0","0","1053.2",",0","738",",0","12.86","0","18.48","0","7.23","0","","","","","","","","","","","",""
"USW00003935","1979","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","784.3","","784.3","0","113","0","84","0","41","","12","0","4","0","100","0","31","0","176","0","32","0","-18.9","0,0209,+","610",",0,0226,","610",",0,0225,","82.0",",0,0225,","35.6","0,0808,","-1.1","0,1014","-2.8","0,1111","-4.4","0,1112","-8.3","0,1202","-10.0","0,1216","-0.6","0,0406","-3.9","0,0326","-6.1","0,0311","-8.9","0,0227","-8.9","0,0227","2767.8","","2767.8","0","1477.2",",0","1103",",0","12.83","0","18.11","0","7.55","0","","","","","","","","","","","",""
"USW00003935","1980","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","1056.4","","1056.4","0","84","0","55","0","22","","5","0","0","0","103","0","21","0","177","0","78","0","-17.2","0,0201,","178",",0,0210,+","109",",0,0208,","58.4",",0,1017,","40.6","0,0715,+","0.0","0,1013","-4.4","0,1030","-4.4","0,1030","-10.0","0,1219","-10.0","0,1219","-1.1","0,0322","-2.8","0,0318","-5.0","0,0306","-8.3","0,0303","-13.9","0,0302","2572.0","","2572.0","0","759.8",",0","373",",0","13.98","0","19.75","0","8.22","0","","","","","","","","","","","",""
"USW00003935","1981","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","809.3","","809.3","0","98","0","72","0","6","","4","0","0","0","94","0","12","0","188","0","28","0","-17.2","0,0211,","152",",0,0130,","102",",0,0130,","71.6",",0,0518,","35.6","0,0713,+","-2.8","0,1023","-2.8","0,1023","-5.0","0,1024","-10.6","0,1217","-10.6","0,1217","-1.1","0,0324","-2.2","0,0320","-4.4","0,0312","-6.7","0,0214","-9.4","0,0213","2413.8","","2413.8","0","1026.1",",0","203",",0","13.98","0","19.54","0","8.42","0","","","","","","","","","","","",""
"USW00003935","1982","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","846.4","","846.4","0","109","0","80","0","23","","3","0","6","0","92","0","23","0","192","0","35","0","-25.0","0,0117,","203",",0,0204,","203",",0,0203,","122.2",",0,0130,","38.3","0,0805,","0.0","0,1021","-2.2","0,1022","-5.6","0,1105","-7.8","0,1113","","","-2.8","0,0410","-2.8","0,0410","-5.0","0,0308","-12.2","0,0213","-12.2","0,0213","2565.2","","2565.2","0","1480.8",",0","350",",0","13.90","0","19.38","0","8.42","0","","","","","","","","","","","",""
"USW00003935","1983","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","979.7","","979.7","0","101","0","68","0","3","","1","0","4","0","88","0","20","0","173","0","75","0","-21.7","0,1225,","25",",0,0310,+","38",",0,0122,","140.7",",0,0429,","39.4","0,0723,+","-0.6","0,1105","-2.2","0,1112","-6.7","0,1216","-6.7","0,1216","-14.4","0,1218","-1.7","0,0420","-2.2","0,0325","-4.4","0,0226","-7.8","0,0207","-9.4","0,0204","2308.1","","2308.1","0","1190.1",",0","122",",0","13.94","0","19.17","0","8.70","0","","","","","","","","","","","",""
"USW00003935","1984","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","849.3","","849.3","0","120","0","83","0","19","","7","0","4","0","80","0","15","0","169","0","49","0","-22.8","0,0121,","279",",0,0229,+","254",",0,0227,","80.3",",0,1020,","36.7","0,0829,","-1.1","0,1113","-3.3","0,1116","-5.0","0,1122","-14.4","0,1206","-14.4","0,1206","-1.1","0,0314","-2.2","0,0310","-7.2","0,0309","-7.2","0,0309","-9.4","0,0301","2705.7","","2705.7","0","1322.3",",0","651",",0","14.01","0","19.26","0","8.75","0","","","","","","","","","","","",""
"USW00003935","1985","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","874.4","","874.4","0","109","0","77","0","45","","11","0","6","0","83","0","30","0","195","0","41","0","-26.1","0,0120,","203",",0,0104,","152",",0,0103,","112.3",",0,0330,","37.2","0,0713,","-0.6","0,1105","-3.3","0,1121","-6.1","0,1201","-8.9","0,1202","-8.9","0,1202","0.0","0,0409","-2.8","0,0228","-5.6","0,0216","-9.4","0,0215","-9.4","0,0215","2359.9","","2359.9","0","1342.9",",0","587",",0","13.75","0","19.04","0","8.46","0","","","","","","","","","","","",""
"USW00003935","1986","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","1008.5","","1008.5","0","99","0","75","0","8","","4","0","0","0","84","0","10","0","196","0","59","0","-16.7","0,0127,","127",",0,0216,+","152",",0,0214,","168.7",",0,0515,","37.8","0,0725,+","-6.1","0,1112","-6.1","0,1112","-6.1","0,1112","-10.0","0,1113","-10.0","0,1113","-3.9","0,0322","-3.9","0,0322","-6.7","0,0321","-6.7","0,0321","-15.6","0,0215","2258.7","","2258.7","0","1046.6",",0","276",",0","14.91","0","20.37","0","9.45","0","","","","","","","","","","","",""
"USW00003935","1987","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","998.0","","998.0","0","98","0","67","0","0","","2","0","0","0","79","0","5","0","194","0","66","0","-10.6","0,0127,+","0","T,0,1214,+","43",",0,1213,","88.4",",0,1225,","40.0","0,0803,","0.0","0,1008","-2.8","0,1111","-6.7","0,1121","-6.7","0,1121","","","0.0","0,0405","-3.3","0,0404","-5.6","0,0312","-6.7","0,0209","-10.6","0,0127","2257.9","","2257.9","0","1114.6",",0","86",",0","15.10","0","20.88","0","9.32","0","","","","","","","","","","","",""
"USW00003935","1988","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","897.8","","897.8","0","99","0","71","0","12","","4","0","0","0","93","0","16","0","184","0","63","0","-16.7","0,0110,","51",",0,1229,+","58",",0,0107,","89.4",",0,0902,","40.0","0,0815,","-0.6","0,1013","-2.8","0,1121","-4.4","0,1202","-7.8","0,1211","-8.9","0,1212","0.0","0,0416","-3.3","0,0319","-6.1","0,0316","-7.2","0,0315","-8.9","0,0213","2404.5","","2404.5","0","1033.6",",0","191",",0","13.89","0","20.03","0","7.74","0","310","X","","","","","14.8","X","","","",""
"USW00003935","1989","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","828.7","","828.7","0","112","0","69","0","5","","3","0","5","0","96","0","20","0","188","0","43","0","-23.9","0,1222,","51",",0,0307,+","38",",0,0305,","92.2",",0,0628,","35.6","0,0728,+","0.0","0,1019","-2.2","0,1102","-4.4","0,1103","-7.2","0,1129","-11.1","0,1209","-3.3","0,0411","-3.3","0,0411","-5.6","0,0307","-9.4","0,0224","-9.4","0,0224","2400.8","","2400.8","0","1284.0",",0","152",",0","13.57","0","19.09","0","8.05","0","320","X","","","","","15.6","X","","","",""
"USW00003935","1990","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","885.1","","885.1","0","135","0","81","0","9","","4","0","0","0","70","0","7","0","182","0","50","0","-13.3","0,1224,","102",",0,1228,","69",",0,1227,","90.4",",0,1221,","38.9","0,0709,","-1.1","0,1026","-3.3","0,1204","-4.4","0,1205","-11.7","0,1222","-11.7","0,1222","-1.1","0,0412","-3.3","0,0407","-6.7","0,0225","-6.7","0,0225","","","2276.7","","2276.7","0","1392.2",",0","227",",0","15.17","0","20.82","0","9.51","0","300","X","","","","","23.2","X","","","",""
"USW00003935","1991","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","1050.8","","1050.8","0","126","0","90","0","0","","0","0","0","0","79","0","9","0","194","0","57","0","-11.1","0,1109,","0","T,0,1107,+","5",",0,1107,+","153.7",",0,1119,","37.2","0,0701,","0.0","0,1016","-2.2","0,1102","-6.1","0,1103","-8.9","0,1104","-8.9","0,1104","-1.7","0,0331","-3.9","0,0310","-5.0","0,0226","-9.4","0,0216","-9.4","0,0216","2124.6","","2124.6","0","1264.0",",0","13",",0","15.21","0","20.35","0","10.06","0","250","X","","","","","21.9","X","","","",""
"USW00003935","1992","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","723.6","","723.6","0","109","0","67","0","4","","2","0","0","0","72","0","5","0","186","0","25","0","-12.2","0,0116,","51",",0,0114,","48",",0,0113,","58.7",",0,1015,","35.0","0,0617,","0.0","0,1104","-3.3","0,1115","-6.1","0,1205","-9.4","0,1224","-9.4","0,1224","-2.2","0,0403","-2.2","0,0403","-5.0","0,0313","-8.3","0,0209","-10.0","0,0119","2152.5","","2152.5","0","995.9",",0","96",",0","14.25","0","19.58","0","8.91","0","220","X","","","","","15.6","X","","","",""
"USW00003935","1993","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","887.5","","887.5","0","141","0","80","0","13","","4","0","1","0","92","0","11","0","171","0","56","0","-18.9","0,0218,","305",",0,0216,","310",",0,0215,","85.9",",0,0923,","37.8","0,0728,","0.0","0,1028","-3.3","0,1031","-5.0","0,1101","-7.8","0,1107","-10.6","0,1230","-0.6","0,0406","-3.3","0,0318","-9.4","0,0314","-9.4","0,0314","-9.4","0,0314","2526.4","","2526.4","0","1346.9",",0","600",",0","13.71","0","19.01","0","8.40","0","280","X","","","","","28.2","X","","","",""
"USW00003935","1994","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","795.4","","795.4","0","116","0","75","0","13","","4","0","3","0","79","0","14","0","191","0","44","0","-23.9","0,0119,","305",",0,0309,","183",",0,0308,","64.0",",0,1105,","36.1","0,0706,","0.0","0,1026","-2.8","0,1123","-6.7","0,1211","-6.7","0,1211","","","-3.9","0,0407","-3.9","0,0407","-6.7","0,0311","-6.7","0,0311","-11.7","0,0310","2500.1","","2500.1","0","1215.2",",0","502",",0","14.27","0","20.01","0","8.53","0","","","","","","","","","","","",""
"USW00003935","1995","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","911.7","","911.7","0","105","0","73","0","6","","2","0","1","0","88","0","16","0","189","0","54","0","-18.9","0,1210,","102",",0,1209,","99",",0,1208,","47.8",",0,0307,","37.8","0,0818,+","-1.7","0,1103","-2.8","0,1104","-5.6","0,1112","-15.6","0,1209","-15.6","0,1209","-0.6","0,0402","-2.8","0,0310","-6.1","0,0309","-7.8","0,0303","-12.8","0,0212","2089.6","","2089.6","0","1101.3",",0","148",",0","14.31","0","19.85","0","8.77","0","","","","","","","","","","","",""
"USW00003935","1996","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","863.9","","863.9","0","126","0","76","0","16","","4","0","2","0","89","0","19","0","175","0","49","0","-22.2","0,0204,","76",",0,0103,","79",",0,0102,","61.2",",0,1107,","36.7","0,0701,","-1.7","0,1102","-3.9","0,1103","-4.4","0,1126","-10.0","0,1218","-10.0","0,1218","-0.6","0,0410","-3.9","0,0326","-5.0","0,0311","-8.9","0,0309","-8.9","0,0309","2598.6","","2598.6","0","1097.4",",0","216",",0","13.66","0","19.00","0","8.32","0","","","","","","","","","","","",""
"USW00003935","1998","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","","","923.7","","923.7","W","","","","","","","","","0","W","69","W","9","W","191","W","50","W","-12.2","W,0312,","","","","","","","35.6","W,0825,","-0.6","W,1023","-3.3","W,1107","-4.4","W,1209","-10.6","W,1222","-10.6","W,1222","-0.6","W,0411","-5.0","M,0313","-5.0","M,0313","-12.2","M,0312","-12.2","M,0312","","","","","","","","","15.24","W","20.81","W","9.66","W","","","","","","","","","","","",""
"USW00003935","1999","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","3.4","X","755.9","","755.9","0","101","0","67","0","","","","","0","0","88","0","8","0","201","0","59","0","-13.9","0,0105,","","","","","123.7",",0,0121,","36.7","0,0905,+","-1.7","0,1005","-3.9","0,1024","-4.4","0,1025","-7.8","0,1130","-10.0","0,1222","0.0","0,0328","-4.4","0,0327","-4.4","0,0327","-10.6","0,0315","-10.6","0,0315","2133.9","","2133.9","0","939.4",",0","","","14.35","0","20.94","0","7.75","0","","","250","X","250","X","","","23.7","X","28.2","X"
"USW00003935","2000","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","3.3","X","784.8","","784.8","0","105","0","70","0","","","","","0","0","106","0","25","0","193","0","42","0","-17.2","0,1222,","","","","","74.2",",0,0103,","38.3","0,0829,+","-1.7","0,1008","-2.8","0,1009","-4.4","0,1115","-6.7","0,1117","-9.4","0,1121","-0.6","0,0422","-3.9","0,0409","-5.6","0,0312","-7.8","0,0206","-9.4","0,0202","2205.7","","2205.7","0","1012.3",",0","","","13.48","0","19.69","0","7.27","0","","","230","X","250","X","","","21.0","X","25.0","X"
"USW00003935","2001","37.2252","-89.5705","102.4","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","3.1","X","791.0","","791.0","0","108","0","78","0","","","","","3","0","100","0","10","0","198","0","38","0","-19.4","0,0103,+","","","","","147.6",",0,0719,","35.6","0,0709,+","0.0","0,1006","-3.3","0,1027","-4.4","0,1121","-7.8","0,1225","-10.6","0,1230","-2.8","0,0418","-2.8","0,0418","-7.2","0,0327","-7.2","0,0327","-10.6","0,0202","2694.2","","2694.2","0","1225.0",",0","","","14.05","0","20.22","0","7.88","0","","","320","X","320","W","","","20.6","X","23.2","W"
