"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00338746","1913","40.566667","-84.2","273.7","WAPAKONETA 1, OH US","575.5","","575.5","6","","","","","3","6","120","6","35","6","149","6","35","6","-18.9","6,0206,+","","","37.8","6,0630,","-1.1","6,0923","-2.2","6,1021","-5.0","6,1101","-6.7","6,1207","-8.9","6,1222","-2.2","6,0511","-2.2","6,0511","-7.8","6,0328","-7.8","6,0328","-8.9","6,0317","","","","","","","10.88","6","16.23","6","5.53","6"
"USC00338746","1914","40.566667","-84.2","273.7","WAPAKONETA 1, OH US","547.8","","547.8","6","125","6","71","6","10","6","133","6","53","6","151","6","37","6","-27.8","6,0225,","78.2",",6,0505,","36.1","6,0712,","-5.6","6,1027","-5.6","6,1027","-5.6","6,1027","-7.8","6,1117","-8.9","6,1118","0.0","6,0502","-2.2","6,0412","-7.8","6,0409","-7.8","6,0409","-8.9","6,0321","3372.9","","3372.9","6","980.4",",6","9.98","6","15.31","6","4.65","6"
"USC00338746","1915","40.566667","-84.2","273.7","WAPAKONETA 1, OH US","325.5","","325.5","6","149","6","90","6","5","6","134","6","37","6","135","6","4","6","-29.4","6,0124,","45.0",",6,0715,","32.2","6,0718,+","0.0","6,1008","-2.8","6,1010","-5.0","6,1116","-6.7","6,1130","-8.9","6,1204","-1.1","6,0417","-2.2","6,0415","-6.7","6,0401","-6.7","6,0401","-10.0","6,0330","3535.0","","3535.0","6","1043.0",",6","9.69","6","14.55","6","4.83","6"
"USC00338746","1916","40.566667","-84.2","273.7","WAPAKONETA 1, OH US","510.2","","510.2","6","131","6","85","6","4","6","134","6","51","6","142","6","34","6","-20.0","6,0117,","46.5",",6,0322,","36.7","6,0730,+","0.0","6,0919","-2.8","6,1103","-4.4","6,1114","-11.1","6,1115","-11.1","6,1115","0.0","6,0415","-4.4","6,0410","-4.4","6,0410","-8.9","6,0323","-8.9","6,0323","3452.8","","3452.8","6","937.1",",6","9.96","6","15.44","6","4.47","6"
"USC00338746","1917","40.566667","-84.2","273.7","WAPAKONETA 1, OH US","329.2","","329.2","6","","","","","20","6","149","6","50","6","132","6","11","6","-25.6","6,0212,","","","35.6","6,0801,+","0.0","6,0911","-3.3","6,1009","-4.4","6,1030","-6.7","6,1119","-12.2","6,1124","-1.1","6,0510","-3.3","6,0416","-4.4","6,0413","-8.9","6,0319","-8.9","6,0319","3669.1","","3669.1","6","","","8.19","6","13.69","6","2.68","6"
"USC00338746","1918","40.566667","-84.2","273.7","WAPAKONETA 1, OH US","490.9","","490.9","6","","","","","19","6","115","6","41","6","145","6","20","6","-30.0","6,0120,","","","38.9","6,0806,+","-2.2","6,1102","-2.2","6,1102","-4.4","6,1112","-6.7","6,1124","-9.4","6,1230","-1.1","6,0425","-2.2","6,0414","-4.4","6,0410","-6.7","6,0327","-9.4","6,0222","3750.7","","3750.7","6","","","10.30","6","15.95","6","4.65","6"
"USC00338746","1919","40.566667","-84.2","273.7","WAPAKONETA 1, OH US","638.8","","638.8","6","","","","","4","6","120","6","36","6","150","6","43","6","-18.9","6,1220,+","","","35.6","6,0805,+","-1.1","6,1105","-7.8","6,1113","-7.8","6,1113","-7.8","6,1113","-12.2","6,1203","-3.3","6,0426","-3.3","6,0426","-4.4","6,0425","-7.8","6,0401","-8.9","6,0306","2982.3","","2982.3","6","","","11.06","6","16.22","6","5.91","6"
"USC00338746","1920","40.566667","-84.2","273.7","WAPAKONETA 1, OH US","431.1","","431.1","6","120","6","76","6","8","6","120","6","48","6","149","6","14","6","-20.0","6,1228,","50.8",",6,0416,","36.7","6,0615,","-1.1","6,1030","-4.4","6,1111","-4.4","6,1111","-6.7","6,1112","-9.4","6,1113","0.0","6,0414","-6.7","6,0413","-6.7","6,0413","-6.7","6,0413","-12.8","6,0308","3559.1","","3559.1","6","814.4",",6","9.81","6","14.55","6","5.08","6"
"USC00338746","1921","40.566667","-84.2","273.7","WAPAKONETA 1, OH US","725.3","","725.3","6","121","6","82","6","0","6","106","6","22","6","158","6","33","6","-12.2","6,0118,","97.5",",6,0524,","36.7","6,0718,+","-1.1","6,1013","-6.7","6,1112","-6.7","6,1112","-6.7","6,1112","-10.0","6,1222","0.0","6,0419","-4.4","6,0411","-4.4","6,0411","-7.8","6,0329","-10.0","6,0218","2822.9","","2822.9","6","999.5",",6","12.51","6","17.15","6","7.86","6"
"USC00338746","1922","40.566667","-84.2","273.7","WAPAKONETA 1, OH US","545.5","","545.5","6","116","6","71","6","6","6","115","6","38","6","152","6","17","6","-24.4","6,1219,","51.3",",6,0903,","35.6","6,0624,","-1.1","6,1013","-2.2","6,1110","-6.7","6,1125","-6.7","6,1125","-12.2","6,1212","-2.2","6,0429","-2.2","6,0429","-5.6","6,0322","-7.8","6,0303","-13.3","6,0217","3091.0","","3091.0","6","968.0",",6","11.30","6","16.19","6","6.41","6"
