"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1NYAB0028","2012","42.7243","-73.757","120.1","LATHAM 1.5 SSW, NY US","148","N","75","N","","","","","56.6",",N,0919,","931.9",",N","",""
"US1NYAB0028","2013","42.7243","-73.757","120.1","LATHAM 1.5 SSW, NY US","146","N","82","N","14","N","312",",N,1215,","66.8",",N,0913,","1165.7",",N","1642",",N"
