"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000TSOU","2001","30.5403","-94.3411","30.5","SOUTHERN ROUGH TEXAS, TX US","1335.4","","1335.4","U","0","U","27","U","0","U","278","U","84","U","-6.7","U,0103,","37.2","U,0825,","-1.7","U,1121","-2.2","U,1226","","","","","-2.2","U,0218","-2.2","U,0218","-5.0","U,0120","-6.7","U,0103","","","1159.9","","1159.9","U","19.27","U","25.78","U","12.76","U"
"USR0000TSOU","2002","30.5403","-94.3411","30.5","SOUTHERN ROUGH TEXAS, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","975.1","","975.1","U","","","","","",""
"USR0000TSOU","2003","30.5403","-94.3411","30.5","SOUTHERN ROUGH TEXAS, TX US","1373.7","","1373.7","U","0","U","38","U","0","U","277","U","93","U","-6.1","U,0118,","40.0","U,0807,","-1.1","U,1124","-2.8","U,1125","-5.0","U,1217","","","-0.6","U,0410","-2.2","U,0217","-5.0","U,0124","","","","","","","","","19.22","U","25.98","U","12.46","U"
"USR0000TSOU","2004","30.5403","-94.3411","30.5","SOUTHERN ROUGH TEXAS, TX US","","","","","","","","","4","U","264","U","91","U","","","37.2","U,0917,","","","","","","","","","","","","","","","","","","","945.1","","945.1","U","","","24.96","U","",""
"USR0000TSOU","2006","30.5403","-94.3411","30.5","SOUTHERN ROUGH TEXAS, TX US","1384.5","","1384.5","U","0","U","37","U","0","U","291","U","94","U","-6.1","U,0212,","36.7","U,0717,","-0.6","U,1117","-3.3","U,1121","-5.6","U,1205","","","-1.7","U,0325","-3.3","U,0214","-5.0","U,0213","","","","","","","","","19.69","U","26.50","U","12.88","U"
"USR0000TSOU","2007","30.5403","-94.3411","30.5","SOUTHERN ROUGH TEXAS, TX US","1517.9","","1517.9","U","0","U","35","U","0","U","288","U","117","U","-5.6","U,0216,","38.9","U,0814,","-1.7","U,1116","-3.9","U,1204","","","","","-0.6","U,0306","-3.3","U,0305","-5.6","U,0216","","","","","1008.0","","1008.0","U","19.79","U","26.42","U","13.17","U"
"USR0000TSOU","2008","30.5403","-94.3411","30.5","SOUTHERN ROUGH TEXAS, TX US","1377.0","","1377.0","U","0","U","43","U","0","U","297","U","105","U","-7.2","U,0103,","38.3","U,0802,","-1.7","U,1028","-2.2","U,1116","-5.0","U,1202","","","0.0","U,0415","-2.8","U,0227","-5.6","U,0120","-7.2","U,0103","","","903.0","","903.0","U","19.42","U","26.74","U","12.10","U"
"USR0000TSOU","2009","30.5403","-94.3411","30.5","SOUTHERN ROUGH TEXAS, TX US","1472.0","","1472.0","U","0","U","46","U","0","U","279","U","111","U","-10.6","U,0304,","40.6","U,0702,+","-0.6","U,1117","-2.2","U,1204","-6.7","U,1205","-6.7","U,1205","-1.1","U,0407","-10.6","U,0304","-10.6","U,0304","-10.6","U,0304","-10.6","U,0304","947.0","","947.0","U","19.54","U","26.61","U","12.46","U"
"USR0000TSOU","2010","30.5403","-94.3411","30.5","SOUTHERN ROUGH TEXAS, TX US","1566.5","","1566.5","U","0","U","56","U","1","U","274","U","134","U","-11.1","U,0109,","39.4","U,0815,+","-2.2","U,1106","-2.2","U,1106","-5.0","U,1127","-7.2","U,1227","0.0","U,0323","-2.8","U,0303","-5.0","U,0225","-9.4","U,0111","-9.4","U,0111","1282.6","","1282.6","U","19.23","U","26.70","U","11.76","U"
"USR0000TSOU","2011","30.5403","-94.3411","30.5","SOUTHERN ROUGH TEXAS, TX US","1700.2","","1700.2","U","0","U","54","U","1","U","293","U","140","U","-9.4","U,0211,","42.2","U,0818,","-1.7","U,1020","-2.8","U,1104","-6.1","U,1208","","","-0.6","U,0405","-5.6","U,0213","-5.6","U,0213","-7.8","U,0212","-9.4","U,0211","1048.1","","1048.1","U","20.03","U","28.00","U","12.06","U"
"USR0000TSOU","2012","30.5403","-94.3411","30.5","SOUTHERN ROUGH TEXAS, TX US","1517.3","","1517.3","U","0","U","37","U","0","U","300","U","106","U","-6.1","U,0103,","38.9","U,0626,","-0.6","U,1028","-2.2","U,1125","-5.0","U,1213","","","-0.6","U,0304","-3.9","U,0115","-5.0","U,0114","","","","","802.9","","802.9","U","20.41","U","27.61","U","13.20","U"
