"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014742","1941","44.4683","-73.1499","100.6","BURLINGTON WEATHER SERVICE OFFICE AIRPORT, VT US","","","298.5","","298.5","0","124","0","67","0","","","","","28","0","173","0","73","0","123","0","15","0","-27.8","0,0114,","","","","","58.7",",0,0725,","37.2","0,0627,","-0.6","0,0913","-3.3","0,0930","-7.8","0,1026","-7.8","0,1026","-10.0","0,1113","-1.1","0,0513","-2.2","0,0512","-4.4","0,0408","-6.7","0,0401","-13.3","0,0323","","","","","606.2",",0","","","","","6.95","0","13.25","0","0.65","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014742","1942","44.4683","-73.1499","100.6","BURLINGTON WEATHER SERVICE OFFICE AIRPORT, VT US","","","269.2","","269.2","0","149","0","72","0","","","","","25","0","162","0","66","0","130","0","10","0","-30.0","0,1220,","","","","","101.3",",0,0614,","36.7","0,0719,","-2.2","0,0929","-2.2","0,0929","-5.6","0,1104","-7.8","0,1114","-8.9","0,1115","0.0","0,0511","-2.2","0,0422","-4.4","0,0328","-6.7","0,0227","-8.9","0,0226","4130.0","","4130.0","0","922.8",",0","","","","","7.33","0","13.06","0","1.60","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014742","1943","44.4683","-73.1499","100.6","BURLINGTON WEATHER SERVICE OFFICE AIRPORT, VT US","","","243.7","","243.7","0","139","0","81","0","","","","","33","0","172","0","73","0","110","0","5","0","-33.9","0,0216,","","","","","36.6",",0,0511,","33.3","0,0711,","-0.6","0,1006","-3.9","0,1010","-6.1","0,1116","-10.0","0,1117","-10.0","0,1117","-0.6","0,0514","-2.2","0,0502","-7.8","0,0416","-7.8","0,0416","-10.6","0,0407","4617.9","","4617.9","0","835.3",",0","","","","","6.14","0","11.61","0","0.66","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014742","1944","44.4683","-73.1499","100.6","BURLINGTON WEATHER SERVICE OFFICE AIRPORT, VT US","","","381.2","","381.2","0","135","0","80","0","","","","","29","0","179","0","69","0","127","0","21","0","-30.6","0,0219,","","","","","45.0",",0,0817,","38.3","0,0811,","-1.1","0,1002","-3.3","0,1016","-4.4","0,1027","-6.7","0,1126","-16.1","0,1202","-0.6","0,0520","-2.8","0,0422","-4.4","0,0414","-6.7","0,0329","-10.6","0,0322","4546.2","","4546.2","0","784.0",",0","","","","","7.07","0","12.66","0","1.47","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014742","1945","44.4683","-73.1499","100.6","BURLINGTON WEATHER SERVICE OFFICE AIRPORT, VT US","","","322.4","","322.4","0","160","0","94","0","","","","","28","0","146","0","69","0","113","0","9","0","-27.8","0,0126,","","","","","45.5",",0,0715,","34.4","0,0908,+","-0.6","0,0930","-2.8","0,1004","-4.4","0,1111","-7.2","0,1116","-10.0","0,1126","0.0","0,0520","-2.8","0,0424","-4.4","0,0423","-10.0","0,0311","-10.0","0,0311","4305.8","","4305.8","0","1070.6",",0","","","","","7.35","0","12.80","0","1.91","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014742","1946","44.4683","-73.1499","100.6","BURLINGTON WEATHER SERVICE OFFICE AIRPORT, VT US","","","212.3","","212.3","0","156","0","78","0","","","","","29","0","148","0","54","0","124","0","10","0","-26.7","0,0226,+","","","","","38.4",",0,0802,","35.6","0,0629,","0.0","0,0913","-4.4","0,1020","-4.4","0,1020","-6.7","0,1123","-10.0","0,1201","-2.8","0,0504","-2.8","0,0504","-4.4","0,0417","-10.0","0,0401","-10.0","0,0401","4319.0","","4319.0","0","879.6",",0","","","","","7.65","0","13.57","0","1.72","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014742","1947","44.4683","-73.1499","100.6","BURLINGTON WEATHER SERVICE OFFICE AIRPORT, VT US","","","402.0","","402.0","0","140","0","90","0","","","","","21","0","175","0","71","0","132","0","17","0","-25.0","0,0101,","","","","","35.8",",0,1108,","36.1","0,0825,+","0.0","0,0925","-2.8","0,0926","-5.0","0,1025","-6.7","0,1113","-8.9","0,1127","-0.6","0,0515","-3.9","0,0510","-4.4","0,0428","-6.7","0,0404","-10.0","0,0331","4214.8","","4214.8","0","821.4",",0","","","","","7.36","0","12.97","0","1.75","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014742","1948","44.4683","-73.1499","100.6","BURLINGTON WEATHER SERVICE OFFICE AIRPORT, VT US","","","287.3","","287.3","0","145","0","81","0","85","","14","0","37","0","158","0","67","0","119","0","10","0","-32.2","0,0210,","381",",0,0308,","147",",0,0228,","49.3",",0,0723,","35.6","0,0826,+","-0.6","0,1003","-2.8","0,1004","-5.0","0,1019","-6.7","0,1211","-9.4","0,1215","0.0","0,0503","-2.8","0,0422","-6.1","0,0418","-6.7","0,0411","-18.9","0,0314","4553.7","","4553.7","0","821.4",",0","","","1135",",0","7.17","0","13.23","0","1.12","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014742","1949","44.4683","-73.1499","100.6","BURLINGTON WEATHER SERVICE OFFICE AIRPORT, VT US","","","430.1","","430.1","0","146","0","83","0","70","","18","0","10","0","144","0","55","0","125","0","26","0","-24.4","0,0206,","254",",0,0207,","99",",0,0126,","58.7",",0,0829,","36.7","0,0729,+","-1.1","0,1002","-2.8","0,1024","-5.6","0,1025","-14.4","0,1122","-14.4","0,1122","0.0","0,0511","-3.3","0,0429","-4.4","0,0425","-11.1","0,0321","-11.1","0,0321","3816.8","","3816.8","0","717.0",",0","","","1326",",0","8.71","0","14.40","0","3.02","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014742","1950","44.4683","-73.1499","100.6","BURLINGTON WEATHER SERVICE OFFICE AIRPORT, VT US","","","221.4","","221.4","0","158","0","79","0","91","","22","0","21","0","163","0","66","0","116","0","2","0","-28.3","0,0221,","203",",0,0223,","142",",0,0124,","65.5",",0,1204,","32.8","0,0713,+","-0.6","0,0925","-2.2","0,1015","-4.4","0,1112","-10.0","0,1123","-10.0","0,1123","-0.6","0,0514","-2.2","0,0509","-4.4","0,0411","-6.7","0,0408","-8.9","0,0407","4224.2","","4224.2","0","783.8",",0","","","1710",",0","7.10","0","12.49","0","1.71","0","","","","","","","","","","","","","","","","","","","","","",""
