"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00020632","1982","33.8097","-111.6497","502.9","BARTLETT DAM, AZ US","1701.0","","1701.0","0","73","0","43","0","0","","0","0","0","0","4","0","0","0","263","0","145","0","-1.1","0,1228,+","0",",0,1231,+","0",",0,1231,+","22.9",",0,1130,","43.9","0,0902,+","2803.7","0","-1.1","0,1223","","","","","0.0","0,0102","","","","","705.0","","705.0","0","","","","","461.3",",0","0",",0","20.53","0","27.95","0","13.12","0","33340","0"
"USC00020632","1984","33.8097","-111.6497","502.9","BARTLETT DAM, AZ US","1582.3","","1582.3","0","58","0","36","0","0","","0","0","0","0","10","0","0","0","288","0","152","0","-3.3","0,1215,","0",",0,1231,+","0",",0,1231,+","49.0",",0,0819,","43.9","0,0528,","2876.9","0","-1.1","0,1125","-3.3","0,1215","","","0.0","0,0217","-2.2","0,0119","","","807.3","","807.3","0","     11.95","0,P,N","     26.86","0,P,N","526.8",",0","0",",0","20.18","0","28.85","0","11.53","0","31384","0"
"USC00020632","1985","33.8097","-111.6497","502.9","BARTLETT DAM, AZ US","1773.5","","1773.5","0","58","0","35","0","","","","","0","0","18","0","0","0","276","0","161","0","-5.6","0,0201,","","","","","44.2",",0,1125,","45.6","0,0708,+","2669.7","0","0.0","0,1113","-3.9","0,1209","","","0.0","0,0304","-2.2","0,0205","-5.6","0,0201","1037.7","","1037.7","0","     11.81","0,P,N","     25.89","0,P,N","390.6",",0","","","20.65","0","29.03","0","12.28","0","31049","0"
"USC00020632","1986","33.8097","-111.6497","502.9","BARTLETT DAM, AZ US","1911.9","","1911.9","0","58","0","31","0","","","0","0","0","0","1","0","0","0","303","0","151","0","-1.1","0,0206,","","","0",",0,1231,+","34.0",",0,1010,","45.0","0,0731,","2763.7","0","","","","","","","-1.1","0,0206","","","","","640.3","","640.3","0","     11.96","0,P,N","     26.62","0,P,N","441.9",",0","0",",0","22.05","0","29.55","0","14.55","0","",""
"USC00020632","1987","33.8097","-111.6497","502.9","BARTLETT DAM, AZ US","1995.8","","1995.8","0","57","0","29","0","0","","0","0","0","0","16","0","0","0","280","0","171","0","-3.3","0,0117,","0",",0,1231,+","0","T,0,0225,","48.3",",0,0224,","45.0","0,0714,","","","-0.6","0,1214","-2.2","0,1225","","","-0.6","0,0224","-2.8","0,0118","","","739.7","","739.7","0","","","     25.99","0,P,N","388.6",",0","0","T,0","21.44","0","29.25","0","13.62","0","30648","0"
"USC00020632","1988","33.8097","-111.6497","502.9","BARTLETT DAM, AZ US","2173.2","","2173.2","0","42","0","26","0","0","","0","0","0","0","12","0","0","0","293","0","176","0","-1.1","0,1231,+","0",",0,1231,+","0",",0,1231,+","49.3",",0,1015,","45.6","0,0624,+","","","-0.6","0,1226","","","","","0.0","0,0312","","","","","808.0","","808.0","0","","","","","382.5",",0","0",",0","22.23","0","29.92","0","14.55","0","",""
"USC00020632","1989","33.8097","-111.6497","502.9","BARTLETT DAM, AZ US","2193.8","","2193.8","0","36","0","23","0","0","","0","0","0","0","6","0","0","0","309","0","181","0","-1.7","0,0207,","0",",0,1231,+","0",",0,1231,+","33.3",",0,0326,","46.1","0,0705,","","","","","","","","","0.0","0,0213","","","","","651.3","","651.3","0","     11.65","0,P,N","     27.59","0,P,N","242.1",",0","0",",0","22.75","0","30.80","0","14.69","0","19983","0"
"USC00020632","1990","33.8097","-111.6497","502.9","BARTLETT DAM, AZ US","","","","","59","0","35","0","","","0","0","0","0","13","0","","","","","","","-4.4","0,0215,","","","5",",0,1222,","53.3",",0,0703,","","","","","0.0","0,1221","-3.9","0,1223","","","0.0","0,0315","-2.2","0,0217","-4.4","0,0215","699.7","","699.7","0","","","     26.22","0,P,N","351.1",",0","5",",0","","","","","14.24","0","",""
"USC00020632","1991","33.8097","-111.6497","502.9","BARTLETT DAM, AZ US","1889.9","","1889.9","0","49","0","35","0","0","","0","0","0","0","4","0","0","0","275","0","160","0","-1.1","0,1201,","0",",0,1231,+","0","T,0,0316,","30.7",",0,0302,","44.4","0,0809,","2757.4","0","-0.6","0,1129","","","","","0.0","0,0130","","","","","","","","","     11.23","0,P,N","     25.93","0,P,N","405.9",",0","0","T,0","21.39","0","28.98","0","13.80","0","",""
"USC00020632","1992","33.8097","-111.6497","502.9","BARTLETT DAM, AZ US","1914.6","","1914.6","0","78","0","50","0","0","","0","0","0","0","2","0","0","0","282","0","172","0","-0.6","0,1216,","0",",0,1231,+","0",",0,1231,+","56.4",",0,0823,","43.3","0,0719,+","2572.1","0","0.0","0,1126","","","","","","","","","","","692.0","","692.0","0","     11.69","0,P,N","     26.81","0,P,N","777.2",",0","0",",0","21.65","0","28.99","0","14.31","0","17637","0"
"USC00020632","1993","33.8097","-111.6497","502.9","BARTLETT DAM, AZ US","1911.2","","1911.2","0","62","0","36","0","0","","0","0","0","0","0","0","0","0","287","0","157","0","1.1","0,1223,+","0",",0,1231,+","0",",0,1231,+","68.8",",0,1115,","46.1","0,0802,","","","","","","","","","","","","","","","750.9","","750.9","0","","","     27.10","0,P,N","694.0",",0","0",",0","21.61","0","29.13","0","14.09","0","",""
"USC00020632","1994","33.8097","-111.6497","502.9","BARTLETT DAM, AZ US","","","","","45","0","25","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","27.4",",0,1206,","","","","","","","","","","","","","","","","","677.0","","677.0","0","","","","","318.3",",0","0",",0","","","","","","","",""
"USC00020632","1995","33.8097","-111.6497","502.9","BARTLETT DAM, AZ US","","","","","42","0","28","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","51.3",",0,0821,","","","","","","","","","","","","","","","","","","","","","","","","","429.9",",0","0",",0","","","","","","","",""
"USC00020632","1996","33.8097","-111.6497","502.9","BARTLETT DAM, AZ US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",",0","","","","","","","",""
"USC00020632","1997","33.8097","-111.6497","502.9","BARTLETT DAM, AZ US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","339.8",",0","0",",0","","","","","","","",""
"USC00020632","1998","33.8097","-111.6497","502.9","BARTLETT DAM, AZ US","","","","","","","","","","","0","0","","","","","","","","","","","","","","","0",",0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","481.2",",0","0",",0","","","","","","","",""
"USC00020632","1999","33.8097","-111.6497","502.9","BARTLETT DAM, AZ US","","","","","","","","","","","0","0","","","","","","","","","","","","","","","0",",0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",",0","","","","","","","",""
"USC00020632","2000","33.8097","-111.6497","502.9","BARTLETT DAM, AZ US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",",0","","","","","","","",""
"USC00020632","2001","33.8097","-111.6497","502.9","BARTLETT DAM, AZ US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",",0","","","","","","","",""
"USC00020632","2002","33.8097","-111.6497","502.9","BARTLETT DAM, AZ US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",",0","","","","","","","",""
"USC00020632","2003","33.8097","-111.6497","502.9","BARTLETT DAM, AZ US","","","","","24","0","21","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","45.2",",0,0216,","","","","","","","","","","","","","","","","","","","","","","","","","361.0",",0","0",",0","","","","","","","",""
"USC00020632","2004","33.8097","-111.6497","502.9","BARTLETT DAM, AZ US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","350.6",",0","0",",0","","","","","","","",""
"USC00020632","2006","33.8097","-111.6497","502.9","BARTLETT DAM, AZ US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",",0","","","","","","","",""
"USC00020632","2007","33.8097","-111.6497","502.9","BARTLETT DAM, AZ US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",",0","","","","","","","",""
"USC00020632","2008","33.8097","-111.6497","502.9","BARTLETT DAM, AZ US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",",0","","","","","","","",""
"USC00020632","2010","33.8097","-111.6497","502.9","BARTLETT DAM, AZ US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",",0","","","","","","","",""
