"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00060120","1949","41.33333","-73.08333","6.1","ANSONIA, CT US","114","0","72","0","63.8",",0,0106,","1017.7",",0"
"USC00060120","1950","41.33333","-73.08333","6.1","ANSONIA, CT US","141","0","95","0","59.2",",0,0820,","1165.2",",0"
"USC00060120","1951","41.33333","-73.08333","6.1","ANSONIA, CT US","108","0","74","0","71.1",",0,0331,","1425.9",",0"
"USC00060120","1952","41.33333","-73.08333","6.1","ANSONIA, CT US","114","0","71","0","56.4",",0,0817,","1341.9",",0"
"USC00060120","1954","41.33333","-73.08333","6.1","ANSONIA, CT US","120","0","74","0","99.1",",0,1103,","1249.6",",0"
"USC00060120","1955","41.33333","-73.08333","6.1","ANSONIA, CT US","125","0","75","0","154.4",",0,1016,","1491.3",",0"
"USC00060120","1956","41.33333","-73.08333","6.1","ANSONIA, CT US","142","0","98","0","53.3",",0,0907,","1115.3",",0"
"USC00060120","1957","41.33333","-73.08333","6.1","ANSONIA, CT US","100","0","71","0","46.7",",0,1115,","1006.0",",0"
"USC00060120","1958","41.33333","-73.08333","6.1","ANSONIA, CT US","121","0","83","0","62.5",",0,1129,","1330.6",",0"
"USC00060120","1959","41.33333","-73.08333","6.1","ANSONIA, CT US","117","0","80","0","55.4",",0,0403,","1171.3",",0"
"USC00060120","1960","41.33333","-73.08333","6.1","ANSONIA, CT US","104","0","75","0","150.9",",0,0913,","1238.5",",0"
"USC00060120","1961","41.33333","-73.08333","6.1","ANSONIA, CT US","111","0","80","0","65.3",",0,0716,","1167.6",",0"
"USC00060120","1962","41.33333","-73.08333","6.1","ANSONIA, CT US","99","0","71","0","54.6",",0,0107,","1009.1",",0"
"USC00060120","1963","41.33333","-73.08333","6.1","ANSONIA, CT US","98","0","69","0","95.3",",0,1108,","1120.3",",0"
"USC00060120","1964","41.33333","-73.08333","6.1","ANSONIA, CT US","98","0","68","0","43.9",",0,0724,","905.3",",0"
"USC00060120","1965","41.33333","-73.08333","6.1","ANSONIA, CT US","95","0","60","0","62.5",",0,0208,","761.1",",0"
