"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1INHT0001","2007","40.8802","-85.5112","241.1","HUNTINGTON 0.3 W, IN US","135","N","78","N","9","N","259",",N,0214,","109.5",",N,0821,","1063.4",",N","1130",",N"
"US1INHT0001","2008","40.8802","-85.5112","241.1","HUNTINGTON 0.3 W, IN US","142","N","85","N","17","N","150",",N,0305,","50.3",",N,0802,","961.0",",N","1245",",N"
"US1INHT0001","2009","40.8802","-85.5112","241.1","HUNTINGTON 0.3 W, IN US","149","N","69","N","","","","","54.9",",N,0406,","973.7",",N","",""
"US1INHT0001","2010","40.8802","-85.5112","241.1","HUNTINGTON 0.3 W, IN US","126","N","62","N","","","","","45.2",",N,0812,","858.3",",N","",""
"US1INHT0001","2011","40.8802","-85.5112","241.1","HUNTINGTON 0.3 W, IN US","155","N","88","N","","","","","77.2",",N,0515,","1271.7",",N","",""
"US1INHT0001","2012","40.8802","-85.5112","241.1","HUNTINGTON 0.3 W, IN US","129","N","65","N","","","","","42.9",",N,0908,","704.7",",N","",""
"US1INHT0001","2013","40.8802","-85.5112","241.1","HUNTINGTON 0.3 W, IN US","142","N","71","N","","","","","96.8",",N,0419,","995.8",",N","",""
"US1INHT0001","2014","40.8802","-85.5112","241.1","HUNTINGTON 0.3 W, IN US","132","N","73","N","","","","","96.0",",N,0822,","1011.9",",N","",""
"US1INHT0001","2015","40.8802","-85.5112","241.1","HUNTINGTON 0.3 W, IN US","134","N","83","N","","","","","73.2",",N,0616,","1191.4",",N","",""
"US1INHT0001","2016","40.8802","-85.5112","241.1","HUNTINGTON 0.3 W, IN US","139","N","73","N","","","","","72.9",",N,0818,","1010.3",",N","",""
"US1INHT0001","2017","40.8802","-85.5112","241.1","HUNTINGTON 0.3 W, IN US","146","N","85","N","","","","","74.7",",N,1119,","1255.1",",N","",""
