"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"RQC00660948","1997","17.9906","-66.816","4.6","BOCA, PR US","87","0","34","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","61.0",",0,0403,","501.1",",0","0",",0"
"RQC00660948","1998","17.9906","-66.816","4.6","BOCA, PR US","119","0","61","0","","","0","0","","","0",",0,1231,+","254.0",",0,0922,","1222.1",",0","0",",0"
"RQC00660948","1999","17.9906","-66.816","4.6","BOCA, PR US","134","0","64","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","104.9",",0,0929,","945.3",",0","0",",0"
"RQC00660948","2000","17.9906","-66.816","4.6","BOCA, PR US","118","0","56","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","45.7",",0,0823,","819.5",",0","0",",0"
"RQC00660948","2001","17.9906","-66.816","4.6","BOCA, PR US","93","0","41","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","176.5",",0,0507,","676.3",",0","0",",0"
"RQC00660948","2002","17.9906","-66.816","4.6","BOCA, PR US","93","0","44","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","105.2",",0,0916,","751.0",",0","0",",0"
"RQC00660948","2003","17.9906","-66.816","4.6","BOCA, PR US","134","0","69","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","193.5",",0,1113,","1592.2",",0","0",",0"
"RQC00660948","2004","17.9906","-66.816","4.6","BOCA, PR US","139","0","60","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","64.0",",0,1029,","876.1",",0","0",",0"
"RQC00660948","2005","17.9906","-66.816","4.6","BOCA, PR US","139","0","66","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","98.3",",0,0519,","1271.7",",0","0",",0"
"RQC00660948","2006","17.9906","-66.816","4.6","BOCA, PR US","118","0","59","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","39.1",",0,1115,+","803.7",",0","0",",0"
"RQC00660948","2007","17.9906","-66.816","4.6","BOCA, PR US","132","0","64","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","75.4",",0,1028,","1127.4",",0","0",",0"
"RQC00660948","2008","17.9906","-66.816","4.6","BOCA, PR US","122","0","45","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","221.2",",0,0922,","1051.9",",0","0",",0"
"RQC00660948","2009","17.9906","-66.816","4.6","BOCA, PR US","116","0","50","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","90.9",",0,1102,","654.0",",0","0",",0"
"RQC00660948","2010","17.9906","-66.816","4.6","BOCA, PR US","131","0","77","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","83.8",",0,0620,","1309.8",",0","0",",0"
"RQC00660948","2011","17.9906","-66.816","4.6","BOCA, PR US","127","K","73","K","","","","","","","","","219.7",",K,0804,","1298.4",",K","",""
"RQC00660948","2012","17.9906","-66.816","4.6","BOCA, PR US","122","7","67","7","","","","","","","","","135.4",",7,0805,","1283.0",",7","",""
