"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00013987","1958","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","865.8","","865.8","0","98","0","72","0","24","","15","0","0","0","89","0","31","0","182","0","41","0","-16.1","0,1215,","178",",0,0313,","152",",0,0317,+","97.8",",0,0725,","36.1","0,0829,","-1.7","0,1027","-3.9","0,1126","-6.1","0,1128","-7.2","0,1206","-10.0","0,1209","0.0","0,0331","-3.3","0,0318","-5.6","0,0303","-9.4","0,0219","-9.4","0,0219","2555.3","","2555.3","0","1116.6",",0","946",",0","13.56","0","18.63","0","8.48","0","","","","","","","","","","","",""
"USW00013987","1959","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","916.5","","916.5","0","111","0","58","0","11","","2","0","3","0","86","0","15","0","183","0","43","0","-21.7","0,0104,","127",",0,0122,+","127",",0,0121,","127.0",",0,1002,","36.1","0,0805,+","-5.6","0,1105","-5.6","0,1105","-5.6","0,1105","-7.8","0,1106","-8.9","0,1114","-0.6","0,0412","-2.2","0,0322","-5.0","0,0221","-8.3","0,0220","-8.9","0,0202","2336.2","","2336.2","0","1223.1",",0","162",",0","14.29","0","19.76","0","8.81","0","","","","","","","","","","","",""
"USW00013987","1960","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","797.4","","797.4","0","101","0","60","0","25","","9","0","0","0","106","0","26","0","196","0","35","0","-15.0","0,0304,+","178",",0,0305,+","102",",0,0227,","85.9",",0,0505,","36.7","0,0712,+","0.0","0,1019","-3.3","0,1020","-7.2","0,1110","-7.2","0,1110","-9.4","0,1213","-1.1","0,0501","-4.4","0,0325","-4.4","0,0325","-8.9","0,0312","-8.9","0,0312","2642.9","","2642.9","0","820.8",",0","491",",0","13.48","0","18.99","0","7.96","0","","","","","","","","","","","",""
"USW00013987","1961","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","783.5","","783.5","0","98","0","80","0","9","","3","0","0","0","90","0","15","0","185","0","28","0","-16.1","0,0121,","203",",0,0208,","203",",0,0207,","71.4",",0,0913,","36.1","0,0810,","-1.1","0,1020","-2.8","0,1103","-5.0","0,1129","-6.7","0,1210","-10.6","0,1211","-0.6","0,0502","-3.9","0,0225","-5.0","0,0219","-8.3","0,0209","-11.7","0,0203","2285.0","","2285.0","0","1219.7",",0","279",",0","13.76","0","19.20","0","8.33","0","","","","","","","","","","","",""
"USW00013987","1962","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","1003.0","","1003.0","0","102","0","69","0","13","","5","0","5","0","80","0","18","0","194","0","44","0","-20.6","0,0120,","127",",0,0121,+","122",",0,0118,","105.4",",0,0922,","38.3","0,0819,","0.0","0,1025","-2.8","0,1105","-5.0","0,1206","-15.0","0,1211","-15.0","0,1211","0.0","0,0413","-3.3","0,0402","-4.4","0,0316","-7.8","0,0306","-15.0","0,0301","2495.8","","2495.8","0","1009.5",",0","286",",0","14.52","0","20.07","0","8.97","0","","","","","","","","","","","",""
"USW00013987","1963","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","1110.1","","1110.1","0","68","0","43","0","8","","3","0","9","0","98","0","26","0","213","0","70","0","-22.8","0,1223,","51",",0,1224,+","30",",0,1222,","57.7",",0,0526,","40.0","0,0723,","-1.7","0,1029","-3.9","0,1102","-5.6","0,1113","-8.3","0,1114","-10.6","0,1211","-0.6","0,0501","-2.2","0,0322","-8.9","0,0301","-8.9","0,0301","-8.9","0,0301","2362.6","","2362.6","0","466.3",",0","93",",0","14.52","0","20.72","0","8.32","0","","","","","","","","","","","",""
"USW00013987","1964","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","815.3","","815.3","0","102","0","69","0","5","","3","0","1","0","97","0","9","0","196","0","30","0","-18.3","0,0113,","51",",0,0305,","76",",0,0304,","108.5",",0,0613,","37.8","0,0806,+","-0.6","0,1020","-5.6","0,1120","-5.6","0,1120","-8.9","0,1121","-8.9","0,1121","-1.1","0,0409","-3.3","0,0331","-8.3","0,0330","-8.3","0,0330","-10.6","0,0326","2417.2","","2417.2","0","1047.8",",0","159",",0","14.23","0","20.02","0","8.43","0","","","","","","","","","","","",""
"USW00013987","1965","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","943.1","","943.1","0","92","0","61","0","7","","5","0","1","0","85","0","14","0","202","0","40","0","-17.8","0,0225,","127",",0,0225,+","107",",0,0223,","104.1",",0,0921,","38.3","0,0724,","0.0","0,1012","-5.0","0,1129","-5.0","0,1129","-10.0","0,1130","-10.0","0,1130","-2.2","0,0327","-2.2","0,0327","-6.7","0,0326","-6.7","0,0326","-11.1","0,0320","2384.9","","2384.9","0","1000.1",",0","327",",0","14.92","0","20.56","0","9.28","0","","","","","","","","","","","",""
"USW00013987","1966","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","744.6","","744.6","0","86","0","62","0","12","","3","0","3","0","99","0","23","0","187","0","31","0","-20.0","0,0129,","203",",0,1223,","102",",0,1223,+","84.8",",0,0810,","38.3","0,0719,+","-0.6","0,1016","-6.1","0,1102","-6.1","0,1102","-6.7","0,1103","-10.6","0,1211","-1.1","0,0421","-2.8","0,0328","-7.2","0,0324","-7.2","0,0324","-8.9","0,0223","2218.9","","2218.9","0","947.7",",0","334",",0","13.45","0","19.22","0","7.68","0","","","","","","","","","","","",""
"USW00013987","1967","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","653.8","","653.8","0","104","0","74","0","5","","3","0","0","0","83","0","11","0","185","0","9","0","-15.0","0,1231,","51",",0,0308,","51",",0,0307,","53.8",",0,0611,","34.4","0,0829,+","-1.1","0,1103","-2.2","0,1106","-6.1","0,1203","-6.7","0,1221","-9.4","0,1222","-0.6","0,0321","-3.9","0,0318","-13.9","0,0308","-13.9","0,0308","-13.9","0,0308","2252.1","","2252.1","0","1076.4",",0","141",",0","13.77","0","19.36","0","8.18","0","","","","","","","","","","","",""
"USW00013987","1968","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","729.5","","729.5","0","103","0","68","0","6","","5","0","3","0","96","0","21","0","180","0","28","0","-21.1","0,0107,","152",",0,0312,","112",",0,0312,","70.6",",0,1115,","36.1","0,0809,","-0.6","0,1025","-2.8","0,1111","-5.0","0,1112","-6.7","0,1207","-8.9","0,1208","-2.2","0,0405","-2.2","0,0405","-6.1","0,0323","-10.0","0,0313","-10.0","0,0313","2501.2","","2501.2","0","1069.3",",0","404",",0","13.21","0","18.68","0","7.73","0","","","","","","","","","","","",""
"USW00013987","1969","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","884.6","","884.6","0","97","0","61","0","5","","3","0","0","0","100","0","14","0","183","0","38","0","-15.6","0,0104,","127",",0,1231,+","122",",0,1230,","61.5",",0,0720,","41.7","0,0713,","-1.1","0,1027","-3.3","0,1028","-6.1","0,1114","-9.4","0,1128","-9.4","0,1128","-2.2","0,0330","-2.2","0,0330","-5.0","0,0316","-7.8","0,0311","-9.4","0,0310","2561.2","","2561.2","0","957.0",",0","273",",0","13.81","0","19.19","0","8.43","0","","","","","","","","","","","",""
"USW00013987","1970","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","966.5","","966.5","0","103","0","63","0","28","","6","0","2","0","90","0","18","0","188","0","56","0","-18.9","0,0108,","508",",0,0317,","508",",0,0316,","88.4",",0,0430,","41.1","0,0808,","0.0","0,1016","-2.8","0,1115","-9.4","0,1123","-9.4","0,1123","-9.4","0,1123","-1.7","0,0405","-2.2","0,0402","-8.3","0,0315","-8.3","0,0315","-9.4","0,0313","2638.3","","2638.3","0","1144.7",",0","757",",0","13.93","0","19.51","0","8.36","0","","","","","","","","","","","",""
"USW00013987","1971","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","903.3","","903.3","0","101","0","62","0","6","","4","0","2","0","86","0","12","0","201","0","50","0","-20.6","0,0208,","51",",0,0209,+","51",",0,1123,","69.1",",0,1214,","37.8","0,0823,","-1.1","0,1106","-4.4","0,1107","-4.4","0,1107","","","","","0.0","0,0407","-4.4","0,0320","-4.4","0,0320","-7.8","0,0303","-18.9","0,0209","2365.4","","2365.4","0","953.5",",0","126",",0","14.67","0","20.41","0","8.93","0","","","","","","","","","","","",""
"USW00013987","1972","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","952.9","","952.9","0","83","0","54","0","10","","3","0","0","0","77","0","23","0","185","0","56","0","-17.2","0,0115,","76",",0,1215,","76",",0,1215,","75.2",",0,0908,","37.8","0,0821,+","-0.6","0,1019","-2.8","0,1122","-4.4","0,1203","-10.6","0,1205","-10.6","0,1205","-2.2","0,0404","-2.2","0,0404","-4.4","0,0305","-11.1","0,0207","-11.1","0,0207","2055.3","","2055.3","0","998.7",",0","165",",0","14.33","0","19.73","0","8.93","0","","","","","","","","","","","",""
"USW00013987","1973","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","826.0","","826.0","0","124","0","88","0","14","","3","0","3","0","75","0","17","0","184","0","47","0","-18.9","0,0112,","127",",0,0111,+","127",",0,0107,","76.7",",0,0506,","38.9","0,0704,","0.0","0,1105","-2.2","0,1110","-5.0","0,1206","-7.8","0,1207","-9.4","0,1219","-1.1","0,0411","-6.1","0,0222","-6.1","0,0222","-8.3","0,0217","-9.4","0,0216","2556.9","","2556.9","0","1574.7",",0","280",",0","14.28","0","19.55","0","9.01","0","","","","","","","","","","","",""
"USW00013987","1974","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","667.1","","667.1","0","101","0","66","0","5","","2","0","1","0","80","0","18","0","182","0","34","0","-18.9","0,0101,","51",",0,1201,+","51",",0,0320,","92.2",",0,0606,","39.4","0,0722,","-2.2","0,1106","-2.2","0,1106","-6.7","0,1125","-6.7","0,1125","-8.9","0,1203","-3.3","0,0325","-3.3","0,0325","-11.7","0,0324","-11.7","0,0324","-11.7","0,0324","2144.5","","2144.5","0","1193.4",",0","89",",0","13.61","0","19.08","0","8.14","0","","","","","","","","","","","",""
"USW00013987","1975","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","836.9","","836.9","0","108","0","73","0","14","","4","0","0","0","99","0","15","0","192","0","40","0","-15.0","0,1218,","254",",0,0224,","229",",0,0309,","60.7",",0,0130,","36.7","0,0721,+","-4.4","0,1113","-4.4","0,1113","-4.4","0,1113","-6.7","0,1123","-11.7","0,1126","-0.6","0,0412","-7.2","0,0403","-7.2","0,0403","-7.2","0,0403","-13.3","0,0314","2589.3","","2589.3","0","1119.5",",0","516",",0","13.76","0","19.36","0","8.17","0","","","","","","","","","","","",""
"USW00013987","1976","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","596.5","","596.5","0","75","0","57","0","0","","0","0","3","0","105","0","16","0","170","0","18","0","-20.6","0,1231,","0",",0,1231,+","0","T,0,1206,+","174.0",",0,0703,","35.0","0,0731,+","-3.3","0,1017","-3.3","0,1017","-4.4","0,1104","-6.7","0,1105","-10.0","0,1112","-0.6","0,0503","-2.8","0,0426","-6.1","0,0313","-7.2","0,0305","-12.8","0,0207","2326.3","","2326.3","0","1070.0",",0","0","T,0","12.74","0","18.80","0","6.68","0","","","","","","","","","","","",""
"USW00013987","1977","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","893.3","","893.3","0","101","0","78","0","21","","5","0","6","0","92","0","21","0","193","0","36","0","-22.2","0,0111,","127",",0,0113,+","99",",0,0109,","115.6",",0,0620,","37.2","0,0724,","0.0","0,1012","-2.2","0,1121","-7.2","0,1125","-7.2","0,1125","-11.7","0,1126","-2.2","0,0331","-2.2","0,0331","-5.0","0,0322","-8.9","0,0227","-8.9","0,0227","2747.5","","2747.5","0","1176.4",",0","254",",0","14.11","0","19.61","0","8.62","0","","","","","","","","","","","",""
"USW00013987","1978","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","1029.0","","1029.0","0","101","0","68","0","40","","8","0","3","0","100","0","46","0","201","0","62","0","-21.7","0,0117,","203",",0,0119,","127",",0,0213,","42.2",",0,0827,","38.3","0,0709,","-1.1","0,1107","-6.7","0,1203","-6.7","0,1203","-6.7","0,1203","-10.6","0,1208","-0.6","0,0421","-3.3","0,0317","-5.0","0,0316","-7.8","0,0305","-12.8","0,0304","2798.4","","2798.4","0","1008.2",",0","560",",0","13.56","0","18.97","0","8.15","0","","","","","","","","","","","",""
"USW00013987","1979","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","826.1","","826.1","0","97","0","61","0","38","","10","0","9","0","101","0","35","0","190","0","35","0","-24.4","0,0209,","178",",0,0201,+","79",",0,0127,","91.9",",0,1120,","36.1","0,0729,","0.0","0,1010","-3.9","0,1110","-4.4","0,1111","-6.7","0,1129","-12.2","0,1216","-0.6","0,0409","-2.2","0,0406","-5.0","0,0325","-6.7","0,0311","-13.3","0,0217","2729.5","","2729.5","0","1052.0",",0","499",",0","13.05","0","18.86","0","7.24","0","","","","","","","","","","","",""
"USW00013987","1980","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","1261.7","","1261.7","0","78","0","50","0","7","","3","0","0","0","93","0","19","0","199","0","92","0","-16.1","0,1225,+","356",",0,0209,+","203",",0,0208,","124.7",",0,0814,","42.2","0,0717,","-0.6","0,1025","-3.9","0,1029","-4.4","0,1119","-7.2","0,1202","-10.6","0,1219","0.0","0,0321","-4.4","0,0306","-4.4","0,0306","-7.8","0,0305","-16.1","0,0302","2369.3","","2369.3","0","759.9",",0","404",",0","15.10","0","21.11","0","9.10","0","","","","","","","","","","","",""
"USW00013987","1981","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","904.7","","904.7","0","92","0","62","0","3","","2","0","2","0","88","0","10","0","190","0","36","0","-22.2","0,0211,","25",",0,1223,+","25",",0,1222,+","71.4",",0,0615,","37.2","0,0715,","-2.2","0,1023","-2.2","0,1023","-4.4","0,1120","-12.8","0,1217","-12.8","0,1217","-0.6","0,0323","-2.8","0,0320","-5.0","0,0213","-12.2","0,0212","-12.2","0,0212","2258.3","","2258.3","0","979.5",",0","53",",0","14.51","0","20.04","0","8.99","0","","","","","","","","","","","",""
"USW00013987","1982","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","949.9","","949.9","0","90","0","65","0","20","","5","0","4","0","87","0","19","0","197","0","50","0","-23.3","0,0110,","51",",0,0213,+","102",",0,0212,","50.0",",0,0813,","37.8","0,0805,","-1.7","0,1021","-2.8","0,1022","-7.2","0,1105","-7.2","0,1105","-10.6","0,1212","-0.6","0,0422","-3.3","0,0406","-5.6","0,0307","-8.9","0,0211","-8.9","0,0211","2461.9","","2461.9","0","975.5",",0","266",",0","14.33","0","20.03","0","8.62","0","","","","","","","","","","","",""
"USW00013987","1983","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","1025.8","","1025.8","0","105","0","67","0","18","","6","0","11","0","91","0","21","0","182","0","65","0","-23.9","0,1225,","203",",0,1228,","102",",0,1219,+","110.5",",0,1020,","39.4","0,0822,","0.0","0,1110","-3.9","0,1116","-5.6","0,1129","-6.7","0,1201","-16.7","0,1218","-3.3","0,0415","-3.3","0,0415","-6.1","0,0322","-11.1","0,0207","-11.1","0,0207","2311.5","","2311.5","0","1159.3",",0","389",",0","13.94","0","19.45","0","8.43","0","","","","","","","","","","","",""
"USW00013987","1984","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","936.0","","936.0","0","120","0","79","0","19","","6","0","4","0","81","0","12","0","173","0","58","0","-23.9","0,0121,","127",",0,0121,+","152",",0,0226,","74.7",",0,0809,","38.9","0,0818,","-1.1","0,0930","-2.8","0,1111","-4.4","0,1120","-6.7","0,1203","-13.3","0,1206","-1.1","0,0330","-2.8","0,0311","-6.1","0,0309","-12.2","0,0206","-12.2","0,0206","2661.5","","2661.5","0","1174.0",",0","502",",0","14.37","0","20.10","0","8.64","0","","","","","","","","","","","",""
"USW00013987","1985","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","895.5","","895.5","0","109","0","82","0","21","","8","0","5","0","93","0","25","0","191","0","45","0","-24.4","0,0120,","127",",0,0205,","104",",0,0204,","119.1",",0,0222,","38.3","0,0711,","0.0","0,1001","-5.0","0,1119","-5.0","0,1119","-11.7","0,1201","-11.7","0,1201","0.0","0,0402","-2.2","0,0305","-8.3","0,0215","-8.3","0,0215","-10.6","0,0212","2360.9","","2360.9","0","1657.8",",0","478",",0","13.75","0","19.24","0","8.25","0","","","","","","","","","","","",""
"USW00013987","1986","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","986.3","","986.3","0","100","0","66","0","7","","5","0","0","0","87","0","11","0","199","0","51","0","-16.1","0,0211,","51",",0,0215,+","58",",0,0214,","180.8",",0,0930,","41.7","0,0730,","0.0","0,1015","-5.0","0,1111","-5.0","0,1111","-10.0","0,1112","-10.0","0,1112","-1.7","0,0422","-4.4","0,0321","-4.4","0,0321","-13.3","0,0215","-13.3","0,0215","2176.3","","2176.3","0","1297.8",",0","189",",0","15.02","0","20.67","0","9.38","0","","","","","","","","","","","",""
"USW00013987","1987","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","","","943.9","","943.9","0","103","0","76","0","21","","9","0","0","0","79","0","18","0","195","0","55","0","-13.3","0,1216,","254",",0,1217,","208",",0,1214,","85.1",",0,1124,","38.9","0,0807,","0.0","0,1003","-2.8","0,1021","-5.6","0,1111","-8.9","0,1215","-8.9","0,1215","-3.3","0,0405","-3.3","0,0405","-4.4","0,0404","-10.0","0,0126","-10.0","0,0126","2299.4","","2299.4","0","1224.8",",0","644",",0","14.82","0","20.50","0","9.14","0","","","","","","","","","","","",""
