"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00101810","1913","48.15","-116.16667","650.1","CLARK FORK 1 ENE, ID US","58.4","","58.4","6","132","6","81","6","23","6","6","6","154","6","37","6","88","6","1","6","-21.1","6,0320,","279",",6,0111,","22.4",",6,0317,","32.8","6,0823,","0.0","6,0910","-3.3","6,1017","-5.0","6,1030","-10.0","6,1220","-10.0","6,1220","0.0","6,0517","-2.8","6,0429","-5.6","6,0402","-11.1","6,0326","-11.1","6,0326","","","","","718.8",",6","1946",",6","6.68","6","12.30","6","1.06","6"
"USC00101810","1914","48.15","-116.16667","650.1","CLARK FORK 1 ENE, ID US","57.8","","57.8","6","145","6","94","6","","","2","6","138","6","26","6","100","6","5","6","-25.6","6,0205,","","","31.5",",6,0625,","33.9","6,0813,","-1.7","6,0831","-5.0","6,1115","-5.0","6,1115","-7.2","6,1209","-10.6","6,1211","-1.1","6,0530","-3.3","6,0421","-5.6","6,0327","-9.4","6,0217","-9.4","6,0217","3817.7","","3817.7","6","910.4",",6","","","7.65","6","13.69","6","1.62","6"
"USC00101810","1915","48.15","-116.16667","650.1","CLARK FORK 1 ENE, ID US","","","","","159","6","97","6","","","","","","","26","6","96","6","4","6","","","","","33.0",",6,1221,","32.2","6,0829,+","","","","","","","","","","","","","","","","","","","","","","","","","698.2",",6","","","","","13.80","6","",""
"USC00101810","1945","48.15","-116.16667","650.1","CLARK FORK 1 ENE, ID US","53.4","","53.4","6","","","","","","","1","6","161","6","21","6","119","6","14","6","-21.1","6,0305,","","","","","33.9","6,0823,+","0.0","6,0820","-4.4","6,1018","-4.4","6,1018","-8.9","6,1108","-8.9","6,1108","0.0","6,0524","-2.8","6,0501","-5.0","6,0424","-7.2","6,0402","-13.9","6,0306","","","","","","","","","7.71","6","14.40","6","1.03","6"
"USC00101810","1946","48.15","-116.16667","650.1","CLARK FORK 1 ENE, ID US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3762.3","","3762.3","","","","","","","","","","",""
"USC00101810","1947","48.15","-116.16667","650.1","CLARK FORK 1 ENE, ID US","","","","","133","6","101","6","","","3","6","153","6","","","","","","","-22.2","6,0102,","","","30.5",",6,1016,","","","-2.2","6,0914","-2.2","6,0914","-4.4","6,1119","","","","","0.0","6,0517","-2.2","6,0423","-4.4","6,0327","-8.9","6,0307","-8.9","6,0307","","","","","949.2",",6","","","","","","","1.33","6"
"USC00101810","1948","48.15","-116.16667","650.1","CLARK FORK 1 ENE, ID US","17.3","","17.3","0","","","","","30","0","9","0","182","0","30","0","107","0","0","0","-24.4","0,1227,","229",",0,1210,","","","30.0","0,0914,+","0.0","0,0924","-2.2","0,1001","-4.4","0,1006","-7.2","0,1017","-10.0","0,1214","-0.6","6,0515","-2.2","6,0505","-6.1","6,0412","-7.2","6,0312","-13.9","6,0311","","","","","","","2245",",0","6.67","0","13.00","0","0.34","0"
"USC00101810","1949","48.15","-116.16667","650.1","CLARK FORK 1 ENE, ID US","32.9","","32.9","0","117","0","92","0","37","0","23","0","178","0","43","0","118","0","4","0","-29.4","0,0120,","229",",0,0207,","37.8",",0,1028,","35.0","0,0715,","-3.9","0,0912","-3.9","0,0912","-5.0","0,1008","-6.7","0,1017","-9.4","0,1207","-0.6","0,0630","-2.8","0,0505","-4.4","0,0401","-6.7","0,0329","-11.7","0,0314","4411.1","","4411.1","0","841.7",",0","3233",",0","6.40","0","13.91","0","-1.12","0"
"USC00101810","1950","48.15","-116.16667","650.1","CLARK FORK 1 ENE, ID US","15.2","","15.2","0","167","0","125","0","33","0","18","0","182","0","31","0","115","0","0","0","-34.4","0,0130,","191",",0,0119,","38.9",",0,0120,","31.7","0,0725,","0.0","0,0911","-2.2","0,0928","-5.6","0,1001","-6.7","0,1108","-8.9","0,1109","-1.1","0,0602","-2.2","0,0508","-5.0","0,0418","-8.9","0,0314","-8.9","0,0314","4386.9","","4386.9","0","1119.3",",0","2767",",0","6.52","0","13.07","0","-0.03","0"
"USC00101810","1951","48.15","-116.16667","650.1","CLARK FORK 1 ENE, ID US","26.9","","26.9","0","133","0","99","0","","","10","0","181","0","28","0","113","0","5","0","-23.3","0,1224,","","","38.1",",0,1023,","32.2","0,0803,+","0.0","0,0921","-3.9","0,1025","-4.4","0,1026","-9.4","0,1101","-9.4","0,1101","-0.6","0,0603","-2.2","0,0601","-4.4","0,0424","-7.2","0,0421","-8.9","0,0318","4048.1","","4048.1","0","1068.5",",0","","","6.67","0","13.42","0","-0.08","0"
