"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000GOCO","2003","33.2083","-83.7136","145.1","OCONEE NUMBER 1 GEORGIA, GA US","","","","","0","U","48","U","0","U","236","U","29","U","-12.2","U,0124,","33.3","U,0827,+","-1.1","U,1114","-2.8","U,1125","-4.4","U,1220","-6.7","U,1221","","","-1.7","U,0219","-2.2","U,0211","-5.0","U,0128","-7.8","U,0125","-12.2","U,0124","1488.9","","1488.9","U","16.93","U","22.94","U","10.92","U"
"USR0000GOCO","2005","33.2083","-83.7136","145.1","OCONEE NUMBER 1 GEORGIA, GA US","1066.9","","1066.9","U","0","U","49","U","1","U","237","U","46","U","-10.0","U,0124,","36.1","U,0726,","0.0","U,1026","-2.2","U,1119","-5.0","U,1222","","","","","-0.6","U,0310","-3.9","U,0302","-10.0","U,0124","-10.0","U,0124","-10.0","U,0124","","","","","17.35","U","23.48","U","11.22","U"
"USR0000GOCO","2006","33.2083","-83.7136","145.1","OCONEE NUMBER 1 GEORGIA, GA US","1118.9","","1118.9","U","0","U","36","U","0","U","240","U","75","U","-8.9","U,1209,","38.3","U,0804,","-1.1","U,1024","-2.8","U,1204","-4.4","U,1205","-7.2","U,1208","-8.9","U,1209","-1.7","U,0326","-4.4","U,0227","-4.4","U,0227","","","","","1348.7","","1348.7","U","17.78","U","24.44","U","11.13","U"
"USR0000GOCO","2007","33.2083","-83.7136","145.1","OCONEE NUMBER 1 GEORGIA, GA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1333.5","","1333.5","U","","","","","",""
"USR0000GOCO","2012","33.2083","-83.7136","145.1","OCONEE NUMBER 1 GEORGIA, GA US","1144.1","","1144.1","U","0","U","25","U","0","U","256","U","57","U","-7.8","U,0104,","42.2","U,0701,+","-2.2","U,1125","-2.2","U,1125","","","","","","","0.0","U,0306","-6.7","U,0213","-6.7","U,0213","-6.7","U,0213","","","","","","","18.46","U","24.94","U","11.98","U"
"USR0000GOCO","2013","33.2083","-83.7136","145.1","OCONEE NUMBER 1 GEORGIA, GA US","976.7","","976.7","U","0","U","44","U","0","U","222","U","43","U","-6.1","U,0217,+","35.6","U,0612,","-2.8","U,1113","-2.8","U,1113","-4.4","U,1114","","","","","-2.2","U,0327","-2.2","U,0327","-6.1","U,0217","","","","","1349.8","","1349.8","U","17.11","U","23.04","U","11.17","U"
"USR0000GOCO","2014","33.2083","-83.7136","145.1","OCONEE NUMBER 1 GEORGIA, GA US","1064.9","","1064.9","U","0","U","52","U","2","U","234","U","65","U","-12.8","U,0107,","36.1","U,0822,+","-1.7","U,1103","-2.2","U,1114","-5.0","U,1118","-7.2","U,1119","","","-0.6","U,0416","-2.8","U,0326","-4.4","U,0228","-7.2","U,0131","-10.0","U,0130","1546.7","","1546.7","U","16.93","U","23.53","U","10.34","U"
"USR0000GOCO","2015","33.2083","-83.7136","145.1","OCONEE NUMBER 1 GEORGIA, GA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1444.9","","1444.9","U","","","","","",""
"USR0000GOCO","2016","33.2083","-83.7136","145.1","OCONEE NUMBER 1 GEORGIA, GA US","1376.0","","1376.0","U","0","U","37","U","0","U","254","U","115","U","-6.7","U,0119,","40.6","U,0625,","-2.8","U,1209","-2.8","U,1209","-4.4","U,1210","","","","","0.0","U,0322","-2.8","U,0214","-5.6","U,0124","-6.7","U,0119","","","","","","","18.88","U","25.71","U","12.06","U"
"USR0000GOCO","2017","33.2083","-83.7136","145.1","OCONEE NUMBER 1 GEORGIA, GA US","1174.8","","1174.8","U","0","U","26","U","0","U","267","U","71","U","-7.8","U,0108,","37.2","U,0721,","-0.6","U,1030","-2.8","U,1210","","","","","","","-1.1","U,0317","-5.0","U,0316","-5.0","U,0316","-7.8","U,0108","","","918.6","","918.6","U","18.71","U","25.05","U","12.37","U"
