"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00141294","1923","38.816667","-95.7",,"CARBONDALE, KS US","76","6","59","6","","","","","50.8",",6,0609,","880.3",",6","",""
"USC00141294","1924","38.816667","-95.7",,"CARBONDALE, KS US","68","6","53","6","","","","","81.3",",6,0806,","913.6",",6","",""
"USC00141294","1925","38.816667","-95.7",,"CARBONDALE, KS US","79","6","57","6","","","","","47.0",",6,0612,","706.0",",6","",""
"USC00141294","1926","38.816667","-95.7",,"CARBONDALE, KS US","82","6","58","6","","","","","52.3",",6,0912,","851.3",",6","",""
"USC00141294","1927","38.816667","-95.7",,"CARBONDALE, KS US","96","6","69","6","","","","","80.5",",6,0728,","1149.4",",6","",""
"USC00141294","1928","38.816667","-95.7",,"CARBONDALE, KS US","82","6","55","6","","","","","152.4",",6,1116,","1135.6",",6","",""
"USC00141294","1929","38.816667","-95.7",,"CARBONDALE, KS US","86","6","52","6","","","","","78.7",",6,0419,","918.6",",6","",""
"USC00141294","1930","38.816667","-95.7",,"CARBONDALE, KS US","77","6","48","6","","","","","71.1",",6,0619,","795.8",",6","",""
"USC00141294","1931","38.816667","-95.7",,"CARBONDALE, KS US","83","6","67","6","2","6","102",",6,0307,","92.7",",6,0921,","1099.5",",6","156",",6"
"USC00141294","1932","38.816667","-95.7",,"CARBONDALE, KS US","73","6","56","6","","","","","75.4",",6,0619,","773.0",",6","",""
"USC00141294","1933","38.816667","-95.7",,"CARBONDALE, KS US","61","6","47","6","","","","","76.2",",6,0707,","658.3",",6","",""
"USC00141294","1937","38.816667","-95.7",,"CARBONDALE, KS US","60","6","45","6","","","","","84.3",",6,0820,","700.9",",6","",""
"USC00141294","1940","38.816667","-95.7",,"CARBONDALE, KS US","79","6","56","6","9","6","155",",6,0107,","38.4",",6,1126,","738.9",",6","557",",6"
"USC00141294","1942","38.816667","-95.7",,"CARBONDALE, KS US","","","","","3","6","406",",6,1205,","","","","","554",",6"
