"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1OHPB0001","2010","39.7647","-84.6338","321.9","EATON 1.0 N, OH US","129","N","79","N","57","","14","N","279",",N,0212,+","191",",N,0206,","32.0",",N,1130,","950.8",",N","954",",N"
"US1OHPB0001","2011","39.7647","-84.6338","321.9","EATON 1.0 N, OH US","151","N","105","N","31","","5","N","127",",N,0206,","104",",N,0121,","68.3",",N,0420,","1381.6",",N","369",",N"
"US1OHPB0001","2013","39.7647","-84.6338","321.9","EATON 1.0 N, OH US","144","N","88","N","39","","10","N","152",",N,0306,","152",",N,0306,","82.3",",N,1222,","1097.3",",N","877",",N"
"US1OHPB0001","2015","39.7647","-84.6338","321.9","EATON 1.0 N, OH US","128","N","82","N","28","","7","N","191",",N,0303,+","127",",N,0106,","70.1",",N,1028,","1145.8",",N","540",",N"
"US1OHPB0001","2016","39.7647","-84.6338","321.9","EATON 1.0 N, OH US","131","N","83","N","18","","7","N","76",",N,1214,+","91",",N,1214,","33.0",",N,0815,","1058.8",",N","412",",N"
"US1OHPB0001","2017","39.7647","-84.6338","321.9","EATON 1.0 N, OH US","134","N","80","N","7","","3","N","89",",N,1230,","74",",N,1230,","74.2",",N,1106,","1252.4",",N","242",",N"
