"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00093823","1884","39.45","-87.3","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","","","","","76","F","72","F","","","","","","","","","","","","","","","","","","","","","57.2",",F,1227,","","","","","","","","","","","","","","","","","","","","","","","","","","","1136.6",",F","","","","","","","",""
"USW00093823","1948","39.45","-87.3","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","571.5","","571.5","0","121","0","74","0","18","","7","0","9","0","116","0","30","0","173","0","28","0","-23.3","0,0128,","152",",0,0311,","76",",0,0310,","68.8",",0,0920,","36.1","0,0825,","-2.8","0,1017","-2.8","0,1017","-4.4","0,1018","-6.7","0,1208","-10.6","0,1210","0.0","0,0417","-2.2","0,0403","-4.4","X,0314","-14.4","X,0313","-14.4","X,0313","","","","","936.0",",0","469",",0","11.70","0","17.84","0","5.56","0"
"USW00093823","1949","39.45","-87.3","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","636.4","","636.4","0","137","0","82","0","0","","3","0","1","0","110","0","13","0","173","0","26","0","-17.8","0,0130,","0","T,0,1222,+","51",",0,0131,","84.8",",0,0610,","35.6","0,0701,","0.0","0,1026","-2.8","0,1027","-5.0","0,1101","-7.8","0,1122","-9.4","0,1209","-0.6","0,0419","-2.2","0,0409","-7.2","0,0319","-7.2","0,0319","-8.9","0,0205","2750.4","","2750.4","0","1227.0",",0","134",",0","12.54","0","18.25","0","6.83","0"
"USW00093823","1950","39.45","-87.3","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","427.4","","427.4","0","140","0","84","0","23","","5","0","4","0","124","0","36","0","168","0","4","0","-22.2","0,0226,","102",",0,1126,","84",",0,1126,","91.4",",0,0831,","33.3","0,0816,","0.0","0,1005","-2.8","0,1104","-5.0","0,1105","-7.8","0,1111","-14.4","0,1123","-1.1","0,0421","-4.4","0,0415","-4.4","0,0415","-7.2","0,0413","-8.9","0,0309","2860.5","","2860.5","0","1222.8",",0","441",",0","10.79","0","16.45","0","5.12","0"
"USW00093823","1951","39.45","-87.3","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","512.4","","512.4","0","145","0","85","0","33","","16","0","8","0","119","0","32","0","159","0","12","0","-28.9","0,0202,","178",",0,1218,","132",",0,1106,","49.3",",0,0709,","35.6","0,0831,","0.0","0,1020","-8.9","0,1102","-8.9","0,1102","-8.9","0,1102","-8.9","0,1102","-1.1","0,0423","-3.3","0,0417","-6.1","0,0326","-10.6","0,0321","-10.6","0,0321","3276.6","","3276.6","0","997.3",",0","1024",",0","10.88","0","16.49","0","5.26","0"
"USW00093823","1952","39.45","-87.3","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","652.1","","652.1","0","117","0","71","0","4","","4","0","0","0","122","0","20","0","166","0","41","0","-15.0","0,0129,","102",",0,1202,","91",",0,1201,","84.6",",0,0622,","37.2","0,0728,+","-1.7","0,1003","-2.2","0,1006","-4.4","0,1007","-7.8","0,1021","-9.4","0,1130","-1.1","0,0416","-2.8","0,0411","-5.0","0,0317","-6.7","0,0307","-11.1","0,0305","2987.6","","2987.6","0","984.5",",0","279",",0","12.23","0","18.28","0","6.17","0"
"USW00093823","1953","39.45","-87.3","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","689.2","","689.2","0","91","0","56","0","11","","2","0","1","0","111","0","14","0","175","0","50","0","-17.8","0,1217,","178",",0,0302,","175",",0,0301,","63.8",",0,0303,","39.4","0,0620,","-0.6","0,1030","-2.8","0,1105","-5.6","0,1106","-7.2","0,1107","-11.1","0,1215","0.0","0,0421","-2.8","0,0419","-7.2","0,0309","-7.2","0,0309","-8.9","0,0222","2857.2","","2857.2","0","787.1",",0","289",",0","12.64","0","18.71","0","6.56","0"
"USW00093823","1954","39.45","-87.3","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2764.8","","2764.8","0","","","","","","","","","",""
"USW00093823","2007","39.45","-87.3","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","672.2","","672.2","H","105","H","72","H","","","","","5","H","111","H","26","H","187","H","29","H","-20.6","H,0216,","","","","","79.5",",H,0908,","36.1","H,0823,","-1.1","H,1029","-2.8","H,1102","-4.4","H,1116","-7.2","H,1201","-10.0","H,1206","-2.2","H,0413","-2.2","H,0413","-4.4","H,0410","-7.2","H,0308","-11.1","H,0219","","","","","952.8",",H","","","12.34","H","18.13","H","6.56","H"
"USW00093823","2008","39.45","-87.3","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","493.7","","493.7","H","115","H","66","H","","","","","1","H","122","H","35","H","160","H","7","H","-18.9","H,0125,","","","","","136.7",",H,0607,","33.3","H,0901,+","0.0","H,1022","-2.2","H,1029","-5.6","H,1110","-6.7","H,1119","-8.9","H,1121","-2.2","H,0415","-2.2","H,0415","-6.1","H,0311","-7.2","H,0309","-9.4","H,0228","2997.2","","2997.2","H","1104.3",",H","","","11.11","H","16.79","H","5.44","H"
