"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00043261","1946","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","924.5","","924.5","6","41","6","26","6","","","","","0","6","33","6","0","6","211","6","115","6","-4.4","6,0130,","","","","","40.6",",6,1120,","44.4","6,0803,","20324.0","6","0.0","6,1028","","","","","","","","","-1.1","6,0314","-2.2","6,0211","-4.4","6,0130","","","1383.4","","1383.4","6","","","","","349.9",",6","","","16.56","6","24.90","6","8.22","6","19927","6"
"USC00043261","1947","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","1004.1","","1004.1","6","39","6","20","6","","","0","6","0","6","32","6","0","6","226","6","123","6","-3.9","6,1230,+","","","0",",6,1231,+","15.2",",6,1010,","42.8","6,0805,","21716.8","6","0.0","6,1122","-2.2","6,1123","","","","","","","0.0","6,0305","-2.2","6,0202","","","","","1444.0","","1444.0","6","","","","","139.1",",6","0",",6","17.13","6","25.38","6","8.87","6","22453","6"
"USC00043261","1948","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","852.6","","852.6","0","43","0","24","0","","","0","0","0","0","41","0","0","0","213","0","103","0","-4.4","0,1225,+","","","0",",0,1231,+","30.2",",0,0410,","44.4","0,0717,","2263.0","0","0.0","0,1118","-2.2","0,1127","-4.4","0,1224","","","","","0.0","6,0310","-3.9","6,0211","","","","","1541.3","","1541.3","0","","","","","257.4",",0","0",",0","16.41","0","24.79","0","8.03","0","26729","0"
"USC00043261","1950","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","1043.6","","1043.6","0","53","0","33","0","0","","0","0","0","0","19","0","0","0","234","0","115","0","-5.0","0,0106,+","0",",0,1231,+","0",",0,1231,+","35.6",",0,1119,","46.7","0,0702,","","","","","","","","","","","","","-2.2","0,0312","-2.2","0,0312","-4.4","0,0107","","","1371.3","","1371.3","0","","","","","449.0",",0","0",",0","17.68","0","26.17","0","9.19","0","",""
"USC00043261","1951","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","903.5","","903.5","0","41","0","22","0","0","","0","0","0","0","38","0","0","0","236","0","130","0","-6.7","0,1207,","0",",0,1231,+","0",",0,1231,+","31.2",",0,1202,","44.4","0,0719,","","","-2.2","0,1123","-2.2","0,1123","-6.7","0,1207","-6.7","0,1207","","","0.0","0,0430","-3.3","0,0331","-4.4","0,0303","","","1318.8","","1318.8","0","","","","","293.2",",0","0",",0","16.63","0","25.92","0","7.34","0","24019","0"
"USC00043261","1952","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","","","","","53","0","37","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","47.5",",0,0125,","","","2026.3","0","","","","","","","","","","","","","","","","","","","1548.7","","1548.7","0","","","","","416.5",",0","0",",0","","","","","","","",""
"USC00043261","1953","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","897.0","","897.0","0","33","0","21","0","0","","0","0","0","0","18","0","0","0","233","0","100","0","-4.4","0,0302,","0",",0,1231,+","0",",0,1231,+","39.1",",0,1114,","43.3","0,0723,+","","","-0.6","0,1222","","","","","","","","","-1.1","0,0411","-2.2","0,0409","-4.4","0,0302","","","","","","","","","","","206.4",",0","0",",0","17.04","0","25.48","0","8.60","0","30245","0"
"USC00043261","1954","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","906.4","","906.4","0","38","0","20","0","0","","0","0","0","0","24","0","0","0","228","0","119","0","-3.9","0,1227,","0",",0,1231,+","0",",0,1231,+","30.0",",0,1116,","45.0","0,0729,+","2191.1","0","-2.2","0,1129","-2.2","0,1129","","","","","","","-0.6","0,0314","-2.2","0,0113","","","","","1365.3","","1365.3","0","","","","","307.7",",0","0",",0","16.79","0","25.43","0","8.14","0","31332","0"
"USC00043261","1955","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","923.6","","923.6","0","50","0","35","0","0","","0","0","0","0","44","0","0","0","220","0","109","0","-4.4","0,0403,","0",",0,1231,+","0",",0,1231,+","43.9",",0,1224,","44.4","0,0904,","2166.7","0","-1.1","0,1112","","","","","","","","","0.0","0,0427","-2.2","0,0404","-4.4","0,0403","","","1688.3","","1688.3","0","","","","","503.5",",0","0",",0","16.44","0","24.96","0","7.92","0","43392","0"
"USC00043261","1956","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","894.7","","894.7","0","44","0","25","0","0","","0","0","0","0","42","0","0","0","221","0","114","0","-3.9","0,1208,+","0",",0,1231,+","0","T,0,0405,","19.3",",0,0127,","43.9","0,0724,+","2146.4","0","-0.6","0,1024","-2.8","0,1207","","","","","","","0.0","0,0402","-2.2","0,0327","","","","","1427.4","","1427.4","0","","","","","249.2",",0","0","T,0","16.62","0","25.24","0","8.00","0","38524","0"
"USC00043261","1957","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","880.8","","880.8","0","56","0","33","0","0","","0","0","0","0","32","0","0","0","212","0","107","0","-5.6","0,0129,","0",",0,1231,+","0",",0,1231,+","29.7",",0,0519,","44.4","0,0625,","2118.6","0","0.0","0,1202","","","","","","","","","-1.7","0,0322","-2.8","0,0204","-5.6","0,0129","","","1488.0","","1488.0","0","","","","","374.5",",0","0",",0","16.52","0","24.71","0","8.33","0","40136","0"
"USC00043261","1958","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","1023.3","","1023.3","0","60","0","38","0","0","","0","0","0","0","36","0","0","0","225","0","126","0","-6.1","0,1116,","0",",0,1231,+","0",",0,1231,+","50.5",",0,0322,","42.8","0,0729,+","2463.6","0","-0.6","0,1115","-6.1","0,1116","-6.1","0,1116","","","","","-1.1","0,0424","-2.8","0,0309","","","","","1564.0","","1564.0","0","","","","","491.4",",0","0",",0","17.25","0","25.98","0","8.51","0","30583","0"
"USC00043261","1959","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","986.5","","986.5","0","29","0","19","0","0","","0","0","0","0","28","0","0","0","254","0","113","0","-4.4","0,1231,","0",",0,1231,+","0",",0,1231,+","68.6",",0,0919,","45.0","0,0712,","2690.8","0","0.0","0,1207","-2.2","0,1211","-4.4","0,1231","","","","","-0.6","0,0214","-3.3","0,0209","","","","","1226.7","","1226.7","0","","","","","233.2",",0","0",",0","17.54","0","26.64","0","8.44","0","34072","0"
"USC00043261","1960","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","1049.5","","1049.5","0","38","0","25","0","0","","0","0","0","0","40","0","0","0","221","0","123","0","-6.7","0,0104,","0",",0,1231,+","0",",0,1231,+","39.4",",0,0202,","45.6","0,0721,+","","","0.0","0,1128","-3.3","0,1207","","","","","","","-1.1","0,0422","-2.2","0,0117","-5.6","0,0105","-6.7","0,0104","1437.3","","1437.3","0","","","","","326.5",",0","0",",0","16.81","0","25.77","0","7.84","0","30400","0"
"USC00043261","1961","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","996.4","","996.4","0","42","0","21","0","0","","0","0","0","0","50","0","0","0","225","0","111","0","-5.6","0,0102,+","0",",0,1231,+","0",",0,1231,+","26.9",",0,1202,","47.2","0,0622,","2661.6","0","-0.6","0,1022","-2.2","0,1116","-4.4","0,1215","","","","","-1.1","0,0424","-2.2","0,0310","-4.4","0,0122","","","1707.7","","1707.7","0","","","","","219.4",",0","0",",0","16.30","0","25.27","0","7.32","0","29106","0"
"USC00043261","1962","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","802.2","","802.2","0","41","0","24","0","0","","0","0","0","0","53","0","0","0","224","0","118","0","-7.2","0,0227,","0",",0,1231,+","0",",0,1231,+","48.3",",0,0211,","41.7","0,0816,+","","","0.0","0,1118","-4.4","0,1226","-4.4","0,1226","","","","","0.0","0,0420","-2.8","0,0303","-5.6","0,0228","-7.2","0,0227","1860.6","","1860.6","0","","","","","350.3",",0","0",",0","15.94","0","24.87","0","7.00","0","29423","0"
"USC00043261","1963","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","780.6","","780.6","0","52","0","32","0","0","","0","0","0","0","31","0","0","0","204","0","97","0","-5.6","0,0114,","0",",0,1231,+","0",",0,1231,+","42.9",",0,0328,","43.3","0,0928,+","2008.5","0","-2.8","0,1213","-2.8","0,1213","","","","","","","-0.6","0,0318","-2.2","0,0126","-4.4","0,0122","","","1458.5","","1458.5","0","","","","","486.3",",0","0",",0","15.96","0","23.65","0","8.28","0","24535","0"
"USC00043261","1964","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","857.7","","857.7","0","52","0","29","0","0","","0","0","0","0","31","0","0","0","211","0","109","0","-2.8","0,0303,+","0",",0,1231,+","0",",0,1231,+","35.3",",0,1029,","43.9","0,0626,","2136.2","0","-1.1","0,1114","","","","","","","","","0.0","0,0424","-2.2","0,0304","","","","","1767.7","","1767.7","0","     10.29","0,P,N","     22.81","0,P,N","278.4",",0","0",",0","16.22","0","24.54","0","7.89","0","32358","0"
"USC00043261","1965","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","763.9","","763.9","0","49","0","34","0","0","","0","0","0","0","24","0","0","0","215","0","111","0","-3.9","0,0101,","0",",0,1231,+","0",",0,1231,+","23.4",",0,0313,","41.1","0,0808,","2229.0","0","-3.3","0,1216","-3.3","0,1216","","","","","","","0.0","0,0224","-2.2","0,0109","","","","","1530.2","","1530.2","0","     10.46","0,P,N","     23.19","0,P,N","337.1",",0","0",",0","16.07","0","24.00","0","8.14","0","25170","0"
"USC00043261","1966","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","958.6","","958.6","0","35","0","21","0","0","","0","0","0","0","35","0","0","0","243","0","113","0","-4.4","0,0303,+","0",",0,1231,+","0",",0,1231,+","45.7",",0,1206,","43.3","0,0615,","2412.5","0","0.0","0,1125","-2.8","0,1229","","","","","","","0.0","0,0321","-2.2","0,0305","-4.4","0,0303","","","1442.8","","1442.8","0","     11.57","0,P,N","     24.83","0,P,N","237.6",",0","0",",0","17.13","0","25.72","0","8.54","0","25671","0"
"USC00043261","1967","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","1080.4","","1080.4","0","61","0","41","0","0","","0","0","0","0","30","0","0","0","200","0","120","0","-7.2","0,1215,","0",",0,1231,+","0",",0,1231,+","39.9",",0,0419,","43.9","0,0704,","1817.9","0","-1.7","0,1206","-2.8","0,1213","-6.1","0,1214","-7.2","0,1215","","","0.0","0,0330","-2.2","0,0106","","","","","1632.7","","1632.7","0","","","     22.94","0,P,N","473.6",",0","0",",0","16.72","0","24.78","0","8.66","0","23080","0"
"USC00043261","1968","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","875.7","","875.7","0","53","0","32","0","0","","0","0","0","0","34","0","0","0","221","0","112","0","-4.4","0,1222,+","0",",0,1231,+","0",",0,1231,+","22.4",",0,1103,","42.8","0,0706,","1968.4","0","-1.7","0,1202","-2.2","0,1206","-4.4","0,1222","","","","","0.0","0,0422","-2.8","0,0129","-4.4","0,0106","","","1398.7","","1398.7","0","     10.47","0,P,N","     21.40","0,P,N","314.9",",0","0",",0","16.60","0","25.16","0","8.03","0","19441","0"
"USC00043261","1969","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","922.1","","922.1","0","67","0","41","0","0","","0","0","0","0","25","0","0","0","218","0","116","0","-3.3","0,1228,+","0",",0,1231,+","0",",0,1231,+","61.5",",0,0225,","42.8","0,0722,","1887.4","0","0.0","0,1117","-3.3","0,1228","","","","","","","0.0","0,0305","-2.8","0,0204","","","","","1650.5","","1650.5","0","     10.33","0,P,N","     22.16","0,P,N","569.0",",0","0",",0","16.59","0","25.00","0","8.17","0","",""
"USC00043261","1970","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","1001.5","","1001.5","0","62","0","29","0","0","","0","0","0","0","22","0","0","0","232","0","120","0","-5.6","0,0105,","0",",0,1231,+","0",",0,1231,+","51.3",",0,0116,","43.9","0,0721,","2062.4","0","0.0","0,1215","-2.8","0,1225","","","","","","","0.0","0,0429","-3.3","0,0106","-5.6","0,0105","","","1418.6","","1418.6","0","     10.83","0,P,N","     23.16","0,P,N","420.5",",0","0",",0","17.11","0","26.02","0","8.20","0","28226","0"
"USC00043261","1971","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","925.4","","925.4","0","59","0","29","0","0","","0","0","0","0","34","0","0","0","199","0","114","0","-5.0","0,0226,","0",",0,1231,+","0",",0,1231,+","20.8",",0,1226,","43.3","0,0811,","","","-0.6","0,1029","-2.8","0,1208","","","","","","","0.0","0,0422","-2.2","0,0306","-5.0","0,0226","","","1645.8","","1645.8","0","     10.85","0,P,N","     22.20","0,P,N","244.3",",0","0",",0","15.80","0","24.20","0","7.40","0","28650","0"
"USC00043261","1972","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","973.2","","973.2","0","56","0","23","0","0","","0","0","0","0","38","0","1","0","224","0","108","0","-6.7","0,1210,","0",",0,1231,+","0",",0,1231,+","31.0",",0,1115,","45.6","0,0715,","2124.3","0","0.0","0,1030","-6.1","0,1209","-6.1","0,1209","-6.7","0,1210","","","0.0","0,0330","-2.2","0,0327","-4.4","0,0203","","","1666.5","","1666.5","0","     11.43","0,P,N","     22.09","0,P,N","224.3",",0","0",",0","16.39","0","24.15","0","8.62","0","30132","0"
"USC00043261","1973","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","897.0","","897.0","0","71","0","34","0","0","","0","0","0","0","31","0","0","0","204","0","109","0","-3.3","0,0107,","0",",0,1231,+","0",",0,1231,+","40.4",",0,1118,","43.3","0,0622,","1878.5","0","-2.8","0,1104","-2.8","0,1104","","","","","","","0.0","0,0420","-3.3","0,0107","","","","","1695.0","","1695.0","0","     11.66","0,P,N","     22.17","0,P,N","468.1",",0","0",",0","16.31","0","24.45","0","8.18","0","",""
"USC00043261","1974","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","912.4","","912.4","0","68","0","30","0","0","","0","0","0","0","24","0","0","0","211","0","126","0","-3.9","0,1227,+","0",",0,1231,+","0",",0,1231,+","33.8",",0,0402,","42.2","0,0726,","1929.5","0","-1.1","0,1123","-3.3","0,1225","","","","","","","0.0","0,0426","-2.2","0,0218","","","","","1650.7","","1650.7","0","     11.88","0,P,N","     23.75","0,P,N","344.8",",0","0",",0","16.49","0","25.20","0","7.78","0","27912","0"
"USC00043261","1975","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","826.4","","826.4","0","67","0","29","0","0","","0","0","0","0","54","0","0","0","192","0","120","0","-5.6","0,0128,","0",",0,1231,+","0",",0,1231,+","22.9",",0,1031,","43.9","0,0727,","1863.7","0","-1.1","0,1024","-4.4","0,1123","-4.4","0,1123","","","","","0.0","0,0506","-2.8","0,0222","-5.6","0,0128","","","1690.8","","1690.8","0","     10.88","0,P,N","     22.90","0,P,N","278.0",",0","0",",0","15.58","0","24.35","0","6.82","0","26043","0"
"USC00043261","1976","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","793.8","","793.8","0","41","0","24","0","0","","0","0","0","0","40","0","0","0","227","0","87","0","-5.6","0,0104,+","0",",0,1231,+","0",",0,1231,+","38.1",",0,0210,","42.8","0,0629,","2002.3","0","-0.6","0,1128","-2.2","0,1226","","","","","","","0.0","0,0417","-2.2","0,0416","-5.6","0,0104","","","1614.7","","1614.7","0","     11.18","0,P,N","     23.15","0,P,N","314.8",",0","0",",0","16.47","0","25.09","0","7.84","0","28065","0"
"USC00043261","1977","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","953.9","","953.9","0","48","0","21","0","0","","0","0","0","0","33","0","0","0","225","0","106","0","-5.0","0,0110,","0",",0,1231,+","0",",0,1231,+","47.5",",0,1218,","42.8","0,0801,","2192.9","0","0.0","0,1119","","","","","","","","","0.0","0,0330","-2.8","0,0314","-5.0","0,0110","","","1504.0","","1504.0","0","     11.13","0,P,N","     23.04","0,P,N","239.3",",0","0",",0","16.93","0","25.15","0","8.71","0","35472","0"
"USC00043261","1980","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","792.6","","792.6","0","42","0","30","0","0","","0","0","0","0","14","0","0","0","219","0","103","0","-2.8","0,1212,+","0",",0,1231,+","0",",0,1231,+","49.0",",0,0219,","43.9","0,0729,+","1760.2","0","-1.1","0,1126","-2.2","0,1208","","","","","","","-0.6","0,0317","","","","","","","","","","","     10.95","0,P,N","     22.37","0,P,N","323.2",",0","0",",0","16.65","0","25.36","0","7.94","0","29644","0"
"USC00043261","1981","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","959.3","","959.3","0","47","0","33","0","0","","0","0","0","0","6","0","0","0","231","0","122","0","-0.6","0,0201,+","0",",0,1231,+","0",",0,1231,+","26.4",",0,0320,","42.2","0,0809,","1846.5","0","","","","","","","","","","","-0.6","0,0201","","","","","","","1300.0","","1300.0","0","     10.87","0,P,N","     22.81","0,P,N","326.5",",0","0",",0","17.42","0","25.76","0","9.08","0","27335","0"
"USC00043261","1982","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","729.3","","729.3","0","69","0","45","0","","","","","0","0","28","0","0","0","202","0","91","0","-3.9","0,0118,+","","","","","37.8",",0,0105,","41.7","0,0801,","1602.2","0","-0.6","0,1208","-2.2","0,1225","","","","","","","-0.6","0,0407","-2.2","0,0123","","","","","1492.9","","1492.9","0","     10.07","0,P,N","     21.56","0,P,N","616.8",",0","","","15.73","0","23.51","0","7.94","0","22962","0"
"USC00043261","1983","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","804.8","","804.8","0","79","0","56","0","0","","0","0","0","0","12","0","0","0","200","0","97","0","-1.1","0,0121,+","0",",0,1231,+","0",",0,1231,+","34.3",",0,0123,","42.2","0,0808,+","1732.5","0","-0.6","0,1205","","","","","","","","","-0.6","0,0412","","","","","","","1660.6","","1660.6","0","     10.85","0,P,N","     21.91","0,P,N","734.1",",0","0",",0","16.35","0","24.05","0","8.65","0","30883","0"
"USC00043261","1984","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","1074.1","","1074.1","0","43","0","26","0","","","0","0","0","0","19","0","0","0","219","0","121","0","-2.2","0,0426,","","","0",",0,1231,+","18.3",",0,1220,","43.9","0,0707,","1976.1","0","-0.6","0,1110","","","","","","","","","0.0","0,0427","-2.2","0,0426","","","","","1417.2","","1417.2","0","     10.19","0,P,N","     22.31","0,P,N","214.4",",0","0",",0","16.83","0","25.11","0","8.56","0","28018","0"
"USC00043261","1985","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","798.9","","798.9","0","55","0","29","0","0","","0","0","0","0","48","0","0","0","228","0","98","0","-6.1","0,0203,","0",",0,1231,+","0",",0,1231,+","32.8",",0,1111,","41.7","0,0617,","1795.8","0","-0.6","0,1112","-2.8","0,1113","","","","","","","-2.2","0,0331","-2.2","0,0331","-6.1","0,0203","","","1687.2","","1687.2","0","      9.80","0,P,N","     21.50","0,P,N","283.0",",0","0",",0","15.71","0","24.05","0","7.38","0","25398","0"
"USC00043261","1986","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","824.6","","824.6","0","41","0","28","0","0","","0","0","0","0","7","0","0","0","248","0","109","0","-0.6","0,0209,+","0",",0,1231,+","0",",0,1231,+","40.9",",0,0213,","41.1","0,0805,+","1843.7","0","0.0","0,1130","","","","","","","","","0.0","0,0210","","","","","","","1391.9","","1391.9","0","     10.56","0,P,N","     22.45","0,P,N","300.2",",0","0",",0","17.32","0","25.60","0","9.04","0","25319","0"
"USC00043261","1987","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","969.3","","969.3","0","55","0","26","0","","","","","0","0","27","0","0","0","231","0","117","0","-5.6","0,1225,+","","","","","36.1",",0,0104,","42.2","0,0830,+","1866.0","0","0.0","0,1115","-2.8","0,1214","-5.6","0,1224","","","","","0.0","0,0321","-3.3","0,0120","","","","","1363.9","","1363.9","0","","","     22.21","0,P,N","269.1",",0","","","17.15","0","25.48","0","8.83","0","",""
"USC00043261","1988","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","1030.1","","1030.1","0","41","0","23","0","0","","0","0","0","0","27","0","0","0","245","0","122","0","-3.9","0,1226,+","0",",0,1231,+","0",",0,1231,+","34.5",",0,0420,","43.3","0,0719,","","","-0.6","0,1118","-3.9","0,1226","","","","","","","-1.1","0,0311","-2.2","0,0102","","","","","1297.8","","1297.8","0","","","","","281.5",",0","0",",0","17.60","0","26.11","0","9.09","0","26777","0"
