"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00043410","1960","32.81667","-116.96667","132.9","GILLESPIE FIELD, CA US","709.5","","709.5","0","37","0","17","0","0","","0","0","0","0","19","0","0","0","256","0","60","0","-4.4","0,0105,+","0",",0,1231,+","0",",0,1231,+","26.2",",0,1127,","40.6","0,0912,","-1.1","0,1207","-2.8","0,1209","","","-0.6","0,0225","-4.4","0,0105","-4.4","0,0105","","","","","230.7",",0","0",",0","17.59","0","25.40","0","9.77","0"
"USC00043410","1961","32.81667","-116.96667","132.9","GILLESPIE FIELD, CA US","581.3","","581.3","0","29","0","16","0","0","","0","0","0","0","9","0","0","0","263","0","45","0","-2.8","0,0108,","0",",0,1231,+","0",",0,1231,+","25.7",",0,0328,","39.4","0,1015,+","","","","","","","-1.1","0,0113","-2.8","0,0108","","","878.5","","878.5","0","148.8",",0","0",",0","17.53","0","25.05","0","10.00","0"
"USC00043410","1962","32.81667","-116.96667","132.9","GILLESPIE FIELD, CA US","537.5","","537.5","0","43","0","23","0","0","","0","0","0","0","12","0","0","0","246","0","43","0","-5.0","0,0111,","0",",0,1231,+","0",",0,1231,+","33.8",",0,0121,","37.8","0,0923,","-1.7","0,1227","-2.2","0,1228","","","0.0","0,0315","-3.3","0,0115","-4.4","0,0112","1064.0","","1064.0","0","251.8",",0","0",",0","16.99","0","24.40","0","9.58","0"
"USC00043410","1963","32.81667","-116.96667","132.9","GILLESPIE FIELD, CA US","576.7","","576.7","0","46","0","24","0","0","","0","0","0","0","23","0","0","0","279","0","33","0","-5.6","0,0113,","0",",0,1231,+","0",",0,1231,+","30.7",",0,0210,","43.9","0,0925,","0.0","0,1205","-2.8","0,1212","","","-2.2","0,0122","-2.2","0,0122","-5.0","0,0114","897.9","","897.9","0","274.7",",0","0",",0","17.34","0","25.10","0","9.58","0"
"USC00043410","1964","32.81667","-116.96667","132.9","GILLESPIE FIELD, CA US","579.8","","579.8","0","43","0","20","0","0","","0","0","0","0","43","0","0","0","252","0","53","0","-5.6","0,1214,","0",",0,1231,+","0",",0,1231,+","28.2",",0,0323,","39.4","0,1006,","-2.2","0,1115","-2.2","0,1115","-5.6","0,1214","-0.6","0,0309","-2.2","0,0215","-4.4","0,0109","1128.4","","1128.4","0","220.1",",0","0",",0","16.76","0","24.80","0","8.72","0"
"USC00043410","1965","32.81667","-116.96667","132.9","GILLESPIE FIELD, CA US","482.8","","482.8","0","55","0","35","0","0","","0","0","0","0","23","0","0","0","255","0","47","0","-4.4","0,0212,","0",",0,1231,+","0",",0,1231,+","47.8",",0,1123,","38.3","0,1022,+","-0.6","0,1219","","","","","-1.1","0,0305","-2.2","0,0217","-4.4","0,0212","1031.1","","1031.1","0","450.1",",0","0",",0","17.02","0","24.58","0","9.46","0"
"USC00043410","1966","32.81667","-116.96667","132.9","GILLESPIE FIELD, CA US","","","","","31","0","18","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","56.4",",0,1205,","","","","","","","","","","","","","","","","","","","235.4",",0","0",",0","","","","","",""
"USC00043410","1967","32.81667","-116.96667","132.9","GILLESPIE FIELD, CA US","749.9","","749.9","0","44","0","24","0","0","","0","0","0","0","16","0","0","0","262","0","53","0","-2.8","0,0107,","0",",0,1231,+","0","T,0,1213,","44.5",",0,0123,","40.0","0,0830,","-1.1","0,1214","","","","","-2.2","0,0222","-2.2","0,0222","","","951.5","","951.5","0","286.3",",0","0","T,0","17.71","0","25.16","0","10.26","0"
"USC00043410","1968","32.81667","-116.96667","132.9","GILLESPIE FIELD, CA US","596.1","","596.1","0","32","0","11","0","0","","0","0","0","0","26","0","0","0","283","0","40","0","-4.4","0,1221,","0",",0,1231,+","0",",0,1231,+","22.6",",0,0402,","38.9","0,0711,","-0.6","0,1203","-2.8","0,1218","-4.4","0,1221","-1.7","0,0130","-2.2","0,0108","","","775.3","","775.3","0","123.7",",0","0",",0","17.70","0","25.29","0","10.12","0"
"USC00043410","1969","32.81667","-116.96667","132.9","GILLESPIE FIELD, CA US","663.3","","663.3","0","54","0","37","0","0","","0","0","0","0","7","0","0","0","250","0","52","0","-3.9","0,1230,","0",",0,1231,+","0",",0,1231,+","52.8",",0,0114,","42.2","0,0822,","0.0","0,1215","-3.3","0,1229","","","-1.1","0,0130","","","","","896.0","","896.0","0","367.9",",0","0",",0","17.78","0","24.67","0","10.90","0"
"USC00043410","1970","32.81667","-116.96667","132.9","GILLESPIE FIELD, CA US","641.0","","641.0","0","32","0","20","0","0","","0","0","0","0","9","0","0","0","271","0","47","0","-5.0","0,0103,","0",",0,1231,+","0",",0,1231,+","31.2",",0,0301,","38.9","0,0704,","","","","","","","-1.7","0,0130","-4.4","0,0106","-4.4","0,0106","814.8","","814.8","0","244.7",",0","0",",0","17.69","0","25.02","0","10.36","0"
"USC00043410","1971","32.81667","-116.96667","132.9","GILLESPIE FIELD, CA US","675.1","","675.1","0","43","0","27","0","0","","0","0","0","0","20","0","0","0","222","0","53","0","-4.4","0,0107,+","0",",0,1231,+","0",",0,1231,+","17.8",",0,0508,","43.3","0,0913,","0.0","0,1029","","","","","-1.1","0,0303","-2.2","0,0108","-4.4","0,0107","988.1","","988.1","0","222.2",",0","0",",0","17.01","0","24.23","0","9.79","0"
"USC00043410","1972","32.81667","-116.96667","132.9","GILLESPIE FIELD, CA US","672.5","","672.5","0","41","0","17","0","0","","0","0","0","0","21","0","0","0","279","0","40","0","-5.0","0,0105,","0",",0,1231,+","0",",0,1231,+","21.8",",0,1111,","39.4","0,0730,","-1.7","0,1212","","","","","-1.1","0,0213","-3.9","0,0203","-5.0","0,0105","1032.6","","1032.6","0","170.4",",0","0",",0","17.67","0","24.75","0","10.58","0"
"USC00043410","1973","32.81667","-116.96667","132.9","GILLESPIE FIELD, CA US","524.6","","524.6","0","52","0","27","0","0","","0","0","0","0","10","0","0","0","237","0","34","0","-2.2","0,0106,","0",",0,1231,+","0",",0,1231,+","25.4",",0,0211,","40.6","0,0620,","0.0","0,1225","","","","","0.0","0,0128","-2.2","0,0106","","","1053.0","","1053.0","0","248.7",",0","0",",0","16.96","0","23.79","0","10.14","0"
"USC00043410","1974","32.81667","-116.96667","132.9","GILLESPIE FIELD, CA US","623.1","","623.1","0","38","0","18","0","0","","0","0","0","0","9","0","0","0","254","0","41","0","-5.0","0,1225,","0",",0,1231,+","0",",0,1231,+","46.2",",0,0105,","38.9","0,0628,","0.0","0,1210","-2.2","0,1224","-5.0","0,1225","0.0","0,0209","","","","","917.2","","917.2","0","266.7",",0","0",",0","17.46","0","24.48","0","10.45","0"
"USC00043410","1975","32.81667","-116.96667","132.9","GILLESPIE FIELD, CA US","508.5","","508.5","0","42","0","21","0","0","","0","0","0","0","19","0","0","0","251","0","36","0","-2.2","0,1216,+","0",",0,1231,+","0",",0,1231,+","28.4",",0,0306,","39.4","0,0924,","0.0","0,1120","-2.2","0,1216","","","-0.6","0,0223","-2.2","0,0103","","","1120.9","","1120.9","0","232.2",",0","0",",0","16.66","0","23.96","0","9.36","0"
"USC00043410","1976","32.81667","-116.96667","132.9","GILLESPIE FIELD, CA US","667.1","","667.1","0","34","0","21","0","0","","0","0","0","0","19","0","0","0","284","0","45","0","-4.4","0,0102,","0",",0,1231,+","0",",0,1231,+","36.1",",0,0209,","42.2","0,0627,","-1.7","0,1128","","","","","0.0","0,0113","-3.9","0,0103","-4.4","0,0102","902.2","","902.2","0","309.2",",0","0",",0","17.85","0","25.21","0","10.48","0"
"USC00043410","1977","32.81667","-116.96667","132.9","GILLESPIE FIELD, CA US","664.7","","664.7","0","43","0","21","0","0","","0","0","0","0","0","0","0","0","272","0","30","0","0.6","0,0315,+","0",",0,1231,+","0",",0,1231,+","38.1",",0,0817,","39.4","0,0726,","","","","","","","","","","","","","821.8","","821.8","0","262.8",",0","0",",0","18.08","0","25.13","0","11.03","0"
"USC00043410","1978","32.81667","-116.96667","132.9","GILLESPIE FIELD, CA US","","","","","69","0","46","0","0","","0","0","0","0","5","0","","","","","","","-3.9","0,1209,+","0",",0,1231,+","0",",0,1231,+","54.6",",0,0305,","","","0.0","0,1206","-2.2","0,1207","","","","","","","","","622.4","","622.4","0","584.8",",0","0",",0","","","","","11.16","0"
