"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"USC00447130","2008","38.5325","-77.8167","85.3","REMINGTON 2, VA US","97","0","69","0","0","","1","0","4","0","174","0","17","0","0",",0,1231,+","76",",0,0117,","85.1",",0,0420,","34.4","0,0610,+","1163.6",",0","76",",0","19.30","0"
"USC00447130","2009","38.5325","-77.8167","85.3","REMINGTON 2, VA US","108","0","87","0","","","4","0","","","","","","","","","305",",0,1219,","45.2",",0,1209,","","","1056.2",",0","645",",0","",""
