"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00306524","1893","42.483333","-76.7","316.4","PERRY CITY, NY US","195.9","","195.9","6","","","","","18","6","163","6","67","6","119","6","6","6","-25.6","6,0117,","","","35.0","6,0811,","0.0","6,0927","-4.4","6,1017","-4.4","6,1017","-7.2","6,1031","-9.4","6,1126","-0.6","6,0508","-5.6","6,0426","-5.6","6,0426","-12.8","6,0329","-12.8","6,0329","","","","","","","6.64","6","12.45","6","0.83","6"
"USC00306524","1894","42.483333","-76.7","316.4","PERRY CITY, NY US","248.3","","248.3","6","147","6","96","6","10","6","156","6","44","6","124","6","12","6","-30.0","6,0225,","55.9",",6,1227,","35.0","6,0727,+","-3.3","6,0926","-3.3","6,0926","-5.0","6,1111","-6.7","6,1112","-11.1","6,1119","-1.7","6,0529","-2.8","6,0515","-5.6","6,0415","-11.7","6,0403","-11.7","6,0403","4050.8","","4050.8","6","1080.8",",6","8.02","6","13.82","6","2.21","6"
"USC00306524","1895","42.483333","-76.7","316.4","PERRY CITY, NY US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4247.6","","4247.6","6","","","","","","","",""
"USC00306524","1896","42.483333","-76.7","316.4","PERRY CITY, NY US","253.6","","253.6","6","134","6","86","6","14","6","159","6","68","6","136","6","8","6","-28.9","6,0217,+","70.6",",6,1013,","33.9","6,0809,+","-2.8","6,1009","-2.8","6,1009","-5.6","6,1010","-7.8","6,1110","-10.0","6,1114","0.0","6,0423","-7.2","6,0409","-7.2","6,0409","-7.2","6,0409","-9.4","6,0404","","","","","930.6",",6","7.41","6","13.45","6","1.37","6"
"USC00306524","1897","42.483333","-76.7","316.4","PERRY CITY, NY US","176.4","","176.4","6","151","6","89","6","12","6","164","6","51","6","120","6","7","6","-25.0","6,0120,+","33.3",",6,0630,","36.1","6,0710,","-0.6","6,0922","-2.2","6,1003","-5.6","6,1010","-6.7","6,1119","-10.6","6,1123","-1.1","6,0522","-3.3","6,0508","-7.8","6,0421","-7.8","6,0421","-8.9","6,0420","4236.8","","4236.8","6","816.1",",6","7.35","6","13.42","6","1.28","6"
"USC00306524","1898","42.483333","-76.7","316.4","PERRY CITY, NY US","333.0","","333.0","6","151","6","102","6","10","6","161","6","45","6","128","6","23","6","-23.3","6,0202,","43.7",",6,0424,","36.1","6,0703,","0.0","6,0921","-3.9","6,1017","-4.4","6,1029","-7.8","6,1112","-9.4","6,1126","0.0","6,0712","-2.2","6,0428","-6.7","6,0409","-6.7","6,0409","-10.0","6,0406","3924.1","","3924.1","6","954.9",",6","8.33","6","14.30","6","2.36","6"
"USC00306524","1899","42.483333","-76.7","316.4","PERRY CITY, NY US","266.6","","266.6","6","117","6","80","6","22","6","169","6","50","6","140","6","14","6","-26.7","6,0212,+","50.0",",6,1101,","36.7","6,0704,","0.0","6,0907","-2.2","6,1001","-7.2","6,1003","-7.2","6,1003","-10.6","6,1205","0.0","6,0515","-3.9","6,0417","-6.1","6,0411","-10.0","6,0406","-10.0","6,0406","4190.7","","4190.7","6","762.9",",6","7.54","6","13.80","6","1.28","6"
"USC00306524","1900","42.483333","-76.7","316.4","PERRY CITY, NY US","375.7","","375.7","6","129","6","81","6","12","6","159","6","52","6","141","6","26","6","-24.4","6,0317,","58.9",",6,0301,","36.7","6,0810,+","0.0","6,0919","-5.6","6,1020","-5.6","6,1020","-6.7","6,1115","-11.1","6,1209","-1.1","6,0512","-2.2","6,0511","-4.4","6,0507","-8.9","6,0411","-8.9","6,0411","4162.3","","4162.3","6","886.5",",6","8.32","6","14.50","6","2.14","6"
"USC00306524","1901","42.483333","-76.7","316.4","PERRY CITY, NY US","275.2","","275.2","6","148","6","94","6","23","6","171","6","65","6","127","6","17","6","-23.3","6,0224,","52.6",",6,0705,","36.1","6,0702,+","-1.7","6,0920","-2.8","6,1007","-5.0","6,1026","-6.7","6,1103","-8.9","6,1111","-0.6","6,0516","-2.8","6,0417","-5.6","6,0412","-6.7","6,0404","-10.0","6,0317","3986.5","","3986.5","6","1108.2",",6","7.09","6","12.90","6","1.28","6"
"USC00306524","1902","42.483333","-76.7","316.4","PERRY CITY, NY US","137.9","","137.9","6","162","6","109","6","12","6","154","6","53","6","119","6","0","6","-23.3","6,0206,","49.3",",6,0730,","31.7","6,0714,","0.0","6,0915","-3.9","6,1010","-5.0","6,1022","-6.7","6,1108","-9.4","6,1129","0.0","6,0606","-3.3","6,0516","-4.4","6,0514","-6.7","6,0405","-11.7","6,0319","4186.9","","4186.9","6","1035.9",",6","7.33","6","13.13","6","1.53","6"
