"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00152740","1983","38.18333","-82.75","195.1","FALLSBURG 5 NW, KY US","2","0","38",",0,0212,+","84",",0"
