"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"USC00412769","1943","28.95","-96.68333","21.0","EDNA 3 SW, TX US","48","0","43","0","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","73.7",",0,0711,","","","","","","","968.5",",0","0",",0","",""
"USC00412769","1944","28.95","-96.68333","21.0","EDNA 3 SW, TX US","73","0","51","0","0","","0","0","","","","","","","0",",0,1231,+","15",",0,0114,","78.7",",0,0831,","","","","","","","1011.4",",0","15",",0","",""
"USC00412769","1945","28.95","-96.68333","21.0","EDNA 3 SW, TX US","64","0","45","0","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","153.7",",0,0420,","","","","","","","1090.3",",0","0",",0","",""
"USC00412769","1946","28.95","-96.68333","21.0","EDNA 3 SW, TX US","100","0","73","0","0","","0","0","","","","","","","0",",0,1231,+","0","T,0,1231,","92.7",",0,0703,","","","","","","","1445.3",",0","0","T,0","",""
"USC00412769","1948","28.95","-96.68333","21.0","EDNA 3 SW, TX US","79","0","56","0","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","50.0",",0,0202,","","","","","","","652.6",",0","0",",0","",""
"USC00412769","1949","28.95","-96.68333","21.0","EDNA 3 SW, TX US","82","0","65","0","1","","1","0","","","","","","","25",",0,0130,","25",",0,0130,","76.2",",0,1003,+","","","","","","","1174.8",",0","25",",0","",""
"USC00412769","1950","28.95","-96.68333","21.0","EDNA 3 SW, TX US","58","0","42","0","0","","0","0","","","","","","","0",",0,1231,+","0","T,0,1203,","57.9",",0,0420,","","","","","","","603.4",",0","0","T,0","",""
"USC00412769","1951","28.95","-96.68333","21.0","EDNA 3 SW, TX US","66","0","46","0","0","","1","0","","","","","","","0",",0,1231,+","43",",0,0129,","94.2",",0,1026,","","","","","","","727.3",",0","51",",0","",""
"USC00412769","1952","28.95","-96.68333","21.0","EDNA 3 SW, TX US","69","0","53","0","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","85.1",",0,0528,","","","","","","","1032.9",",0","0",",0","",""
"USC00412769","1954","28.95","-96.68333","21.0","EDNA 3 SW, TX US","43","0","35","0","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","75.2",",0,0512,","","","","","","","504.6",",0","0",",0","",""
"USC00412769","1955","28.95","-96.68333","21.0","EDNA 3 SW, TX US","72","0","49","0","0","","0","0","","","","","","","0",",0,1231,+","0","T,0,0518,","82.6",",0,0830,","","","","","","","804.3",",0","0","T,0","",""
"USC00412769","1956","28.95","-96.68333","21.0","EDNA 3 SW, TX US","59","0","33","0","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","46.7",",0,0118,","","","","","","","409.6",",0","0",",0","",""
"USC00412769","1957","28.95","-96.68333","21.0","EDNA 3 SW, TX US","90","0","58","0","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","94.0",",0,1015,","","","","","","","1243.8",",0","0",",0","",""
"USC00412769","1958","28.95","-96.68333","21.0","EDNA 3 SW, TX US","111","0","71","0","0","","1","0","","","","","","","0",",0,1231,+","89",",0,0212,","88.9",",0,0907,","","","","","","","1161.2",",0","89",",0","",""
"USC00412769","1959","28.95","-96.68333","21.0","EDNA 3 SW, TX US","108","0","62","0","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","93.0",",0,1004,","","","","","","","1113.7",",0","0",",0","",""
"USC00412769","1960","28.95","-96.68333","21.0","EDNA 3 SW, TX US","112","0","67","0","0","","1","0","","","","","","","0",",0,1231,+","114",",0,0212,","184.2",",0,0625,","","","","","","","1516.0",",0","114",",0","",""
"USC00412769","1961","28.95","-96.68333","21.0","EDNA 3 SW, TX US","99","0","57","0","0","","0","0","","","","","","","0",",0,1231,+","0","T,0,0126,","177.8",",0,0911,","","","","","","","1252.7",",0","0","T,0","",""
"USC00412769","1962","28.95","-96.68333","21.0","EDNA 3 SW, TX US","88","0","49","0","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","77.7",",0,1021,","","","","","","","896.0",",0","0",",0","",""
"USC00412769","1963","28.95","-96.68333","21.0","EDNA 3 SW, TX US","71","0","38","0","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","88.9",",0,1108,","","","","","","","709.1",",0","0",",0","",""
"USC00412769","1964","28.95","-96.68333","21.0","EDNA 3 SW, TX US","83","0","42","0","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","151.1",",0,0615,","","","","","","","847.8",",0","0",",0","",""
"USC00412769","1965","28.95","-96.68333","21.0","EDNA 3 SW, TX US","98","0","55","0","0","","0","0","","","","","","","0",",0,1231,+","0","T,0,0224,","78.7",",0,0330,","","","","","","","1002.8",",0","0","T,0","",""
"USC00412769","1966","28.95","-96.68333","21.0","EDNA 3 SW, TX US","98","0","64","0","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","61.0",",0,0425,","","","","","","","923.7",",0","0",",0","",""
"USC00412769","1967","28.95","-96.68333","21.0","EDNA 3 SW, TX US","74","0","41","0","0","","0","0","0","0","300","0","99","0","0",",0,1231,+","0",",0,1231,+","165.1",",0,0920,","38.9","0,0810,","626.8","","626.8","0","1032.3",",0","0",",0","27.29","0"
