"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1MDGR0004","2007","39.4854","-79.3183","761.1","MC HENRY 4.8 SSE, MD US","162","N","112","N","36","N","305",",N,0308,","96.8",",N,0821,","1381.7",",N","3070",",N"
"US1MDGR0004","2008","39.4854","-79.3183","761.1","MC HENRY 4.8 SSE, MD US","174","N","123","N","","","","","46.2",",N,0510,","1458.9",",N","",""
"US1MDGR0004","2009","39.4854","-79.3183","761.1","MC HENRY 4.8 SSE, MD US","170","N","110","N","","","","","54.9",",N,1024,","1246.2",",N","",""
"US1MDGR0004","2010","39.4854","-79.3183","761.1","MC HENRY 4.8 SSE, MD US","160","N","97","N","","","","","35.8",",N,1201,","1090.8",",N","",""
"US1MDGR0004","2011","39.4854","-79.3183","761.1","MC HENRY 4.8 SSE, MD US","183","N","121","N","","","","","71.9",",N,0619,","1568.7",",N","",""
"US1MDGR0004","2012","39.4854","-79.3183","761.1","MC HENRY 4.8 SSE, MD US","158","N","105","N","","","","","48.5",",N,1031,","1183.9",",N","",""
"US1MDGR0004","2013","39.4854","-79.3183","761.1","MC HENRY 4.8 SSE, MD US","183","N","109","N","","","","","66.8",",N,0813,","1357.8",",N","",""
"US1MDGR0004","2014","39.4854","-79.3183","761.1","MC HENRY 4.8 SSE, MD US","174","N","117","N","","","","","56.1",",N,0516,","1242.8",",N","",""
"US1MDGR0004","2015","39.4854","-79.3183","761.1","MC HENRY 4.8 SSE, MD US","177","N","117","N","","","","","51.3",",N,1001,","1337.9",",N","",""
"US1MDGR0004","2016","39.4854","-79.3183","761.1","MC HENRY 4.8 SSE, MD US","181","N","105","N","","","","","92.2",",N,0617,","1263.6",",N","",""
"US1MDGR0004","2017","39.4854","-79.3183","761.1","MC HENRY 4.8 SSE, MD US","194","N","126","N","","","","","94.0",",N,0729,","1641.9",",N","",""
