"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00218951","1941","44.083333","-92.033333","251.5","WHITEWATER STATE PARK, MN US","399.3","","399.3","6","16","6","149","6","51","6","144","6","18","6","-25.6","6,0219,","34.4","6,0725,+","-1.1","6,0929","-5.6","6,1028","-5.6","6,1028","-11.1","6,1123","-11.1","6,1123","0.0","6,0425","-6.7","6,0423","-6.7","6,0423","-6.7","6,0423","-20.0","6,0318","9.11","6","14.91","6","3.31","6"
