"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00096255","1901","30.9","-83.083333","58.5","NAYLOR, GA US","1211.1","","1211.1","6","90","6","87","6","0","6","45","6","0","6","259","6","99","6","-8.9","6,1222,+","61.0",",6,0531,","39.4","6,0712,","-3.9","6,1116","-3.9","6,1116","-5.0","6,1117","-7.8","6,1217","-8.9","6,1221","0.0","6,0322","-4.4","6,0307","-4.4","6,0307","","","1008.7","","1008.7","6","1494.7",",6","18.44","6","25.36","6","11.53","6"
"USC00096255","1902","30.9","-83.083333","58.5","NAYLOR, GA US","1573.5","","1573.5","6","78","6","67","6","0","6","38","6","0","6","277","6","142","6","-8.3","6,0114,","63.5",",6,0614,","38.9","6,0820,","-1.1","6,1128","-2.2","6,1226","-6.7","6,1227","-6.7","6,1227","","","-2.2","6,0225","-2.2","6,0225","-5.0","6,0211","-8.3","6,0114","1149.5","","1149.5","6","1394.0",",6","20.08","6","27.14","6","13.01","6"
"USC00096255","1903","30.9","-83.083333","58.5","NAYLOR, GA US","","","","","106","6","90","6","0","6","41","6","0","6","252","6","118","6","-7.2","6,1128,","83.8",",6,0915,","37.8","6,0723,","-1.1","6,1026","-3.3","6,1127","-7.2","6,1128","-7.2","6,1128","","","0.0","6,0223","-4.4","6,0217","-4.4","6,0217","","","733.8","","733.8","6","1481.8",",6","18.99","6","25.72","6","12.27","6"
