"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00023021","1951","33.58333","-102.23333","1014.1","REESE AFB, TX US","1030.4","","1030.4","X","39","X","22","X","3","","3","X","2","X","96","X","8","X","223","X","92","X","-21.1","X,0201,","76",",X,0214,+","76",",X,0213,+","59.4",",X,0822,","40.0","X,0620,","-4.4","X,1101","-4.4","X,1101","-4.4","X,1101","-7.2","X,1102","-9.4","X,1214","-1.7","X,0413","-2.8","X,0411","-4.4","X,0319","-12.2","X,0215","-12.2","X,0215","1878.0","","1878.0","X","375.1",",X","203",",X","15.60","X","23.34","X","7.86","X","","","",""
"USW00023021","1952","33.58333","-102.23333","1014.1","REESE AFB, TX US","970.9","","970.9","X","44","X","28","X","0","","0","X","0","X","88","X","3","X","218","X","95","X","-10.0","X,1225,","0","T,X,0225,+","0","T,X,1224,+","36.3",",X,0712,","38.9","X,0615,","0.0","X,1007","-3.3","X,1110","-4.4","X,1120","-7.8","X,1126","-10.0","X,1225","-2.8","X,0410","-2.8","X,0410","-9.4","X,0323","-9.4","X,0323","-9.4","X,0323","1860.8","","1860.8","X","310.9",",X","0","T,X","15.74","X","23.31","X","8.17","X","","","",""
"USW00023021","1953","33.58333","-102.23333","1014.1","REESE AFB, TX US","1091.2","","1091.2","X","36","X","19","X","1","","1","X","0","X","67","X","2","X","228","X","102","X","-13.9","X,1224,","25",",X,0224,","30",",X,0223,","72.6",",X,0722,","39.4","X,0614,","0.0","X,1110","-2.8","X,1120","-5.6","X,1122","-6.7","X,1212","-11.7","X,1223","-1.1","X,0418","-3.3","X,0305","-6.1","X,0304","-7.2","X,0223","-9.4","X,0222","1795.1","","1795.1","X","283.4",",X","30",",X","16.55","X","24.20","X","8.90","X","158","X","32.2","X"
"USW00023021","1954","33.58333","-102.23333","1014.1","REESE AFB, TX US","1050.7","","1050.7","X","25","X","16","X","5","","2","X","0","X","64","X","4","X","231","X","90","X","-15.6","X,1229,","152",",X,1229,","147",",X,1228,","47.8",",X,0511,","38.3","X,0726,","0.0","X,1102","-2.2","X,1129","-5.0","X,1209","-10.0","X,1228","-10.0","X,1228","-0.6","X,0401","-2.8","X,0331","-8.3","X,0314","-8.3","X,0314","-10.0","X,0122","1749.3","","1749.3","X","280.0",",X","188",",X","16.66","X","24.15","X","9.17","X","","","",""
"USW00023021","1955","33.58333","-102.23333","1014.1","REESE AFB, TX US","893.7","","893.7","X","57","X","26","X","2","","3","X","0","X","86","X","0","X","229","X","63","X","-11.7","X,0220,+","51",",X,1108,","51",",X,1107,","43.2",",X,1003,","38.3","X,0624,+","-0.6","X,1030","-2.8","X,1108","-7.2","X,1116","-7.2","X,1116","","","-0.6","X,0404","-6.1","X,0328","-6.1","X,0328","-7.8","X,0327","-11.7","X,0220","1814.1","","1814.1","X","348.8",",X","117",",X","15.70","X","23.14","X","8.26","X","360","X","30.8","X"
"USW00023021","1956","33.58333","-102.23333","1014.1","REESE AFB, TX US","1052.5","","1052.5","X","37","X","23","X","11","","4","X","0","X","87","X","5","X","229","X","105","X","-15.0","X,0206,","330",",X,0205,","130",",X,0204,","55.1",",X,0617,","38.3","X,0616,","0.0","X,1105","-2.2","X,1115","-5.6","X,1116","-7.2","X,1129","","","0.0","X,0317","-6.7","X,0316","-6.7","X,0316","-6.7","X,0316","-10.6","X,0210","1855.5","","1855.5","X","313.7",",X","326",",X","16.06","X","23.79","X","8.33","X","23","X","28.8","X"
"USW00023021","1957","33.58333","-102.23333","1014.1","REESE AFB, TX US","812.4","","812.4","X","78","X","49","X","3","","3","X","0","X","71","X","3","X","200","X","68","X","-17.2","X,1123,","203",",X,1122,","196",",X,1122,","61.0",",X,0517,","40.0","X,0630,+","0.0","X,1108","-5.6","X,1121","-5.6","X,1121","-14.4","X,1122","-14.4","X,1122","-1.1","X,0414","-2.8","X,0413","-6.7","X,0202","-6.7","X,0202","-10.0","X,0118","1812.9","","1812.9","X","629.4",",X","315",",X","15.21","X","21.85","X","8.57","X","270","X","26.7","X"
"USW00023021","1958","33.58333","-102.23333","1014.1","REESE AFB, TX US","990.6","","990.6","X","63","X","36","X","15","","6","X","0","X","92","X","5","X","196","X","76","X","-12.8","X,0212,","254",",X,0105,","432",",X,0105,","51.3",",X,0512,","40.0","X,0714,+","-0.6","X,1101","-2.2","X,1119","-7.2","X,1128","-7.2","X,1128","-8.9","X,1213","0.0","X,0410","-3.3","X,0318","-8.3","X,0313","-8.3","X,0313","-9.4","X,0302","2251.9","","2251.9","X","523.3",",X","1131",",X","14.99","X","21.58","X","8.40","X","293","X","26.2","X"
"USW00023021","1959","33.58333","-102.23333","1014.1","REESE AFB, TX US","865.9","","865.9","X","43","X","25","X","1","","0","X","1","X","94","X","4","X","210","X","63","X","-17.8","X,0104,","25",",X,0202,","18",",X,0201,","44.5",",X,0603,","38.3","X,0611,","-3.3","X,1105","-3.3","X,1105","-7.2","X,1106","-7.2","X,1106","-12.2","X,1117","-2.2","X,0413","-2.2","X,0413","-5.0","X,0306","-6.7","X,0206","-9.4","X,0202","1989.8","","1989.8","X","361.6",",X","34",",X","14.99","X","22.26","X","7.71","X","360","X","31.4","X"
"USW00023021","1960","33.58333","-102.23333","1014.1","REESE AFB, TX US","914.7","","914.7","X","62","X","36","X","15","","7","X","1","X","103","X","15","X","221","X","65","X","-20.6","X,0225,","152",",X,1210,+","130",",X,0224,","76.2",",X,1017,","39.4","X,0620,","-1.1","X,1109","-3.9","X,1110","-5.0","X,1129","","","","","0.0","X,0403","-2.2","X,0317","-8.3","X,0305","-8.3","X,0305","-11.1","X,0303","2204.2","","2204.2","X","618.0",",X","581",",X","14.96","X","21.88","X","8.03","X","270","X","32.9","X"
"USW00023021","1965","33.58333","-102.23333","1014.1","REESE AFB, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","280","X","27.2","X"
"USW00023021","1967","33.58333","-102.23333","1014.1","REESE AFB, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","290","X","26.7","X"
"USW00023021","1968","33.58333","-102.23333","1014.1","REESE AFB, TX US","","","","","","","","","7","","","","","","","","","","","","","","","","51",",X,0321,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113","X","30.3","X"
"USW00023021","1969","33.58333","-102.23333","1014.1","REESE AFB, TX US","","","","","","","","","1","","0","X","","","","","","","","","","","","","127",",X,0317,","13",",X,1229,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21",",X","","","","","","","260","X","26.2","X"
"USW00023021","1970","33.58333","-102.23333","1014.1","REESE AFB, TX US","","","","","51","X","19","X","2","","2","X","","","","","","","","","","","","","25",",X,0312,+","66",",X,0320,","26.7",",X,0306,","","","","","","","","","","","","","","","","","","","","","","","","","","","268.0",",X","109",",X","","","","","","","","","",""
