"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00409907","1902","36.33333","-86.68333","167.9","WORSHAM, TN US","94","6","72","6","80.3",",6,0329,","1252.8",",6"
"USC00409907","1906","36.33333","-86.68333","167.9","WORSHAM, TN US","108","6","86","6","68.8",",6,0929,","1356.3",",6"
"USC00409907","1909","36.33333","-86.68333","167.9","WORSHAM, TN US","89","6","68","6","101.6",",6,0223,","1192.1",",6"
"USC00409907","1912","36.33333","-86.68333","167.9","WORSHAM, TN US","98","6","80","6","102.9",",6,0401,","1467.9",",6"
"USC00409907","1913","36.33333","-86.68333","167.9","WORSHAM, TN US","87","6","69","6","139.2",",6,0107,","1402.5",",6"
"USC00409907","1914","36.33333","-86.68333","167.9","WORSHAM, TN US","84","6","74","6","64.3",",6,0505,","1037.8",",6"
"USC00409907","1917","36.33333","-86.68333","167.9","WORSHAM, TN US","92","6","74","6","43.7",",6,0104,","1106.8",",6"
"USC00409907","1918","36.33333","-86.68333","167.9","WORSHAM, TN US","96","6","81","6","53.3",",6,0128,","1076.7",",6"
"USC00409907","1919","36.33333","-86.68333","167.9","WORSHAM, TN US","99","6","82","6","91.4",",6,0101,","1619.5",",6"
"USC00409907","1921","36.33333","-86.68333","167.9","WORSHAM, TN US","108","6","82","6","55.1",",6,0322,","1156.6",",6"
"USC00409907","1922","36.33333","-86.68333","167.9","WORSHAM, TN US","114","6","89","6","67.3",",6,0502,+","1290.0",",6"
"USC00409907","1927","36.33333","-86.68333","167.9","WORSHAM, TN US","98","6","80","6","73.4",",6,0313,","1301.6",",6"
"USC00409907","1930","36.33333","-86.68333","167.9","WORSHAM, TN US","92","6","67","6","94.0",",6,0518,","1056.5",",6"
"USC00409907","1931","36.33333","-86.68333","167.9","WORSHAM, TN US","93","6","72","6","49.8",",6,1213,","1120.8",",6"
"USC00409907","1933","36.33333","-86.68333","167.9","WORSHAM, TN US","84","6","73","6","58.4",",6,0505,","1501.9",",6"
"USC00409907","1935","36.33333","-86.68333","167.9","WORSHAM, TN US","108","6","93","6","68.6",",6,0721,","1387.5",",6"
"USC00409907","1937","36.33333","-86.68333","167.9","WORSHAM, TN US","128","6","103","6","91.9",",6,0117,","1564.2",",6"
"USC00409907","1939","36.33333","-86.68333","167.9","WORSHAM, TN US","89","6","76","6","60.5",",6,0713,","1152.1",",6"
"USC00409907","1940","36.33333","-86.68333","167.9","WORSHAM, TN US","98","6","81","6","52.1",",6,1101,","1132.7",",6"
"USC00409907","1942","36.33333","-86.68333","167.9","WORSHAM, TN US","113","6","84","6","90.7",",6,0709,","1304.0",",6"
"USC00409907","1943","36.33333","-86.68333","167.9","WORSHAM, TN US","91","6","74","6","69.1",",6,0319,","1103.1",",6"
