"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00183150","1897","39.7","-78.6","243.8","FLINTSTONE, MD US","3","6","127","6","14","6","165","6","29","6","-21.1","6,0131,","36.7","6,0916,","-2.2","6,0921","-2.2","6,0921","-5.6","6,1018","-8.3","6,1128","-12.8","6,1224","0.0","6,0602","-6.7","6,0421","-6.7","6,0421","-6.7","6,0421","-12.8","6,0228","10.97","6","18.08","6","3.87","6"
