"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00024163","1999","46.26667","-119.11667","124.1","PASCO TRI CITIES AIRPORT, WA US","3.3","W","347.9","","347.9","W","55","W","14","W","","","","","0","W","103","W","4","W","153","W","48","W","-6.7","W,0125,","","","","","9.1",",W,1027,","39.4","W,0728,","-0.6","W,0927","-2.2","W,0928","-5.0","W,1016","","","","","-1.1","W,0511","-2.2","W,0505","-5.6","W,0402","-6.7","W,0125","","","2672.8","","2672.8","W","102.4",",W","","","11.94","W","19.47","W","4.42","W","220","W","320","W","20.6","W","40.2","W"
"USW00024163","2000","46.26667","-119.11667","124.1","PASCO TRI CITIES AIRPORT, WA US","2.7","W","","","","","74","W","32","W","","","","","0","W","125","W","","","","","","","-11.7","W,1214,","","","","","17.0",",W,1108,","","","-2.2","W,0923","-2.2","W,0923","-4.4","W,1110","-8.3","W,1111","-9.4","W,1211","-0.6","W,0507","-3.3","W,0407","-4.4","W,0330","-7.2","W,0219","","","2659.6","","2659.6","W","211.4",",W","","","","","","","4.18","W","240","W","240","W","18.3","W","23.2","W"
"USW00024163","2001","46.26667","-119.11667","124.1","PASCO TRI CITIES AIRPORT, WA US","2.9","W","389.9","","389.9","W","83","W","27","W","","","","","0","W","117","W","5","W","156","W","53","W","-10.0","W,1229,","","","","","10.7",",W,1116,","40.6","W,0704,","-0.6","W,1010","-2.2","W,1106","-4.4","W,1107","-6.7","W,1108","-9.4","W,1228","-1.1","W,0506","-2.2","W,0414","-4.4","W,0321","-6.7","W,0301","-9.4","W,0228","","","","","176.1",",W","","","11.69","W","18.96","W","4.43","W","210","W","280","W","23.2","W","98.3","W"
"USW00024163","2002","46.26667","-119.11667","124.1","PASCO TRI CITIES AIRPORT, WA US","2.9","W","400.4","","400.4","W","75","W","22","W","","","","","0","W","117","W","3","W","159","W","52","W","-12.8","W,1031,","","","","","14.0",",W,0223,","42.8","W,0713,+","-0.6","W,1001","-2.2","W,1011","-4.4","W,1013","-6.7","W,1026","-8.9","W,1030","-1.7","W,0508","-3.3","W,0424","-4.4","W,0403","-7.8","W,0303","-8.9","W,0302","2762.0","","2762.0","W","166.7",",W","","","11.62","W","19.16","W","4.06","W","230","W","230","W","26.8","W","34.0","W"
"USW00024163","2003","46.26667","-119.11667","124.1","PASCO TRI CITIES AIRPORT, WA US","3.0","W","497.5","","497.5","W","79","W","28","W","","","","","0","W","93","W","2","W","173","W","65","W","-16.7","W,1229,","","","","","18.5",",W,1213,","41.7","W,0730,","0.0","W,1024","-10.6","W,1031","-10.6","W,1031","-10.6","W,1031","-10.6","W,1031","0.0","W,0519","-2.2","W,0404","-4.4","W,0228","-8.9","W,0226","-8.9","W,0226","2577.5","","2577.5","W","187.1",",W","","","12.72","W","20.06","W","5.38","W","250","W","250","W","19.7","W","24.1","W"
"USW00024163","2004","46.26667","-119.11667","124.1","PASCO TRI CITIES AIRPORT, WA US","2.8","W","494.8","","494.8","W","83","W","29","W","","","","","2","W","109","W","9","W","184","W","57","W","-28.3","W,0104,","","","","","15.0",",W,0608,","40.0","W,0813,+","-1.7","W,1025","-3.3","W,1101","-5.6","W,1104","-7.2","W,1128","","","0.0","W,0411","-3.9","W,0313","-6.1","W,0211","-7.8","W,0110","-12.2","W,0108","2724.7","","2724.7","W","201.9",",W","","","12.30","W","19.53","W","5.07","W","240","W","230","W","20.6","W","24.6","W"
"USW00024163","2005","46.26667","-119.11667","124.1","PASCO TRI CITIES AIRPORT, WA US","2.7","B","414.7","","414.7","B","68","B","22","B","","","","","0","B","106","B","24","B","174","B","53","B","-15.0","B,1218,","","","","","18.3",",B,0930,","40.0","B,0728,","-1.1","B,1027","-3.3","B,1108","-5.0","B,1109","-7.2","B,1128","-9.4","B,1207","0.0","W,0419","-2.2","W,0331","-5.6","W,0314","-6.7","W,0224","-10.0","W,0217","2635.8","","2635.8","B","193.7",",B","","","11.87","B","19.18","B","4.55","B","230","B","240","B","17.0","B","20.1","B"
"USW00024163","2006","46.26667","-119.11667","124.1","PASCO TRI CITIES AIRPORT, WA US","2.9","W","479.3","","479.3","W","82","W","35","W","","","","","0","W","106","W","14","W","159","W","61","W","-14.9","W,0219,","","","","","14.0",",W,1214,","44.4","W,0723,","0.0","W,1011","-6.6","W,1030","-6.6","W,1030","-9.9","W,1031","-9.9","W,1031","0.0","W,0513","-2.7","W,0319","-6.0","W,0313","-10.5","W,0220","-10.5","W,0220","2705.2","","2705.2","W","241.0",",W","","","12.17","W","19.52","W","4.81","W","230","W","230","W","21.0","W","27.3","W"
"USW00024163","2007","46.26667","-119.11667","124.1","PASCO TRI CITIES AIRPORT, WA US","2.8","W","414.8","","414.8","W","67","W","22","W","","","","","0","W","118","W","16","W","163","W","50","W","-14.9","W,0117,","","","","","10.9",",W,0605,","40.6","W,0705,","-1.0","W,1025","-4.3","W,1026","-6.0","W,1027","-7.1","W,1114","-11.0","W,1210","-2.1","W,0420","-5.5","W,0403","-5.5","W,0403","-8.8","W,0203","-11.0","W,0202","2837.7","","2837.7","W","159.7",",W","","","11.76","W","19.10","W","4.43","W","230","W","220","W","20.1","W","24.6","W"
"USW00024163","2008","46.26667","-119.11667","124.1","PASCO TRI CITIES AIRPORT, WA US","2.8","W","376.0","","376.0","W","76","W","17","W","","","","","2","W","136","W","16","W","156","W","45","W","-21.0","W,1216,","","","","","16.3",",W,0127,","40.6","W,0629,","0.0","W,1008","-5.5","W,1012","-5.5","W,1012","-7.1","W,1205","-9.3","W,1214","0.0","W,0509","-3.2","W,0426","-4.9","W,0403","-16.0","W,0128","-16.0","W,0128","2916.2","","2916.2","W","161.9",",W","","","11.10","W","18.61","W","3.58","W","80","W","90","W","22.8","W","31.7","W"
