"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00012917","1948","29.95056","-94.02056","4.9","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","1545.6","","1545.6","0","98","0","57","0","1","","1","0","0","0","20","0","1","0","278","0","89","0","-8.3","0,0124,","25",",0,0123,","36",",0,0123,","66.3",",0,0223,","37.8","0,0731,","0.0","0,1120","","","","","","","","","0.0","0,0313","-2.2","0,0312","-8.3","0,0124","-8.3","0,0124","","","","","","","814.8",",0","","","36",",0","20.10","0","25.64","0","14.56","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1949","29.95056","-94.02056","4.9","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","1516.6","","1516.6","0","135","0","94","0","1","","1","0","0","0","8","0","1","0","272","0","72","0","-9.4","0,0131,","51",",0,0130,","46",",0,0130,","175.0",",0,1003,","36.1","0,0820,+","-2.2","0,1216","-2.2","0,1216","","","","","","","-6.1","0,0201","-6.1","0,0201","-6.1","0,0201","-9.4","0,0131","-9.4","0,0131","730.8","","730.8","0","1945.4",",0","","","46",",0","20.47","0","25.49","0","15.46","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1950","29.95056","-94.02056","4.9","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","1492.8","","1492.8","0","101","0","68","0","0","","0","0","0","0","9","0","0","0","297","0","74","0","-8.3","0,1207,","0",",0,1231,+","0","T,0,1203,+","114.8",",0,0620,","36.1","0,0818,","0.0","0,1105","-3.9","0,1125","-5.6","0,1206","-8.3","0,1207","","","","","","","","","","","","","595.9","","595.9","0","1295.2",",0","","","0","T,0","20.56","0","26.14","0","14.98","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1951","29.95056","-94.02056","4.9","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","1592.4","","1592.4","0","112","0","64","0","0","","0","0","0","0","23","0","4","0","291","0","96","0","-10.6","0,0202,","0","T,0,0203,+","20",",0,0131,","131.6",",0,0921,","38.3","0,0816,+","-0.6","0,1102","-2.2","0,1118","-4.4","0,1216","","","","","-0.6","0,0314","-2.2","0,0204","-8.3","0,0203","-8.3","0,0203","-10.6","0,0202","858.0","","858.0","0","1077.8",",0","","","20",",0","20.38","0","25.94","0","14.82","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1952","29.95056","-94.02056","4.9","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","1346.9","","1346.9","0","96","0","59","0","0","","0","0","0","0","5","0","0","0","280","0","92","0","-4.4","0,1215,","0",",0,1231,+","0","T,0,0404,","239.0",",0,0201,","35.0","0,1002,+","0.0","0,1121","-4.4","0,1215","-4.4","0,1215","","","","","","","","","","","","","","","680.4","","680.4","0","1480.7",",0","","","0","T,0","19.91","0","25.72","0","14.09","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1953","29.95056","-94.02056","4.9","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","1608.0","","1608.0","0","99","0","66","0","0","","0","0","0","0","6","0","0","0","283","0","100","0","-3.3","0,1224,","0","T,0,1203,","0","T,0,1225,+","89.7",",0,0518,","36.1","0,0621,","-1.1","0,1215","-3.3","0,1224","","","","","","","-2.2","0,0118","-2.2","0,0118","","","","","","","767.5","","767.5","0","1163.6",",0","","","0","T,0","20.68","0","26.00","0","15.36","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1954","29.95056","-94.02056","4.9","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","1608.1","","1608.1","0","76","0","45","0","0","","0","0","0","0","5","0","0","0","289","0","104","0","-3.3","0,0122,","0",",0,1231,+","0","T,0,0121,","182.4",",0,0525,","37.8","0,0630,","-0.6","0,1230","","","","","","","","","-1.1","0,0208","-3.3","0,0122","","","","","","","788.6","","788.6","0","840.4",",0","","","0","T,0","20.79","0","26.31","0","15.26","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1955","29.95056","-94.02056","4.9","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","1624.7","","1624.7","0","99","0","65","0","0","","0","0","0","0","9","0","0","0","274","0","72","0","-4.4","0,1216,","0",",0,1231,+","0",",0,1231,+","84.1",",0,0828,","36.1","0,0711,","-1.1","0,1129","-4.4","0,1216","-4.4","0,1216","","","","","-1.1","0,0327","-3.3","0,0211","","","","","","","760.7","","760.7","0","1308.3",",0","","","0",",0","20.57","0","25.68","0","15.46","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1956","29.95056","-94.02056","4.9","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","1588.0","","1588.0","0","88","0","57","0","0","","0","0","0","0","8","0","0","0","287","0","91","0","-1.7","0,1127,","0",",0,1231,+","0",",0,1231,+","120.9",",0,1222,","36.7","0,0804,","-1.7","0,1127","","","","","","","","","-0.6","0,0308","","","","","","","","","782.1","","782.1","0","1096.1",",0","","","0",",0","20.72","0","26.24","0","15.19","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1957","29.95056","-94.02056","4.9","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","1555.3","","1555.3","0","120","0","68","0","0","","0","0","0","0","5","0","0","0","279","0","76","0","-3.9","0,1212,+","0",",0,1231,+","0",",0,1231,+","186.7",",0,0627,","35.6","0,0729,+","-2.2","0,1211","-2.2","0,1211","","","","","","","0.0","0,0308","-2.2","0,0118","","","","","","","587.7","","587.7","0","1684.0",",0","","","0",",0","20.81","0","25.50","0","16.12","0","","","","","","","","","","","","","","","","","","","","","",""
