"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1MDBC0001","2009","39.3578","-76.5532","93.9","HAMILTON 0.3 NE, MD US","130","N","86","N","51.3",",N,0912,","1417.1",",N"
"US1MDBC0001","2013","39.3578","-76.5532","93.9","HAMILTON 0.3 NE, MD US","118","N","76","N","96.0",",N,0611,","1176.9",",N"
