"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00475910","1899","43.95","-88.08333","280.1","NEW HOLSTEIN, WI US","30","6","147","6","76","6","146","6","15","6","-35.6","6,0210,","34.4","6,0830,+","0.0","6,0914","-2.8","6,0929","-5.0","6,0930","-6.7","6,1103","-13.3","6,1205","0.0","6,0521","-3.9","6,0409","-4.4","6,0404","-11.1","6,0402","-11.1","6,0402","6.73","6","13.03","6","0.44","6"
