"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00043862","1907","37.683333","-122.083333","39.3","HAYWARD, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","819.0","","819.0","6","","","","","",""
"USC00043862","1924","37.683333","-122.083333","39.3","HAYWARD, CA US","61.9","","61.9","6","0","6","35","6","0","6","180","6","9","6","-5.0","6,1226,+","37.2","6,0620,","0.0","6,1111","-3.9","6,1217","-4.4","6,1219","0.0","6,0330","-2.2","6,0122","-5.0","6,0102","","","","","13.36","6","20.68","6","6.04","6"
"USC00043862","1925","37.683333","-122.083333","39.3","HAYWARD, CA US","59.8","","59.8","6","0","6","30","6","0","6","166","6","9","6","-2.2","6,0112,","38.9","6,0624,","-0.6","6,1104","","","","","-0.6","6,0313","-2.2","6,0112","","","1882.3","","1882.3","6","13.62","6","20.33","6","6.92","6"
