"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00041288","1904","32.6881","-115.4644","3.7","CALEXICO, CA US","1855.8","","1855.8","6","","","","","","","","","0","6","20","6","0","6","303","6","158","6","-2.2","6,0130,+","","","","","","","44.4","6,0711,","-0.6","6,1228","","","","","0.0","6,0212","-2.2","6,0130","","","","","","","","","","","21.54","6","29.77","6","13.30","6"
"USC00041288","1905","32.6881","-115.4644","3.7","CALEXICO, CA US","1795.5","","1795.5","6","28","6","20","6","","","","","0","6","5","6","0","6","274","6","150","6","-1.7","6,1224,","","","","","38.1",",6,0110,","47.2","6,0706,","-1.7","6,1224","","","","","0.0","6,0214","","","","","579.2","","579.2","6","236.9",",6","","","21.48","6","28.62","6","14.33","6"
"USC00041288","1906","32.6881","-115.4644","3.7","CALEXICO, CA US","1880.2","","1880.2","6","","","","","","","","","0","6","2","6","0","6","286","6","144","6","0.0","6,1130,+","","","","","","","44.4","6,0811,","0.0","6,1130","","","","","0.0","6,0103","","","","","629.6","","629.6","6","","","","","21.68","6","28.52","6","14.85","6"
"USC00041288","1907","32.6881","-115.4644","3.7","CALEXICO, CA US","1714.1","","1714.1","6","","","","","","","","","0","6","2","6","0","6","310","6","140","6","0.0","6,0103,+","","","","","","","44.4","6,0703,+","","","","","","","0.0","6,0103","","","","","641.2","","641.2","6","","","","","21.52","6","28.94","6","14.10","6"
"USC00041288","1908","32.6881","-115.4644","3.7","CALEXICO, CA US","","","","","15","6","11","6","","","","","","","","","","","","","","","","","","","","","14.2",",6,0810,","","","","","","","","","","","","","","","","","","","85.4",",6","","","","","","","",""
"USC00041288","1909","32.6881","-115.4644","3.7","CALEXICO, CA US","1885.9","","1885.9","6","6","6","6","6","","","","","0","6","6","6","0","6","301","6","156","6","-4.4","6,1224,","","","","","63.5",",6,0816,","44.4","6,0811,","-1.7","6,1204","-3.3","6,1219","-4.4","6,1224","","","","","","","","","","","100.0",",6","","","21.72","6","29.42","6","14.02","6"
"USC00041288","1910","32.6881","-115.4644","3.7","CALEXICO, CA US","2341.4","","2341.4","6","3","6","1","6","","","","","0","6","8","6","0","6","317","6","186","6","-4.4","6,0106,","","","","","13.2",",6,0913,","46.7","6,0720,+","","","","","","","0.0","6,0218","-2.2","6,0109","-4.4","6,0106","705.3","","705.3","6","16.2",",6","","","23.10","6","31.36","6","14.83","6"
"USC00041288","1911","32.6881","-115.4644","3.7","CALEXICO, CA US","1962.0","","1962.0","6","8","6","6","6","","","","","0","6","18","6","0","6","284","6","167","6","-3.9","6,1228,+","","","","","15.7",",6,0204,","45.0","6,0715,","-2.2","6,1128","-2.2","6,1128","","","0.0","6,0217","-2.2","6,0103","","","569.7","","569.7","6","59.7",",6","","","21.61","6","29.64","6","13.57","6"
"USC00041288","1912","32.6881","-115.4644","3.7","CALEXICO, CA US","1708.5","","1708.5","6","","","","","","","","","0","6","10","6","0","6","305","6","140","6","-2.8","6,0103,+","","","","","","","44.4","6,0807,+","0.0","6,1221","-2.2","6,1223","","","-2.8","6,0103","-2.8","6,0103","","","760.4","","760.4","6","","","","","21.11","6","28.93","6","13.28","6"
"USC00041288","1913","32.6881","-115.4644","3.7","CALEXICO, CA US","1779.6","","1779.6","6","12","6","6","6","","","","","0","6","14","6","0","6","282","6","154","6","-6.1","6,0107,","","","","","15.2",",6,0824,","46.1","6,0709,","-0.6","6,1221","","","","","0.0","6,0325","-5.0","6,0122","-5.0","6,0122","767.1","","767.1","6","47.9",",6","","","21.05","6","29.17","6","12.93","6"
"USC00041288","1914","32.6881","-115.4644","3.7","CALEXICO, CA US","1983.0","","1983.0","6","","","","","","","","","0","6","8","6","0","6","300","6","171","6","-3.3","6,1213,","","","","","","","45.0","6,0803,","0.0","6,1208","-3.3","6,1213","","","0.0","6,0129","","","","","614.6","","614.6","6","","","","","22.07","6","30.33","6","13.80","6"
"USC00041288","1915","32.6881","-115.4644","3.7","CALEXICO, CA US","1906.4","","1906.4","6","","","","","","","","","0","6","11","6","0","6","314","6","175","6","-2.2","6,1217,","","","","","","","47.2","6,0819,","0.0","6,1114","-2.2","6,1217","","","-0.6","6,0119","","","","","620.3","","620.3","6","","","","","21.77","6","30.62","6","12.92","6"
"USC00041288","1916","32.6881","-115.4644","3.7","CALEXICO, CA US","1915.2","","1915.2","6","","","","","","","","","0","6","29","6","0","6","321","6","180","6","-3.9","6,1211,+","","","","","","","46.7","6,0615,","-0.6","6,1113","-3.9","6,1209","","","-1.7","6,0202","-2.2","6,0113","","","581.5","","581.5","6","","","","","21.75","6","31.00","6","12.49","6"
"USC00041288","1917","32.6881","-115.4644","3.7","CALEXICO, CA US","1894.4","","1894.4","6","","","","","","","","","0","6","8","6","0","6","322","6","166","6","-1.1","6,0105,","","","","","","","47.2","6,0616,","-0.6","6,1211","","","","","0.0","6,0304","","","","","868.3","","868.3","6","","","","","21.73","6","30.93","6","12.53","6"
"USC00041288","1918","32.6881","-115.4644","3.7","CALEXICO, CA US","","","","","","","","","","","","","0","6","21","6","","","","","","","-3.3","6,0111,","","","","","","","","","0.0","6,1127","-2.2","6,1231","","","-0.6","6,0203","-2.2","6,0202","","","510.8","","510.8","6","","","","","","","","","12.94","6"
"USC00041288","1919","32.6881","-115.4644","3.7","CALEXICO, CA US","","","","","","","","","","","","","0","6","16","6","","","","","","","-4.4","6,0101,","","","","","","","","","-0.6","6,1129","","","","","0.0","6,0225","-2.2","6,0116","-4.4","6,0101","","","","","","","","","","","","","12.86","6"
"USC00041288","1920","32.6881","-115.4644","3.7","CALEXICO, CA US","1744.8","","1744.8","6","","","","","","","","","0","6","4","6","0","6","314","6","156","6","-1.7","6,1214,","","","","","","","46.1","6,0708,","-1.1","6,1207","","","","","","","","","","","592.3","","592.3","6","","","","","21.12","6","29.58","6","12.67","6"
"USC00041288","1921","32.6881","-115.4644","3.7","CALEXICO, CA US","1874.9","","1874.9","6","","","","","","","","","0","6","6","6","0","6","312","6","176","6","-2.2","6,0112,","","","","","","","43.9","6,0722,","0.0","6,1119","","","","","0.0","6,0216","-2.2","6,0112","","","769.0","","769.0","6","","","","","21.78","6","30.62","6","12.93","6"
