"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00026840","1974","33.8555","-111.3063","708.7","PUNKIN CENTER, AZ US","1299.0","","1299.0","0","37","0","25","0","0","","0","0","0","0","84","0","0","0","239","0","137","0","-7.8","0,1224,","0",",0,1231,+","0","T,0,1227,+","40.9",",0,1029,","46.1","0,0624,","-2.2","0,1124","-2.2","0,1124","-4.4","0,1130","-7.8","0,1224","","","0.0","0,0311","-3.9","0,0307","-6.1","0,0305","-7.2","0,0209","1489.2","","1489.2","0","326.8",",0","0","T,0","17.60","0","27.49","0","7.71","0"
"USC00026840","1975","33.8555","-111.3063","708.7","PUNKIN CENTER, AZ US","1121.2","","1121.2","0","51","0","33","0","0","","0","0","0","0","110","0","0","0","234","0","130","0","-7.8","0,0105,+","0",",0,1231,+","0",",0,1231,+","45.2",",0,1129,","43.3","0,0805,+","-1.7","0,1025","-2.2","0,1114","-4.4","0,1120","","","","","-0.6","0,0506","-2.8","0,0402","-6.7","0,0223","-6.7","0,0223","1786.2","","1786.2","0","393.6",",0","0",",0","16.55","0","26.57","0","6.53","0"
"USC00026840","1977","33.8555","-111.3063","708.7","PUNKIN CENTER, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1633.3","","1633.3","0","","","","","","","","","",""
"USC00026840","1978","33.8555","-111.3063","708.7","PUNKIN CENTER, AZ US","1306.9","","1306.9","0","68","0","52","0","0","","0","0","0","0","51","0","0","0","241","0","144","0","-9.4","0,1209,","0",",0,1231,+","0",",0,1231,+","98.0",",0,1218,","43.9","0,0721,+","-0.6","0,1128","-2.8","0,1203","-6.7","0,1207","-6.7","0,1207","-9.4","0,1209","0.0","0,0223","-2.8","0,0220","-4.4","0,0126","","","","","","","990.6",",0","0",",0","17.99","0","26.95","0","9.04","0"
"USC00026840","1979","33.8555","-111.3063","708.7","PUNKIN CENTER, AZ US","1181.2","","1181.2","0","50","0","33","0","","","","","0","0","87","0","0","0","239","0","124","0","-7.8","0,0102,","","","","","50.8",",0,0329,+","44.4","0,0629,","-0.6","0,1031","-2.2","0,1120","-4.4","0,1121","-6.7","0,1202","","","-1.7","0,0411","-2.2","0,0218","-6.7","0,0201","-6.7","0,0201","1598.7","","1598.7","0","449.9",",0","","","17.23","0","26.83","0","7.62","0"
"USC00026840","1980","33.8555","-111.3063","708.7","PUNKIN CENTER, AZ US","","","","","47","0","32","0","0","","0","0","0","0","57","0","0","0","253","0","132","0","-5.0","0,0106,+","0",",0,1231,+","0",",0,1231,+","50.8",",0,0220,","45.0","0,0630,","0.0","0,1030","-4.4","0,1117","-4.4","0,1117","","","","","0.0","0,0403","-2.8","0,0213","-4.4","0,0211","","","1473.2","","1473.2","0","581.1",",0","0",",0","17.80","0","27.41","0","8.20","0"
"USC00026840","1981","33.8555","-111.3063","708.7","PUNKIN CENTER, AZ US","","","","","48","0","29","0","0","","0","0","0","0","54","0","0","0","262","0","138","0","-6.1","0,1224,+","0",",0,1231,+","0",",0,1231,+","68.1",",0,1003,","44.4","0,0706,+","-2.2","0,1120","-2.2","0,1120","-5.0","0,1126","","","","","-2.2","0,0225","-2.2","0,0225","-5.0","0,0207","","","","","","","386.4",",0","0",",0","18.97","0","28.31","0","9.63","0"
"USC00026840","1982","33.8555","-111.3063","708.7","PUNKIN CENTER, AZ US","","","","","","","","","0","","0","0","","","","","0","0","234","0","125","0","","","0",",0,1231,+","0",",0,1231,+","","","43.3","0,0903,","","","","","","","","","","","","","","","","","","","","","","","","","0",",0","","","26.18","0","",""
"USC00026840","1983","33.8555","-111.3063","708.7","PUNKIN CENTER, AZ US","1400.3","","1400.3","0","67","0","57","0","0","","0","0","0","0","56","0","0","0","237","0","124","0","-6.1","0,0122,","0",",0,1231,+","0",",0,1231,+","50.8",",0,0930,","44.4","0,0706,","-1.1","0,1119","-2.2","0,1124","-4.4","0,1129","","","","","-1.1","0,0415","-2.8","0,0123","-6.1","0,0122","","","1456.5","","1456.5","0","741.3",",0","0",",0","18.10","0","26.30","0","9.89","0"
"USC00026840","1984","33.8555","-111.3063","708.7","PUNKIN CENTER, AZ US","1313.2","","1313.2","0","54","0","48","0","0","","0","0","0","0","75","0","0","0","257","0","138","0","-5.6","0,0120,","0",",0,1231,+","0",",0,1231,+","40.1",",0,0926,","42.8","0,0830,+","-1.1","0,1112","-2.2","0,1126","","","","","","","-0.6","0,0329","-3.9","0,0306","-4.4","0,0123","","","1322.8","","1322.8","0","563.1",",0","0",",0","17.83","0","27.11","0","8.53","0"
"USC00026840","1985","33.8555","-111.3063","708.7","PUNKIN CENTER, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1549.0","","1549.0","0","","","","","","","","","",""
"USC00026840","1986","33.8555","-111.3063","708.7","PUNKIN CENTER, AZ US","1205.0","","1205.0","0","47","0","35","0","0","","0","0","0","0","55","0","0","0","268","0","128","0","-5.0","0,0211,","0",",0,1231,+","0",",0,1231,+","44.5",",0,0810,","44.4","0,0801,","0.0","0,1108","-2.2","0,1201","-4.4","0,1211","","","","","-0.6","0,0409","-2.8","0,0212","-5.0","0,0211","","","","","","","497.7",",0","0",",0","18.01","0","27.49","0","8.53","0"
"USC00026840","1987","33.8555","-111.3063","708.7","PUNKIN CENTER, AZ US","","","","","","","","","","","4","0","0","0","63","0","0","0","246","0","140","0","-6.7","0,1227,","","","152",",0,0226,","","","42.2","0,0715,+","-1.1","0,1116","-2.2","0,1127","-6.1","0,1215","-6.7","0,1227","","","0.0","0,0331","-2.8","0,0228","-5.6","0,0122","","","1336.9","","1336.9","0","","","261",",0","17.74","0","26.49","0","9.00","0"
"USC00026840","1988","33.8555","-111.3063","708.7","PUNKIN CENTER, AZ US","1348.9","","1348.9","0","42","0","30","0","","","0","0","0","0","74","0","0","0","253","0","135","0","-6.7","0,1229,","","","0",",0,1231,+","50.8",",0,0118,","43.3","0,0623,","-0.6","0,1116","-2.8","0,1119","-5.6","0,1227","-6.7","0,1229","","","0.0","0,0401","-2.2","0,0313","-4.4","0,0120","","","","","","","379.3",",0","0",",0","18.11","0","26.72","0","9.50","0"
"USC00026840","1989","33.8555","-111.3063","708.7","PUNKIN CENTER, AZ US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","","","","","","","1131.2","","1131.2","0","","","0",",0","","","","","",""
"USC00026840","1990","33.8555","-111.3063","708.7","PUNKIN CENTER, AZ US","1456.4","","1456.4","0","53","0","34","0","0","","1","0","0","0","47","0","1","0","264","0","149","0","-11.1","0,1223,","0",",0,1231,+","89",",0,1222,","27.9",",0,0716,","47.8","0,0626,","-1.1","0,1127","-3.9","0,1128","-5.0","0,1222","-11.1","0,1223","-11.1","0,1223","-2.2","0,0315","-2.2","0,0315","-7.2","0,0216","-7.2","0,0216","","","","","349.3",",0","89",",0","18.76","0","27.59","0","9.93","0"
"USC00026840","1991","33.8555","-111.3063","708.7","PUNKIN CENTER, AZ US","1336.4","","1336.4","0","40","0","35","0","0","","0","0","0","0","22","0","0","0","251","0","134","0","-3.9","0,1202,+","0",",0,1231,+","0",",0,1231,+","38.4",",0,0327,","42.2","0,0703,","0.0","0,1029","-2.2","0,1124","","","","","","","-3.9","0,0130","-3.9","0,0130","","","","","1027.4","","1027.4","0","511.1",",0","0",",0","18.80","0","26.61","0","10.99","0"
"USC00026840","1992","33.8555","-111.3063","708.7","PUNKIN CENTER, AZ US","","","","","73","0","55","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","55.9",",0,0823,","","","","","","","","","","","","","","","","","","","","","1255.1","","1255.1","0","884.6",",0","0",",0","","","","","",""
"USC00026840","1993","33.8555","-111.3063","708.7","PUNKIN CENTER, AZ US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","760.1",",0","0",",0","","","","","",""
"USC00026840","1994","33.8555","-111.3063","708.7","PUNKIN CENTER, AZ US","","","","","32","0","26","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","43.7",",0,0208,","","","","","","","","","","","","","","","","","","","","","","","","","415.5",",0","0",",0","","","","","",""
"USC00026840","1998","33.8555","-111.3063","708.7","PUNKIN CENTER, AZ US","","","","","","","","","","","0","0","","","","","","","","","","","","","","","0",",0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","423.4",",0","0",",0","","","","","",""
"USC00026840","2000","33.8555","-111.3063","708.7","PUNKIN CENTER, AZ US","","","","","48","0","29","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","42.2",",0,0629,","","","","","","","","","","","","","","","","","","","","","","","","","428.2",",0","0",",0","","","","","",""
"USC00026840","2001","33.8555","-111.3063","708.7","PUNKIN CENTER, AZ US","","","","","48","0","33","0","0","","0","0","","","","","0","0","255","0","160","0","","","0",",0,1231,+","0",",0,1231,+","50.8",",0,0406,","45.6","0,0702,","","","","","","","","","","","","","","","","","","","","","","","416.7",",0","0",",0","","","28.17","0","",""
