"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00014931","1901","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","864.9","","864.9","6","82","6","47","6","","","","","10","6","133","6","40","6","162","6","54","6","-25.6","6,1220,","","","","","38.4",",6,0729,","41.7","6,0724,","0.0","6,1004","-2.2","6,1103","-7.8","6,1104","-7.8","6,1104","-8.9","6,1116","-1.1","6,0421","-2.8","6,0329","-6.1","6,0321","-6.7","6,0320","-12.2","6,0306","","","","","590.3",",6","","","11.42","6","17.09","6","5.74","6","","","","","","","","","","","",""
"USW00014931","1902","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","483.6","","483.6","6","","","","","","","","","10","6","112","6","47","6","161","6","10","6","-25.6","6,0127,","","","","","","","33.9","6,0724,","-1.1","6,1014","-2.8","6,1123","-10.0","6,1204","-10.0","6,1204","-10.0","6,1204","-1.7","6,0413","-3.9","6,0408","-6.1","6,0319","-12.8","6,0318","-12.8","6,0318","3322.8","","3322.8","6","","","","","10.86","6","16.17","6","5.54","6","","","","","","","","","","","",""
"USW00014931","1903","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","498.7","","498.7","6","91","6","65","6","","","","","11","6","127","6","45","6","165","6","16","6","-27.8","6,0217,","","","","","92.5",",6,0827,","35.0","6,0824,+","-0.6","6,1018","-9.4","6,1117","-9.4","6,1117","-9.4","6,1117","-9.4","6,1117","-0.6","6,0501","-2.2","6,0404","-5.6","6,0325","-10.6","6,0301","-10.6","6,0301","3032.6","","3032.6","6","888.1",",6","","","10.53","6","15.94","6","5.12","6","","","","","","","","","","","",""
"USW00014931","1904","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","433.3","","433.3","6","103","6","71","6","","","","","16","6","136","6","53","6","164","6","11","6","-26.1","6,0126,","","","","","52.1",",6,0120,","33.9","6,0717,","-2.2","6,1023","-2.2","6,1023","-5.0","6,1111","-7.8","6,1126","-10.6","6,1130","-2.8","6,0421","-2.8","6,0421","-5.0","6,0328","-8.3","6,0327","-9.4","6,0326","3686.8","","3686.8","6","909.7",",6","","","9.86","6","15.49","6","4.22","6","","","","","","","","","","","",""
"USW00014931","1905","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","592.9","","592.9","6","107","6","72","6","","","","","18","6","131","6","49","6","166","6","22","6","-32.8","6,0213,","","","","","153.4",",6,0610,","34.4","6,0718,","-1.7","6,1012","-3.9","6,1028","-4.4","6,1101","-9.4","6,1129","-9.4","6,1129","-0.6","6,0418","-2.8","6,0417","-11.1","6,0311","-11.1","6,0311","-11.1","6,0311","3250.3","","3250.3","6","988.8",",6","","","10.71","6","16.47","6","4.95","6","","","","","","","","","","","",""
"USW00014931","1906","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","619.7","","619.7","6","105","6","64","6","","","","","3","6","137","6","39","6","164","6","31","6","-18.3","6,0108,","","","","","109.7",",6,0929,","35.0","6,0918,+","-1.7","6,1010","-3.3","6,1011","-4.4","6,1031","-7.2","6,1113","-10.0","6,1122","0.0","6,0509","-2.2","6,0401","-5.0","6,0323","-10.0","6,0322","-10.0","6,0322","3223.1","","3223.1","6","947.6",",6","","","10.87","6","16.59","6","5.15","6","","","","","","","","","","","",""
"USW00014931","1907","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","483.9","","483.9","6","110","6","60","6","","","","","7","6","151","6","25","6","147","6","14","6","-22.2","6,0205,","","","","","76.7",",6,0816,","36.1","6,0901,","-2.2","6,1013","-2.2","6,1013","-5.6","6,1028","-6.7","6,1111","-10.0","6,1204","0.0","6,0505","-3.3","6,0504","-5.0","6,0417","-12.2","6,0223","-12.2","6,0223","3445.8","","3445.8","6","955.2",",6","","","10.22","6","15.93","6","4.50","6","","","","","","","","","","","",""
"USW00014931","1909","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","587.8","","587.8","6","","","","","","","","","19","6","127","6","39","6","157","6","38","6","-25.0","6,1230,","","","","","","","37.8","6,0816,+","-1.7","6,1012","-6.7","6,1013","-6.7","6,1013","-6.7","6,1013","-9.4","6,1118","0.0","6,0503","-5.6","6,0410","-5.6","6,0410","-10.0","6,0318","-10.0","6,0318","","","","","","","","","10.45","6","16.33","6","4.56","6","","","","","","","","","","","",""
"USW00014931","1910","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","606.1","","606.1","6","","","","","","","","","9","6","143","6","42","6","183","6","38","6","-23.9","6,0106,","","","","","","","38.3","6,0725,","0.0","6,1022","-2.2","6,1028","-4.4","6,1029","-7.8","6,1103","-9.4","6,1129","0.0","6,0426","-5.6","6,0424","-5.6","6,0424","-9.4","6,0228","-9.4","6,0228","3397.2","","3397.2","6","","","","","10.63","6","17.11","6","4.15","6","","","","","","","","","","","",""
"USW00014931","1911","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","","","","","","","","","","","","","3","6","144","6","33","6","161","6","52","6","-23.9","6,0103,","","","","","","","40.6","6,0704,","0.0","6,1022","-2.2","6,1101","-8.3","6,1102","-8.3","6,1102","-12.2","6,1112","-0.6","6,0502","-3.9","6,0407","-4.4","6,0401","-7.2","6,0317","-9.4","6,0316","3358.6","","3358.6","6","","","","","11.07","6","17.04","6","5.10","6","","","","","","","","","","","",""
"USW00014931","1912","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","585.1","","585.1","6","74","6","61","6","","","","","25","6","139","6","67","6","167","6","35","6","-29.4","6,0112,","","","","","48.3",",6,0721,","37.8","6,0910,+","-1.1","6,1023","-6.7","6,1102","-6.7","6,1102","-6.7","6,1102","-12.2","6,1209","-1.1","6,0419","-2.8","6,0403","-4.4","6,0325","-12.2","6,0322","-12.2","6,0322","","","","","675.4",",6","","","9.44","6","15.44","6","3.45","6","","","","","","","","","","","",""
"USW00014931","1913","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3219.8","","3219.8","","","","","","","","","","","","","","","","","","","","","","",""
"USW00014931","1914","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","816.0","","816.0","6","97","6","54","6","","","","","19","6","132","6","50","6","173","6","61","6","-26.7","6,1227,+","","","","","38.6",",6,0329,","40.6","6,0724,+","-5.6","6,1027","-5.6","6,1027","-5.6","6,1027","-6.7","6,1116","-14.4","6,1119","-0.6","6,0420","-5.0","6,0409","-5.0","6,0409","-7.2","6,0318","-11.7","6,0303","","","","","620.0",",6","","","11.29","6","17.54","6","5.03","6","","","","","","","","","","","",""
"USW00014931","1915","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","411.7","","411.7","6","115","6","71","6","","","","","6","6","138","6","35","6","166","6","5","6","-27.2","6,0129,+","","","","","53.1",",6,0711,","34.4","6,0514,","-1.7","6,1009","-2.8","6,1113","-6.1","6,1115","-6.7","6,1130","-13.9","6,1214","0.0","6,0405","-3.9","6,0403","-5.6","6,0330","-6.7","6,0329","-9.4","6,0210","3331.9","","3331.9","6","1016.8",",6","","","10.49","6","15.99","6","4.98","6","","","","","","","","","","","",""
"USW00014931","1916","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","687.2","","687.2","6","103","6","73","6","","","","","16","6","124","6","49","6","147","6","49","6","-28.3","6,0114,+","","","","","58.4",",6,0524,","40.0","6,0727,","-1.1","6,0929","-5.0","6,1021","-5.0","6,1021","-13.3","6,1114","-13.3","6,1114","-2.8","6,0409","-2.8","6,0409","-4.4","6,0406","-6.7","6,0316","-9.4","6,0308","3390.0","","3390.0","6","987.7",",6","","","10.40","6","16.49","6","4.29","6","","","","","","","","","","","",""
"USW00014931","1917","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","497.9","","497.9","6","","","","","","","","","32","6","144","6","49","6","141","6","28","6","-27.8","6,1230,+","","","","","","","38.9","6,0731,","-1.7","6,1008","-5.0","6,1013","-5.0","6,1013","-6.7","6,1030","-9.4","6,1124","-0.6","6,0416","-2.2","6,0413","-4.4","6,0327","-14.4","6,0306","-14.4","6,0306","3699.4","","3699.4","6","","","","","8.86","6","14.88","6","2.84","6","","","","","","","","","","","",""
"USW00014931","1919","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","752.0","","752.0","6","94","6","61","6","","","7","6","8","6","126","6","43","6","155","6","47","6","-26.7","6,0104,+","","","127",",6,0220,","37.6",",6,0801,","38.9","6,0728,","0.0","6,1017","-3.9","6,1029","-8.3","6,1112","-8.3","6,1112","-11.1","6,1113","-1.1","6,0425","-3.3","6,0401","-4.4","6,0307","-10.0","6,0306","-10.0","6,0306","2896.8","","2896.8","6","771.6",",6","457",",6","11.52","6","17.18","6","5.86","6","","","","","","","","","","","",""
"USW00014931","1920","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","","","","","","","83","6","70","6","","","6","6","","","","","45","6","168","6","26","6","","","","","152",",6,0404,","83.8",",6,0915,","35.6","6,0723,","","","","","","","","","","","","","","","","","","","","","","","","","811.2",",6","457",",6","","","16.66","6","","","","","","","","","","","","","",""
