"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CBEY","2003","35.1397","-118.625","1219.2","BEAR VALLEY CALIFORNIA, CA US","","","","","","","","","1","U","166","U","44","U","","","37.8","U,0716,","","","","","","","","","","","","","","","","","","","19.99","U","",""
"USR0000CBEY","2004","35.1397","-118.625","1219.2","BEAR VALLEY CALIFORNIA, CA US","503.2","","503.2","U","0","U","46","U","1","U","171","U","24","U","-6.1","U,0104,","37.2","U,0811,","0.0","U,1026","-5.0","U,1128","-5.0","U,1128","-2.2","U,0302","-2.2","U,0302","-6.1","U,0104","2043.6","","2043.6","U","13.77","U","19.64","U","7.91","U"
