"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00106930","1910","42.75","-112.033333","1615.1","PEBBLE, ID US","44.4","","44.4","6","72","6","41","6","15","6","18","6","224","6","41","6","140","6","11","6","-31.1","6,0203,","305",",6,0218,","40.6",",6,0218,","35.0","6,0727,","-2.8","6,0824","-2.8","6,0824","-8.3","6,0825","-8.3","6,0825","-8.9","6,1020","-1.1","6,0705","-2.2","6,0624","-6.7","6,0517","-6.7","6,0517","-11.7","6,0310","4590.7","","4590.7","6","365.0",",6","1360",",6","6.26","6","15.38","6","-2.85","6"
"USC00106930","1911","42.75","-112.033333","1615.1","PEBBLE, ID US","14.3","","14.3","6","103","6","68","6","36","6","30","6","236","6","55","6","123","6","3","6","-31.7","6,0217,","330",",6,1107,","44.2",",6,0125,","32.8","6,0819,+","-0.6","6,0821","-2.8","6,0823","-8.9","6,0918","-8.9","6,0918","-8.9","6,0918","0.0","6,0711","-5.6","6,0709","-5.6","6,0709","-7.2","6,0418","-9.4","6,0416","4588.5","","4588.5","6","694.7",",6","2608",",6","4.36","6","12.84","6","-4.12","6"
