"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00473242","1893","45.78333","-92.68333","335.9","GRANTSBURG, WI US","","","","","","","","","","","60","6","189","6","91","6","116","6","12","6","-32.8","6,0203,","","","","","36.1","6,0614,","-2.8","6,0925","-2.8","6,0925","-6.7","6,0928","-6.7","6,0928","-11.1","6,1029","-1.7","6,0525","-5.0","6,0523","-5.0","6,0523","-9.4","6,0423","-9.4","6,0423","","","","","","","","","4.32","6","10.91","6","-2.27","6"
"USC00473242","1896","45.78333","-92.68333","335.9","GRANTSBURG, WI US","","","","","","","","","","","60","6","185","6","","","","","","","-31.1","6,0220,+","","","","","","","-1.1","6,0910","-2.2","6,0912","-5.0","6,0928","-6.7","6,1007","-10.6","6,1019","-5.0","6,0423","-5.0","6,0423","-5.0","6,0423","-11.1","6,0410","-11.1","6,0410","","","","","","","","","","","","","-3.29","6"
"USC00473242","1897","45.78333","-92.68333","335.9","GRANTSBURG, WI US","","","","","","","","","","","61","6","186","6","80","6","131","6","10","6","-37.8","6,0126,","","","","","36.7","6,0615,","-1.1","6,0917","-6.1","6,1009","-6.1","6,1009","-7.2","6,1106","-10.0","6,1112","-1.7","6,0607","-2.8","6,0606","-5.0","6,0601","-8.3","6,0418","-12.8","6,0325","","","","","","","","","5.32","6","12.30","6","-1.67","6"
"USC00473242","1898","45.78333","-92.68333","335.9","GRANTSBURG, WI US","","","","","","","","","","","40","6","178","6","68","6","123","6","13","6","-37.8","6,1231,","","","","","35.0","6,0902,+","0.0","6,0909","-3.3","6,1014","-5.0","6,1022","-7.2","6,1026","-11.7","6,1110","-0.6","6,0513","-3.3","6,0505","-4.4","6,0415","-7.2","6,0407","-11.1","6,0405","","","","","","","","","6.27","6","13.39","6","-0.84","6"
"USC00473242","1901","45.78333","-92.68333","335.9","GRANTSBURG, WI US","","","","","63","6","60","6","","","50","6","177","6","75","6","140","6","19","6","-39.4","6,1214,","","","53.3",",6,0616,","39.4","6,0720,","-1.7","6,0918","-3.3","6,0920","-5.6","6,1016","-6.7","6,1017","-11.1","6,1104","-2.8","6,0525","-2.8","6,0525","-4.4","6,0422","-9.4","6,0419","-9.4","6,0419","","","","","675.8",",6","","","5.84","6","13.21","6","-1.53","6"
"USC00473242","1902","45.78333","-92.68333","335.9","GRANTSBURG, WI US","","","","","77","6","68","6","","","","","","","","","","","","","","","","","61.0",",6,0705,","","","","","","","","","","","","","","","","","","","","","","","","","","","691.8",",6","","","","","","","",""
"USC00473242","1904","45.78333","-92.68333","335.9","GRANTSBURG, WI US","","","","","71","6","62","6","","","","","","","","","","","","","","","","","58.4",",6,0703,","","","","","","","","","","","","","","","","","","","","","","","","","","","883.4",",6","","","","","","","",""
"USC00473242","1905","45.78333","-92.68333","335.9","GRANTSBURG, WI US","173.2","","173.2","6","67","6","63","6","","","52","6","168","6","78","6","122","6","3","6","-37.8","6,0215,+","","","77.5",",6,0605,","33.9","6,0716,","0.0","6,1011","-2.8","6,1013","-7.2","6,1024","-7.2","6,1024","-12.2","6,1028","-2.8","6,0525","-2.8","6,0525","-5.0","6,0509","-6.7","6,0421","-11.1","6,0407","","","","","1059.7",",6","","","4.96","6","11.65","6","-1.72","6"
"USC00473242","1906","45.78333","-92.68333","335.9","GRANTSBURG, WI US","209.5","","209.5","6","77","6","75","6","","","50","6","172","6","85","6","130","6","9","6","-37.2","6,0205,","","","61.0",",6,0820,","35.6","6,0816,","-0.6","6,0927","-2.2","6,1007","-5.0","6,1010","-9.4","6,1030","-9.4","6,1030","-2.2","6,0528","-2.2","6,0528","-6.7","6,0507","-6.7","6,0507","-17.8","6,0324","4474.3","","4474.3","6","902.2",",6","","","5.60","6","12.32","6","-1.12","6"
"USC00473242","1907","45.78333","-92.68333","335.9","GRANTSBURG, WI US","121.4","","121.4","6","64","6","57","6","","","42","6","198","6","78","6","105","6","3","6","-42.2","6,0205,+","","","97.8",",6,0630,","33.9","6,0831,+","-1.1","6,0926","-2.8","6,0927","-5.0","6,0929","-9.4","6,1013","-9.4","6,1013","-1.1","6,0527","-5.6","6,0520","-5.6","6,0520","-6.7","6,0510","-9.4","6,0504","4971.2","","4971.2","6","842.9",",6","","","4.14","6","10.92","6","-2.65","6"
"USC00473242","1908","45.78333","-92.68333","335.9","GRANTSBURG, WI US","","","","","","","","","","","","","","","72","6","137","6","16","6","","","","","","","35.0","6,0728,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.16","6","",""
