"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00047414","1965","37.9191","-122.3772","6.1","RICHMOND, CA US","73.5","","73.5","0","54","0","39","0","0","","0","0","0","0","6","0","0","0","105","0","3","0","-1.7","0,1221,","0",",0,1231,+","0",",0,1231,+","29.5",",0,0103,","32.8","0,1002,","0.0","0,1217","","","","","0.0","0,0102","","","1591.5","","1591.5","0","508.2",",0","0",",0","14.03","0","18.36","0","9.70","0"
"USC00047414","1966","37.9191","-122.3772","6.1","RICHMOND, CA US","96.8","","96.8","0","56","0","33","0","0","","0","0","0","0","1","0","0","0","124","0","4","0","0.0","0,1228,","0",",0,1231,+","0",",0,1231,+","65.5",",0,0105,","35.0","0,0929,+","0.0","0,1228","","","","","","","","","1523.4","","1523.4","0","501.4",",0","0",",0","14.64","0","19.16","0","10.11","0"
"USC00047414","1967","37.9191","-122.3772","6.1","RICHMOND, CA US","85.4","","85.4","0","64","0","39","0","0","","0","0","0","0","0","0","0","0","114","0","2","0","0.6","0,1214,","0",",0,1231,+","0",",0,1231,+","50.8",",0,0121,","34.4","0,0920,","","","","","","","","","","","1586.6","","1586.6","0","612.2",",0","0",",0","14.23","0","18.82","0","9.65","0"
"USC00047414","1968","37.9191","-122.3772","6.1","RICHMOND, CA US","","","","","72","0","42","0","0","","0","0","","","","","0","0","126","0","5","0","","","0",",0,1231,+","0","T,0,0127,","46.0",",0,0313,","36.7","0,0830,","","","","","","","","","","","","","","","574.3",",0","0","T,0","","","19.29","0","",""
"USC00047414","1969","37.9191","-122.3772","6.1","RICHMOND, CA US","43.6","","43.6","0","71","0","52","0","0","","0","0","0","0","2","0","0","0","117","0","0","0","0.0","0,0129,+","0",",0,1231,+","0",",0,1231,+","99.1",",0,1220,","30.6","0,0506,","","","","","","","0.0","0,0129","","","1603.5","","1603.5","0","737.3",",0","0",",0","14.31","0","18.98","0","9.64","0"
"USC00047414","1970","37.9191","-122.3772","6.1","RICHMOND, CA US","118.6","","118.6","0","75","0","53","0","0","","0","0","0","0","1","0","0","0","104","0","9","0","0.0","0,0105,","0",",0,1231,+","0",",0,1231,+","77.0",",0,0121,","36.7","0,0703,","","","","","","","0.0","0,0105","","","1277.6","","1277.6","0","747.2",",0","0",",0","14.69","0","19.38","0","9.99","0"
"USC00047414","1971","37.9191","-122.3772","6.1","RICHMOND, CA US","101.6","","101.6","0","50","0","29","0","0","","0","0","0","0","0","0","0","0","116","0","6","0","0.6","0,1220,+","0",",0,1231,+","0",",0,1231,+","22.4",",0,0312,","41.7","0,0915,+","","","","","","","","","","","1606.7","","1606.7","0","307.0",",0","0",",0","14.05","0","18.96","0","9.14","0"
"USC00047414","1972","37.9191","-122.3772","6.1","RICHMOND, CA US","","","","","63","0","39","0","0","","0","0","0","0","10","0","","","","","","","-4.4","0,1209,","0",",0,1231,+","0",",0,1231,+","32.3",",0,1114,","","","-1.1","0,1208","-4.4","0,1209","-4.4","0,1209","0.0","0,0203","","","","","","","505.3",",0","0",",0","","","","","9.44","0"
"USC00047414","1973","37.9191","-122.3772","6.1","RICHMOND, CA US","95.9","","95.9","0","85","0","62","0","0","","0","0","0","0","2","0","0","0","100","0","5","0","-0.6","0,0107,+","0",",0,1231,+","0",",0,1231,+","56.1",",0,0116,","37.8","0,0620,","","","","","","","-0.6","0,0107","","","1506.8","","1506.8","0","953.3",",0","0",",0","14.49","0","18.99","0","10.00","0"
"USC00047414","1974","37.9191","-122.3772","6.1","RICHMOND, CA US","74.3","","74.3","0","59","0","44","0","0","","0","0","0","0","1","0","0","0","117","0","3","0","0.0","0,0109,","0",",0,1231,+","0",",0,1231,+","32.3",",0,0401,","33.3","0,1018,","","","","","","","0.0","0,0109","","","1575.8","","1575.8","0","465.3",",0","0",",0","14.27","0","19.05","0","9.50","0"
"USC00047414","1975","37.9191","-122.3772","6.1","RICHMOND, CA US","59.1","","59.1","0","65","0","42","0","0","","0","0","0","0","2","0","0","0","89","0","3","0","-1.1","0,0130,","0",",0,1231,+","0",",0,1231,+","35.6",",0,0321,","35.0","0,0529,","","","","","","","-1.1","0,0130","","","1643.7","","1643.7","0","510.3",",0","0",",0","13.79","0","18.42","0","9.16","0"
"USC00047414","1976","37.9191","-122.3772","6.1","RICHMOND, CA US","154.6","","154.6","0","37","0","21","0","0","","0","0","0","0","3","0","0","0","145","0","13","0","-1.1","0,0102,","0",",0,1231,+","0","T,0,0205,","60.7",",0,1230,","38.9","0,0624,","","","","","","","-0.6","0,0411","","","1584.9","","1584.9","0","251.1",",0","0","T,0","14.96","0","20.17","0","9.75","0"
"USC00047414","1977","37.9191","-122.3772","6.1","RICHMOND, CA US","","","","","48","0","35","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","68.6",",0,1121,","","","","","","","","","","","","","1420.3","","1420.3","","403.9",",0","0",",0","","","","","",""
"USC00047414","1978","37.9191","-122.3772","6.1","RICHMOND, CA US","121.0","","121.0","0","58","0","47","0","0","","0","0","0","0","4","0","0","0","153","0","8","0","-1.1","0,1230,","0",",0,1231,+","0",",0,1231,+","43.9",",0,0114,","35.0","0,0924,","0.0","0,1208","","","","","","","","","","","","","638.5",",0","0",",0","15.04","0","19.96","0","10.12","0"
"USC00047414","1979","37.9191","-122.3772","6.1","RICHMOND, CA US","","","","","68","0","46","0","0","","0","0","0","0","0","0","","","","","","","0.6","0,0129,","0",",0,1231,+","0",",0,1231,+","53.8",",0,1224,","","","","","","","","","","","","","","","","","740.0",",0","0",",0","","","","","10.45","0"
"USC00047414","1980","37.9191","-122.3772","6.1","RICHMOND, CA US","","","","","49","0","29","0","0","","0","0","","","","","0","0","136","0","6","0","","","0",",0,1231,+","0",",0,1231,+","49.8",",0,1203,","37.8","0,1002,","","","","","","","","","","","","","","","480.1",",0","0",",0","","","20.07","0","",""
"USC00047414","1981","37.9191","-122.3772","6.1","RICHMOND, CA US","130.2","","130.2","0","77","0","47","0","0","","0","0","0","0","0","0","0","0","140","0","7","0","1.7","0,0221,","0",",0,1231,+","0",",0,1231,+","61.0",",0,1113,","35.6","0,0714,+","","","","","","","","","","","1207.1","","1207.1","0","733.8",",0","0",",0","15.37","0","20.25","0","10.49","0"
"USC00047414","1982","37.9191","-122.3772","6.1","RICHMOND, CA US","74.1","","74.1","0","74","0","51","0","0","","0","0","0","0","1","0","0","0","124","0","1","0","-2.8","0,0107,","0",",0,1231,+","0",",0,1231,+","173.5",",0,0104,","34.4","0,0806,","","","","","","","-2.8","0,0107","-2.8","0,0107","1446.7","","1446.7","0","1039.9",",0","0",",0","14.26","0","19.06","0","9.45","0"
"USC00047414","1983","37.9191","-122.3772","6.1","RICHMOND, CA US","175.5","","175.5","0","105","0","79","0","0","","0","0","0","0","0","0","0","0","159","0","7","0","1.7","0,0109,+","0",",0,1231,+","0",",0,1231,+","46.0",",0,0225,","38.9","0,0912,","","","","","","","","","","","1382.0","","1382.0","0","1206.5",",0","0",",0","15.37","0","20.33","0","10.40","0"
"USC00047414","1984","37.9191","-122.3772","6.1","RICHMOND, CA US","152.5","","152.5","0","56","0","34","0","0","","0","0","0","0","0","0","0","0","159","0","6","0","0.6","0,1221,","0",",0,1231,+","0",",0,1231,+","32.8",",0,1113,","36.7","0,0908,+","","","","","","","","","","","1168.3","","1168.3","0","427.3",",0","0",",0","15.08","0","20.50","0","9.66","0"
"USC00047414","1985","37.9191","-122.3772","6.1","RICHMOND, CA US","90.2","","90.2","0","47","0","30","0","0","","0","0","0","0","4","0","0","0","173","0","7","0","0.0","0,1228,+","0",",0,1231,+","0",",0,1231,+","68.3",",0,1124,","36.1","0,0701,","0.0","0,1212","","","","","0.0","0,0113","","","1424.0","","1424.0","0","451.5",",0","0",",0","14.46","0","19.89","0","9.03","0"
"USC00047414","1986","37.9191","-122.3772","6.1","RICHMOND, CA US","33.2","","33.2","0","60","0","40","0","0","","0","0","0","0","0","0","0","0","114","0","1","0","2.8","0,1211,+","0",",0,1231,+","0",",0,1231,+","62.2",",0,0217,","33.3","0,0609,","","","","","","","","","","","1275.4","","1275.4","0","632.9",",0","0",",0","15.03","0","19.50","0","10.55","0"
"USC00047414","1987","37.9191","-122.3772","6.1","RICHMOND, CA US","84.5","","84.5","0","57","0","34","0","0","","0","0","0","0","0","0","0","0","129","0","3","0","1.1","0,1230,","0",",0,1231,+","0",",0,1231,+","54.1",",0,0213,","37.2","0,1005,+","","","","","","","","","","","1348.7","","1348.7","0","431.5",",0","0",",0","15.09","0","19.46","0","10.72","0"
"USC00047414","1988","37.9191","-122.3772","6.1","RICHMOND, CA US","83.2","","83.2","0","48","0","33","0","","","","","0","0","0","0","0","0","135","0","3","0","0.6","0,1229,","","","","","27.4",",0,1220,","36.1","0,0717,","","","","","","","","","","","1186.9","","1186.9","0","330.9",",0","","","15.09","0","19.50","0","10.68","0"
"USC00047414","1989","37.9191","-122.3772","6.1","RICHMOND, CA US","96.6","","96.6","0","48","0","26","0","","","0","0","0","0","2","0","0","0","134","0","4","0","-1.7","0,0206,+","","","0",",0,1231,+","49.5",",0,1125,","35.6","0,0621,","","","","","","","-1.7","0,0206","","","1431.8","","1431.8","0","324.4",",0","0",",0","14.62","0","19.19","0","10.05","0"
"USC00047414","1990","37.9191","-122.3772","6.1","RICHMOND, CA US","128.5","","128.5","0","41","0","29","0","0","","0","0","0","0","6","0","0","0","151","0","2","0","-4.4","0,1222,","0",",0,1231,+","0",",0,1231,+","44.7",",0,0216,","34.4","0,0608,","-2.2","0,1221","-2.2","0,1221","-4.4","0,1222","","","","","1357.9","","1357.9","0","332.5",",0","0",",0","14.95","0","19.58","0","10.31","0"
"USC00047414","1991","37.9191","-122.3772","6.1","RICHMOND, CA US","55.8","","55.8","0","43","0","29","0","0","","0","0","0","0","0","0","0","0","81","0","2","0","2.2","0,0129,+","0",",0,1231,+","0",",0,1231,+","49.8",",0,0202,","32.8","0,1010,","","","","","","","","","","","1458.7","","1458.7","0","444.0",",0","0",",0","14.36","0","18.59","0","10.13","0"
"USC00047414","1993","37.9191","-122.3772","6.1","RICHMOND, CA US","","","","","66","0","45","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","69.1",",0,0113,","","","","","","","","","","","","","","","","","579.8",",0","0",",0","","","","","",""
"USC00047414","1994","37.9191","-122.3772","6.1","RICHMOND, CA US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","","","","","0",",0","","","","","",""
"USC00047414","1996","37.9191","-122.3772","6.1","RICHMOND, CA US","","","","","72","0","57","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","52.1",",0,0516,","","","","","","","","","","","","","","","","","949.3",",0","0",",0","","","","","",""
"USC00047414","1997","37.9191","-122.3772","6.1","RICHMOND, CA US","160.0","","160.0","0","52","0","39","0","0","","0","0","0","0","0","0","0","0","151","0","5","0","0.6","0,0114,+","0",",0,1231,+","0",",0,1231,+","62.0",",0,1126,","34.4","0,0924,","","","","","","","","","","","1208.4","","1208.4","0","621.0",",0","0",",0","15.59","0","20.00","0","11.18","0"
"USC00047414","1998","37.9191","-122.3772","6.1","RICHMOND, CA US","84.3","","84.3","0","107","0","70","0","","","0","0","0","0","3","0","0","0","92","0","0","0","-1.1","0,1221,","","","0",",0,1231,+","85.6",",0,0203,","31.1","0,0804,+","-1.1","0,1221","","","","","","","","","1271.1","","1271.1","0","1090.4",",0","0",",0","14.39","0","18.32","0","10.46","0"
"USC00047414","1999","37.9191","-122.3772","6.1","RICHMOND, CA US","","","","","58","0","45","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","3",",0,0408,","50.8",",0,0207,","","","","","","","","","","","","","1672.6","","1672.6","","525.2",",0","3",",0","","","","","",""
"USC00047414","2001","37.9191","-122.3772","6.1","RICHMOND, CA US","102.2","","102.2","0","69","0","53","0","","","0","0","0","0","0","0","0","0","119","0","6","0","2.2","0,0117,","","","0",",0,1231,+","94.0",",0,0123,","35.6","0,1001,+","","","","","","","","","","","","","","","947.8",",0","0",",0","14.89","0","19.22","0","10.55","0"
"USC00047414","2002","37.9191","-122.3772","6.1","RICHMOND, CA US","133.1","","133.1","0","47","0","37","0","","","0","0","0","0","0","0","0","0","117","0","5","0","0.6","0,0118,","","","0",",0,1231,+","50.8",",0,1213,","34.4","0,0910,","","","","","","","","","","","1363.9","","1363.9","0","627.9",",0","0",",0","14.88","0","19.58","0","10.17","0"
"USC00047414","2004","37.9191","-122.3772","6.1","RICHMOND, CA US","158.9","","158.9","0","42","0","33","0","","","","","0","0","0","0","0","0","131","0","5","0","1.7","0,0104,","","","","","50.8",",0,0101,","35.6","0,0905,","","","","","","","","","","","","","","","453.0",",0","","","15.33","0","19.71","0","10.94","0"
"USC00047414","2005","37.9191","-122.3772","6.1","RICHMOND, CA US","","","","","62","0","50","0","","","","","","","","","","","","","","","","","","","","","74.2",",0,1218,","","","","","","","","","","","","","","","","","667.7",",0","","","","","","","",""
"USC00047414","2006","37.9191","-122.3772","6.1","RICHMOND, CA US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","","","","","0",",0","","","","","",""
"USC00047414","2007","37.9191","-122.3772","6.1","RICHMOND, CA US","","","","","35","0","28","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","39.1",",0,0210,","","","","","","","","","","","","","","","","","332.1",",0","0",",0","","","","","",""
"USC00047414","2008","37.9191","-122.3772","6.1","RICHMOND, CA US","","","","","37","0","35","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","53.3",",0,1101,","","","","","","","","","","","","","","","","","414.4",",0","0",",0","","","","","",""
"USC00047414","2009","37.9191","-122.3772","6.1","RICHMOND, CA US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","","","","","0",",0","","","","","",""
"USC00047414","2010","37.9191","-122.3772","6.1","RICHMOND, CA US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,0308,","","","","","","","","","","","","","","","","","","","","","0","T,0","","","","","",""
"USC00047414","2016","37.9191","-122.3772","6.1","RICHMOND, CA US","104.4","","104.4","7","61","7","50","7","","","","","0","7","0","7","0","7","119","7","6","7","1.7","7,1218,+","","","","","50.8",",7,1215,","36.1","7,0926,+","","","","","","","","","","","1057.6","","1057.6","7","775.0",",7","","","15.45","7","19.87","7","11.03","7"
"USC00047414","2017","37.9191","-122.3772","6.1","RICHMOND, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1123.0","","1123.0","7","","","","","","","","","",""
