"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000TBIR","2003","30.2625","-98.6289","457.2","BIRD TEXAS, TX US","1294.1","","1294.1","U","0","U","26","U","1","U","262","U","77","U","-6.7","U,0225,+","39.4","U,0808,+","-2.2","U,1124","-2.2","U,1124","-4.4","U,1129","","","-1.7","U,0330","-2.8","U,0226","-6.7","U,0225","-6.7","U,0225","","","1121.3","","1121.3","U","18.87","U","24.81","U","12.93","U"
"USR0000TBIR","2005","30.2625","-98.6289","457.2","BIRD TEXAS, TX US","1445.4","","1445.4","U","0","U","24","U","0","U","275","U","110","U","-6.7","U,1206,","40.6","U,0926,","-1.7","U,1025","-4.4","U,1117","-4.4","U,1117","-6.7","U,1206","-1.7","U,0317","-2.8","U,0123","-4.4","U,0117","","","","","971.4","","971.4","U","19.51","U","25.87","U","13.14","U"
"USR0000TBIR","2006","30.2625","-98.6289","457.2","BIRD TEXAS, TX US","1583.9","","1583.9","U","0","U","23","U","0","U","285","U","115","U","-7.2","U,0212,","38.3","U,0824,+","-1.7","U,1130","-5.0","U,1201","-5.0","U,1201","","","-1.1","U,0325","-5.0","U,0219","-5.0","U,0219","-7.2","U,0212","","","876.8","","876.8","U","20.37","U","26.94","U","13.79","U"
"USR0000TBIR","2007","30.2625","-98.6289","457.2","BIRD TEXAS, TX US","1261.1","","1261.1","U","0","U","37","U","2","U","270","U","61","U","-8.3","U,0216,","35.6","U,0814,","0.0","U,1125","-2.2","U,1204","-5.0","U,1223","","","0.0","U,0407","-4.4","U,0305","-4.4","U,0305","-8.3","U,0216","","","1045.0","","1045.0","U","18.68","U","24.45","U","12.91","U"
"USR0000TBIR","2008","30.2625","-98.6289","457.2","BIRD TEXAS, TX US","1442.6","","1442.6","U","0","U","39","U","0","U","285","U","111","U","-8.9","U,0102,","37.8","U,0721,+","-1.1","U,1028","-3.9","U,1116","","","","","-3.9","U,0308","-3.9","U,0308","-4.4","U,0227","-7.2","U,0201","-8.9","U,0102","1022.5","","1022.5","U","19.47","U","26.43","U","12.51","U"
"USR0000TBIR","2009","30.2625","-98.6289","457.2","BIRD TEXAS, TX US","1505.5","","1505.5","U","0","U","34","U","0","U","269","U","110","U","-7.2","U,1205,","40.0","U,0625,","-1.1","U,1118","-5.0","U,1204","-5.0","U,1204","-7.2","U,1205","-2.2","U,0407","-2.2","U,0407","-4.4","U,0130","","","","","877.2","","877.2","U","19.62","U","26.18","U","13.05","U"
"USR0000TBIR","2010","30.2625","-98.6289","457.2","BIRD TEXAS, TX US","1427.0","","1427.0","U","0","U","40","U","1","U","259","U","96","U","-12.2","U,0109,","39.4","U,0823,","-1.1","U,1105","-2.8","U,1126","-6.7","U,1127","-6.7","U,1127","0.0","U,0322","-3.3","U,0224","-4.4","U,0217","-8.9","U,0110","-8.9","U,0110","1305.8","","1305.8","U","18.92","U","25.06","U","12.78","U"
"USR0000TBIR","2011","30.2625","-98.6289","457.2","BIRD TEXAS, TX US","1826.1","","1826.1","U","0","U","30","U","3","U","273","U","138","U","-10.0","U,0202,","41.1","U,0828,","-3.3","U,1104","-3.3","U,1104","-4.4","U,1206","","","0.0","U,0310","-3.9","U,0306","-6.1","U,0212","-8.3","U,0211","-9.4","U,0210","1011.4","","1011.4","U","20.37","U","27.16","U","13.57","U"
"USR0000TBIR","2012","30.2625","-98.6289","457.2","BIRD TEXAS, TX US","1583.3","","1583.3","U","0","U","21","U","0","U","284","U","115","U","-5.6","U,1221,+","40.6","U,0626,","-0.6","U,1128","-5.6","U,1211","-5.6","U,1211","","","0.0","U,0304","-3.9","U,0212","","","","","","","886.6","","886.6","U","20.41","U","26.72","U","14.10","U"
"USR0000TBIR","2013","30.2625","-98.6289","457.2","BIRD TEXAS, TX US","1449.4","","1449.4","U","0","U","40","U","2","U","261","U","106","U","-5.6","U,1207,","40.6","U,0629,","-1.7","U,1113","-2.2","U,1129","-5.6","U,1207","","","-2.8","U,0326","-2.8","U,0326","-5.0","U,0116","","","","","939.5","","939.5","U","19.15","U","25.43","U","12.88","U"
"USR0000TBIR","2014","30.2625","-98.6289","457.2","BIRD TEXAS, TX US","1464.5","","1464.5","U","0","U","41","U","3","U","261","U","97","U","-7.8","U,0107,+","38.3","U,0808,","0.0","U,1112","-2.2","U,1113","","","","","-1.7","U,0304","-7.2","U,0303","-7.2","U,0303","-7.2","U,0303","","","1235.2","","1235.2","U","19.13","U","25.31","U","12.95","U"
"USR0000TBIR","2015","30.2625","-98.6289","457.2","BIRD TEXAS, TX US","1503.1","","1503.1","U","0","U","34","U","3","U","269","U","94","U","-6.7","U,0108,","39.4","U,0811,+","-1.7","U,1122","-2.8","U,1123","","","","","-5.6","U,0306","-5.6","U,0306","-5.6","U,0306","-6.7","U,0108","","","1148.2","","1148.2","U","19.49","U","25.38","U","13.59","U"
