"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00094789","1949","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","","","603.9","","603.9","0","117","0","81","0","12","","7","0","0","0","71","0","5","0","141","0","18","0","-9.4","0,0320,","203",",0,0228,","257",",0,0228,","39.6",",0,0522,","37.2","0,0811,+","0.0","0,1119","-4.4","0,1122","-4.4","0,1122","","","","","0.0","0,0321","-9.4","0,0320","-9.4","0,0320","-9.4","0,0320","-9.4","0,0320","","","","","982.5",",0","616",",0","13.00","0","17.31","0","8.70","0","","","","","","","","","","","","","","","",""
"USW00094789","1960","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","","","486.3","","486.3","0","118","0","75","0","28","","14","0","0","0","92","0","18","0","142","0","4","0","-13.3","0,1213,","356",",0,0305,+","208",",0,1212,","148.1",",0,0912,","32.8","0,0803,","0.0","0,1108","-2.8","0,1201","-5.6","0,1208","-7.8","0,1209","-12.2","0,1212","-5.0","0,0325","-5.0","0,0325","-5.0","0,0325","-7.2","0,0312","-9.4","0,0311","2712.2","","2712.2","0","1245.1",",0","1099",",0","11.98","0","15.87","0","8.08","0","","","","","","","","","","","","","","","",""
"USW00094789","1961","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","","","602.9","","602.9","0","124","0","82","0","37","","12","0","1","0","80","0","22","0","148","0","15","0","-18.3","0,0202,","559",",0,0205,","460",",0,0204,","65.8",",0,0731,","34.4","0,0905,+","-0.6","0,1110","-2.8","0,1209","-4.4","0,1214","-7.8","0,1215","-9.4","0,1216","0.0","0,0322","-7.8","0,0318","-7.8","0,0318","-7.8","0,0318","-14.4","0,0203","2944.1","","2944.1","0","1170.9",",0","1223",",0","11.96","0","16.04","0","7.88","0","","","","","","","","","","","","","","","",""
"USW00094789","1962","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","","","440.4","","440.4","0","113","0","69","0","11","","7","0","0","0","95","0","21","0","141","0","11","0","-16.1","0,0211,","51",",0,0217,+","79",",0,1221,","57.7",",0,0312,","34.4","0,0618,","0.0","0,1026","-3.9","0,1107","-4.4","0,1210","-6.7","0,1211","-8.9","0,1213","-1.1","0,0404","-2.2","0,0311","-10.0","0,0304","-10.0","0,0304","-10.0","0,0304","2886.3","","2886.3","0","985.0",",0","505",",0","11.02","0","15.53","0","6.51","0","","","","","","","","","","","","","","","",""
"USW00094789","1963","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","","","464.3","","464.3","0","114","0","65","0","15","","8","0","1","0","93","0","29","0","140","0","13","0","-18.9","0,0208,","102",",0,1225,+","81",",0,1223,","74.4",",0,1107,","38.9","0,0701,","0.0","0,1125","-2.2","0,1201","-4.4","0,1212","-8.3","0,1215","-9.4","0,1219","-1.1","0,0324","-2.2","0,0316","-5.0","0,0228","-10.6","0,0227","-10.6","0,0227","3014.6","","3014.6","0","911.8",",0","443",",0","11.49","0","16.17","0","6.82","0","","","","","","","","","","","","","","","",""
"USW00094789","1964","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","","","508.2","","508.2","X","128","X","70","X","25","","8","X","0","X","88","X","13","X","143","X","8","X","-12.2","X,0114,","356",",X,0116,+","330",",X,0113,","41.4",",X,1204,","37.2","X,0630,","-1.1","X,1121","-3.9","X,1122","-6.1","X,1201","-6.7","X,1207","","","-1.1","X,0406","-2.2","X,0405","-6.1","X,0331","-7.2","X,0225","-10.6","X,0115","2937.7","","2937.7","X","933.1",",X","771",",X","11.90","X","16.50","X","7.31","X","","","","","","","","","","","","","","","",""
"USW00094789","1965","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","","","402.5","","402.5","0","111","0","61","0","20","","8","0","0","0","93","0","19","0","136","0","6","0","-15.0","0,0115,","178",",0,0111,","168",",0,0110,","36.1",",0,1213,","35.0","0,0629,","0.0","0,1029","-2.8","0,1201","-6.1","0,1220","-7.2","0,1226","-8.9","0,1227","0.0","0,0404","-2.8","0,0401","-5.0","0,0322","-7.2","0,0321","-10.0","0,0223","2887.2","","2887.2","0","644.6",",0","675",",0","11.26","0","15.70","0","6.82","0","300","X","","","","","","","20.6","X","","","","","",""
"USW00094789","1966","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","","","517.3","","517.3","0","110","0","56","0","19","","7","0","0","0","85","0","16","0","129","0","14","0","-13.9","0,0128,","178",",0,1225,+","163",",0,1224,","114.0",",0,0921,","40.0","0,0703,","-1.1","0,1031","-2.2","0,1123","-4.4","0,1202","-9.4","0,1203","-9.4","0,1203","-2.2","0,0329","-2.2","0,0329","-4.4","0,0328","-7.8","0,0221","-13.3","0,0220","2899.0","","2899.0","0","932.9",",0","622",",0","11.72","0","16.10","0","7.34","0","260","X","","","","","","","23.2","X","","","","","",""
"USW00094789","1967","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","","","338.0","","338.0","0","133","0","89","0","26","","13","0","1","0","98","0","22","0","114","0","0","0","-17.8","0,0213,","254",",0,0210,+","236",",0,0207,","51.6",",0,0307,","31.7","0,0712,","-0.6","0,1106","-6.7","0,1115","-6.7","0,1115","-6.7","0,1115","","","-0.6","0,0413","-2.2","0,0324","-5.6","0,0323","-13.9","0,0319","-13.9","0,0319","3143.6","","3143.6","0","1146.9",",0","1133",",0","10.28","0","14.13","0","6.44","0","250","X","","","","","","","20.6","X","","","","","",""
"USW00094789","1968","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","","","551.4","","551.4","0","119","0","63","0","20","","7","0","1","0","91","0","29","0","131","0","12","0","-17.8","0,0109,","102",",0,1216,","91",",0,1215,","73.2",",0,0529,","36.7","0,0716,","0.0","0,1130","-2.8","0,1208","-10.0","0,1209","-10.0","0,1209","-10.0","0,1209","-0.6","0,0406","-2.2","0,0315","-6.1","0,0314","-6.7","0,0307","-8.9","0,0303","3201.0","","3201.0","0","1047.7",",0","390",",0","11.38","0","15.26","0","7.50","0","270","X","","","","","","","20.6","X","","","","","",""
