"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CMTZ","1993","38.3894","-120.6511","902.2","MOUNT ZION CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1893.4","","1893.4","","","","","","",""
"USR0000CMTZ","1994","38.3894","-120.6511","902.2","MOUNT ZION CALIFORNIA, CA US","872.9","","872.9","U","0","U","19","U","0","U","181","U","62","U","-2.2","U,1118,","38.9","U,0816,","0.0","U,1109","-2.2","U,1118","","","-0.6","U,0323","","","","","","","","","","","","","15.70","U","21.03","U","10.37","U"
"USR0000CMTZ","1995","38.3894","-120.6511","902.2","MOUNT ZION CALIFORNIA, CA US","717.6","","717.6","U","0","U","9","U","0","U","184","U","40","U","-2.8","U,0323,","38.3","U,0801,","0.0","U,1221","","","","","0.0","U,0324","-2.8","U,0323","","","","","","","2040.7","","2040.7","U","15.77","U","20.82","U","10.73","U"
"USR0000CMTZ","1996","38.3894","-120.6511","902.2","MOUNT ZION CALIFORNIA, CA US","","","","","","","","","0","U","181","U","60","U","","","39.4","U,0810,","","","","","","","","","","","","","","","","","1413.4","","1413.4","U","","","21.15","U","",""
"USR0000CMTZ","2000","38.3894","-120.6511","902.2","MOUNT ZION CALIFORNIA, CA US","800.5","","800.5","U","0","U","7","U","0","U","176","U","48","U","-1.7","U,0224,","38.3","U,0801,+","0.0","U,1109","","","","","-1.7","U,0224","","","","","","","","","","","","","15.84","U","21.00","U","10.67","U"
"USR0000CMTZ","2001","38.3894","-120.6511","902.2","MOUNT ZION CALIFORNIA, CA US","1241.5","","1241.5","U","0","U","20","U","0","U","234","U","103","U","-2.2","U,0212,","42.2","U,0703,","0.0","U,1128","","","","","-0.6","U,0403","-2.2","U,0212","","","","","","","1447.8","","1447.8","U","17.93","U","24.26","U","11.60","U"
"USR0000CMTZ","2002","38.3894","-120.6511","902.2","MOUNT ZION CALIFORNIA, CA US","1107.5","","1107.5","U","0","U","23","U","1","U","231","U","93","U","-10.6","U,0114,","41.7","U,0711,+","-0.6","U,1218","","","","","0.0","U,0317","-2.2","U,0130","-5.0","U,0129","-10.6","U,0114","-10.6","U,0114","1427.3","","1427.3","U","17.42","U","23.85","U","10.99","U"
"USR0000CMTZ","2005","38.3894","-120.6511","902.2","MOUNT ZION CALIFORNIA, CA US","1031.7","","1031.7","U","0","U","0","U","0","U","232","U","79","U","0.6","U,0107,+","40.6","U,0806,","","","","","","","","","","","","","","","","","1448.7","","1448.7","U","17.55","U","23.92","U","11.17","U"
"USR0000CMTZ","2006","38.3894","-120.6511","902.2","MOUNT ZION CALIFORNIA, CA US","1030.6","","1030.6","U","0","U","28","U","0","U","196","U","71","U","-3.3","U,0312,","41.7","U,0723,+","-1.1","U,1128","-2.2","U,1228","","","-1.1","U,0321","-3.3","U,0312","","","","","","","1528.0","","1528.0","U","16.37","U","21.87","U","10.87","U"
"USR0000CMTZ","2007","38.3894","-120.6511","902.2","MOUNT ZION CALIFORNIA, CA US","794.9","","794.9","U","0","U","24","U","0","U","180","U","39","U","-5.6","U,0112,","40.0","U,0705,","-0.6","U,1201","-2.2","U,1227","","","-0.6","U,0418","-2.2","U,0301","-5.0","U,0113","","","","","1701.6","","1701.6","U","15.60","U","20.48","U","10.71","U"
"USR0000CMTZ","2008","38.3894","-120.6511","902.2","MOUNT ZION CALIFORNIA, CA US","981.7","","981.7","U","0","U","34","U","1","U","177","U","56","U","-2.8","U,1218,+","39.4","U,0709,","-0.6","U,1209","-2.2","U,1214","","","-1.1","U,0421","-2.2","U,0420","","","","","","","1968.0","","1968.0","U","15.91","U","20.72","U","11.10","U"
"USR0000CMTZ","2009","38.3894","-120.6511","902.2","MOUNT ZION CALIFORNIA, CA US","914.3","","914.3","U","0","U","22","U","1","U","171","U","59","U","-6.1","U,1208,","38.9","U,0719,+","-0.6","U,1206","-5.0","U,1207","-5.0","U,1207","0.0","U,0323","-2.8","U,0210","","","","","","","1697.3","","1697.3","U","15.87","U","20.72","U","11.03","U"
"USR0000CMTZ","2010","38.3894","-120.6511","902.2","MOUNT ZION CALIFORNIA, CA US","757.0","","757.0","U","0","U","21","U","0","U","153","U","35","U","-2.8","U,1231,+","38.9","U,0825,","-0.6","U,1120","-2.2","U,1124","","","0.0","U,0420","","","","","","","","","2015.5","","2015.5","U","14.72","U","19.24","U","10.20","U"
"USR0000CMTZ","2011","38.3894","-120.6511","902.2","MOUNT ZION CALIFORNIA, CA US","750.8","","750.8","U","0","U","23","U","0","U","149","U","41","U","-5.0","U,0226,","35.6","U,0923,","","","","","","","0.0","U,0515","-3.3","U,0408","-5.0","U,0226","","","","","2107.6","","2107.6","U","14.84","U","19.47","U","10.21","U"
"USR0000CMTZ","2012","38.3894","-120.6511","902.2","MOUNT ZION CALIFORNIA, CA US","972.9","","972.9","U","0","U","24","U","0","U","174","U","52","U","-2.8","U,0319,","38.9","U,0811,","0.0","U,1109","","","","","0.0","U,0413","-2.8","U,0319","","","","","","","1766.2","","1766.2","U","16.01","U","20.73","U","11.28","U"
"USR0000CMTZ","2013","38.3894","-120.6511","902.2","MOUNT ZION CALIFORNIA, CA US","858.8","","858.8","U","0","U","17","U","1","U","192","U","44","U","-5.6","U,1208,","38.3","U,0702,+","0.0","U,1203","-2.8","U,1206","-4.4","U,1207","-2.2","U,0220","-2.2","U,0220","","","","","","","1641.1","","1641.1","U","16.52","U","21.51","U","11.54","U"
"USR0000CMTZ","2014","38.3894","-120.6511","902.2","MOUNT ZION CALIFORNIA, CA US","1017.0","","1017.0","U","0","U","2","U","0","U","196","U","61","U","-1.1","U,1231,+","38.9","U,0801,","-1.1","U,1230","","","","","","","","","","","","","","","1284.6","","1284.6","U","17.49","U","22.31","U","12.66","U"
