"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00364370","1955","40.86667","-75.75","253.0","JIM THORPE, PA US","500.5","","500.5","0","116","0","73","0","14","","15","0","2","0","124","0","16","0","161","0","32","0","-17.8","0,0203,+","102",",0,1223,+","89",",0,1222,","122.7",",0,0818,","37.8","0,0805,","-2.8","0,1023","-2.8","0,1023","-5.0","0,1110","-12.2","0,1128","-12.2","0,1128","-1.1","0,0409","-2.2","0,0408","-4.4","0,0329","-7.2","0,0327","-12.2","0,0308","1267.3",",0","731",",0","11.15","0","17.56","0","4.75","0"
"USC00364370","1956","40.86667","-75.75","253.0","JIM THORPE, PA US","","","","","135","0","89","0","20","","13","0","","","","","","","","","","","","","152",",0,0319,","102",",0,0408,+","92.5",",0,0907,","","","","","","","","","","","","","","","","","","","","","","","1409.5",",0","756",",0","","","","","",""
"USC00364370","1957","40.86667","-75.75","253.0","JIM THORPE, PA US","","","","","","","","","31","","14","0","","","","","","","","","","","","","127",",0,0203,+","102",",0,0201,","","","","","","","","","","","","","","","","","","","","","","","","","","","724",",0","","","","","",""
"USC00364370","1958","40.86667","-75.75","253.0","JIM THORPE, PA US","","","","","126","0","77","0","","","12","0","","","","","","","","","","","","","","","521",",0,0216,","60.5",",0,0729,","","","","","","","","","","","","","","","","","","","","","","","1203.1",",0","1941",",0","","","","","",""
