"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00308987","1932","42.9013","-76.8641","137.8","WATERLOO, NY US","140","6","75","6","","","","","56.6",",6,0702,","944.3",",6","",""
"USC00308987","1933","42.9013","-76.8641","137.8","WATERLOO, NY US","139","6","65","6","","","","","52.1",",6,0824,","724.0",",6","",""
"USC00308987","1934","42.9013","-76.8641","137.8","WATERLOO, NY US","145","6","65","6","","","","","24.9",",6,0917,","600.4",",6","",""
"USC00308987","1936","42.9013","-76.8641","137.8","WATERLOO, NY US","144","6","78","6","","","","","37.3",",6,1105,","712.2",",6","",""
"USC00308987","1937","42.9013","-76.8641","137.8","WATERLOO, NY US","150","6","78","6","","","","","50.3",",6,0807,","980.9",",6","",""
"USC00308987","1938","42.9013","-76.8641","137.8","WATERLOO, NY US","157","6","75","6","","","","","79.2",",6,0811,","867.2",",6","",""
"USC00308987","1939","42.9013","-76.8641","137.8","WATERLOO, NY US","153","6","70","6","","","","","25.4",",6,0727,","699.6",",6","",""
"USC00308987","1940","42.9013","-76.8641","137.8","WATERLOO, NY US","153","6","87","6","","","","","73.7",",6,0219,","953.5",",6","",""
"USC00308987","1941","42.9013","-76.8641","137.8","WATERLOO, NY US","155","6","70","6","","","","","50.3",",6,0405,","684.0",",6","",""
"USC00308987","1942","42.9013","-76.8641","137.8","WATERLOO, NY US","153","6","83","6","","","","","43.2",",6,0316,","978.8",",6","",""
"USC00308987","1943","42.9013","-76.8641","137.8","WATERLOO, NY US","157","6","82","6","","","","","41.7",",6,1027,","865.9",",6","",""
"USC00308987","1944","42.9013","-76.8641","137.8","WATERLOO, NY US","151","6","77","6","","","","","49.3",",6,0818,","817.7",",6","",""
"USC00308987","1945","42.9013","-76.8641","137.8","WATERLOO, NY US","180","6","96","6","","","","","59.2",",6,0915,","1059.0",",6","",""
"USC00308987","1946","42.9013","-76.8641","137.8","WATERLOO, NY US","141","6","69","6","","","","","71.1",",6,0930,","761.6",",6","",""
"USC00308987","1947","42.9013","-76.8641","137.8","WATERLOO, NY US","144","6","84","6","","","","","40.6",",6,0522,","894.1",",6","",""
"USC00308987","1948","42.9013","-76.8641","137.8","WATERLOO, NY US","148","0","74","0","20","0","254",",0,0125,","85.3",",0,0529,","845.1",",0","1598",",0"
"USC00308987","1949","42.9013","-76.8641","137.8","WATERLOO, NY US","150","0","72","0","19","0","178",",0,0127,","59.9",",0,0829,","665.5",",0","1212",",0"
"USC00308987","1950","42.9013","-76.8641","137.8","WATERLOO, NY US","157","0","88","0","30","0","318",",0,0214,","64.5",",0,1009,","952.6",",0","2343",",0"
"USC00308987","1951","42.9013","-76.8641","137.8","WATERLOO, NY US","146","0","86","0","","","","","41.4",",0,0331,","835.8",",0","",""
"USC00308987","1952","42.9013","-76.8641","137.8","WATERLOO, NY US","133","0","70","0","","","","","106.7",",0,0710,","923.8",",0","",""
"USC00308987","1953","42.9013","-76.8641","137.8","WATERLOO, NY US","129","0","68","0","","","","","53.8",",0,0723,","724.2",",0","",""
"USC00308987","1954","42.9013","-76.8641","137.8","WATERLOO, NY US","151","0","73","0","","","","","35.6",",0,0330,","803.2",",0","",""
"USC00308987","1955","42.9013","-76.8641","137.8","WATERLOO, NY US","145","0","79","0","","","","","79.2",",0,1016,","934.2",",0","",""
"USC00308987","1956","42.9013","-76.8641","137.8","WATERLOO, NY US","151","0","86","0","28","0","203",",0,0131,","30.5",",0,0307,","866.1",",0","2186",",0"
"USC00308987","1957","42.9013","-76.8641","137.8","WATERLOO, NY US","132","0","66","0","20","0","152",",0,0110,","33.8",",0,0520,","713.4",",0","1265",",0"
"USC00308987","1958","42.9013","-76.8641","137.8","WATERLOO, NY US","","","","","26","0","305",",0,0204,","","","","","2397",",0"
"USC00308987","1959","42.9013","-76.8641","137.8","WATERLOO, NY US","137","0","84","0","25","0","203",",0,0313,","55.9",",0,1001,","941.4",",0","2134",",0"
