"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00146168","2014","38.9534","-94.7143","321.6","OVERLAND PARK S 87TH, KS US","30","","7","7","229",",7,0206,+","229",",7,0205,","570",",7"
"USC00146168","2015","38.9534","-94.7143","321.6","OVERLAND PARK S 87TH, KS US","18","","6","7","51",",7,1231,+","61",",7,0301,","294",",7"
"USC00146168","2016","38.9534","-94.7143","321.6","OVERLAND PARK S 87TH, KS US","10","","1","7","51",",7,0122,","25",",7,0122,","88",",7"
"USC00146168","2017","38.9534","-94.7143","321.6","OVERLAND PARK S 87TH, KS US","14","","3","7","51",",7,0107,+","43",",7,0105,","116",",7"
